,time(ms),x_G,y_G,z_G
0,0.0,0.03125,-0.0625,1.015625
1,0.625,0.0078125,-0.0546875,0.9921875
2,1.25,0.0078125,-0.078125,1.0078125
3,1.875,0.0078125,-0.0546875,1.0
4,2.5,0.0,-0.0859375,1.0078125
5,3.125,0.015625,-0.0390625,1.0078125
6,3.75,0.015625,-0.0703125,1.0
7,4.375,0.046875,-0.0625,0.9765625
8,5.0,0.0078125,-0.0703125,1.0
9,5.625,0.0234375,-0.0703125,1.0078125
10,6.25,0.0,-0.078125,1.0
11,6.875,0.0234375,-0.0625,1.015625
12,7.5,0.0,-0.0625,0.9765625
13,8.125,0.015625,-0.0703125,0.9375
14,8.75,0.0,-0.0703125,1.0
15,9.375,0.03125,-0.09375,1.0078125
16,10.0,0.0390625,-0.078125,1.0
17,10.625,0.0078125,-0.0703125,1.0
18,11.25,0.015625,-0.0625,0.9921875
19,11.875,0.0625,-0.0703125,1.0
20,12.5,0.015625,-0.0390625,1.0
21,13.125,0.0078125,-0.03125,1.0
22,13.75,0.03125,-0.09375,0.9921875
23,14.375,0.0234375,-0.0859375,1.0234375
24,15.0,0.03125,-0.0546875,1.03125
25,15.625,0.03125,-0.046875,0.9921875
26,16.25,0.046875,-0.078125,1.0078125
27,16.875,0.0234375,-0.0703125,0.984375
28,17.5,0.0546875,-0.078125,1.0234375
29,18.125,0.046875,-0.078125,1.0
30,18.75,0.03125,-0.0625,1.015625
31,19.375,0.0625,-0.0703125,0.9921875
32,20.0,0.0078125,-0.0390625,0.9921875
33,20.625,0.015625,-0.046875,1.0
34,21.25,0.03125,-0.09375,0.9765625
35,21.875,0.015625,-0.09375,1.015625
36,22.5,0.0234375,-0.0703125,1.0
37,23.125,0.0234375,-0.0546875,0.9921875
38,23.75,0.03125,-0.0703125,0.984375
39,24.375,0.0234375,-0.0546875,1.0234375
40,25.0,0.0390625,-0.0703125,1.0
41,25.625,0.0234375,-0.0703125,0.9921875
42,26.25,0.015625,-0.0625,0.96875
43,26.875,0.046875,-0.046875,1.0
44,27.5,0.0234375,-0.078125,0.96875
45,28.125,0.0,-0.046875,0.9921875
46,28.75,0.0,-0.078125,1.0
47,29.375,0.0234375,-0.109375,1.0
48,30.0,0.015625,-0.078125,1.03125
49,30.625,0.03125,-0.0703125,0.96875
50,31.25,0.03125,-0.078125,0.9609375
51,31.875,0.0234375,-0.0390625,1.0
52,32.5,0.0234375,-0.0703125,0.9921875
53,33.125,0.046875,-0.0703125,1.0
54,33.75,0.0234375,-0.0625,1.0
55,34.375,0.046875,-0.078125,1.0
56,35.0,0.09375,-0.078125,1.0
57,35.625,0.0078125,-0.03125,1.0
58,36.25,0.03125,-0.0859375,0.9921875
59,36.875,0.046875,-0.125,0.9765625
60,37.5,0.046875,-0.078125,1.046875
61,38.125,0.0390625,-0.078125,1.0546875
62,38.75,0.0390625,-0.078125,0.9453125
63,39.375,0.015625,-0.0546875,1.0
64,40.0,0.0390625,-0.0703125,0.9765625
65,40.625,0.046875,-0.0625,0.9921875
66,41.25,0.03125,-0.0625,0.984375
67,41.875,0.0078125,-0.078125,0.9765625
68,42.5,0.0703125,-0.0625,0.9921875
69,43.125,0.0546875,-0.046875,1.0
70,43.75,0.0,0.0,1.0
71,44.375,0.0390625,-0.1015625,0.984375
72,45.0,0.03125,-0.1171875,0.984375
73,45.625,0.0546875,-0.078125,1.0546875
74,46.25,0.03125,-0.0546875,0.9609375
75,46.875,0.046875,-0.0625,0.9296875
76,47.5,0.03125,-0.0625,1.0
77,48.125,0.0234375,-0.046875,1.0
78,48.75,0.03125,-0.078125,0.9921875
79,49.375,0.03125,-0.078125,1.0
80,50.0,0.09375,-0.078125,1.0078125
81,50.625,0.1171875,-0.1015625,0.984375
82,51.25,0.0,-0.0234375,0.9921875
83,51.875,0.0,0.0,0.96875
84,52.5,0.046875,-0.125,0.984375
85,53.125,0.046875,-0.078125,1.03125
86,53.75,0.03125,-0.078125,1.078125
87,54.375,0.0390625,-0.0546875,0.9375
88,55.0,0.0234375,-0.0546875,0.984375
89,55.625,0.0390625,-0.0703125,1.0078125
90,56.25,0.046875,-0.0625,0.9921875
91,56.875,0.03125,-0.0625,1.015625
92,57.5,0.03125,-0.0625,1.0
93,58.125,0.0859375,-0.078125,1.0
94,58.75,0.0859375,-0.078125,1.0
95,59.375,0.0546875,0.0,1.0
96,60.0,0.03125,-0.0859375,1.0
97,60.625,0.0546875,-0.046875,0.9921875
98,61.25,0.046875,-0.0703125,1.0546875
99,61.875,0.0390625,-0.0546875,0.9921875
100,62.5,0.0234375,-0.046875,0.9921875
101,63.125,0.0546875,-0.0703125,1.0
102,63.75,0.046875,-0.0625,1.0
103,64.375,0.03125,-0.09375,0.9921875
104,65.0,0.03125,-0.0625,1.0
105,65.625,0.0546875,-0.0703125,1.0
106,66.25,0.015625,-0.0625,0.984375
107,66.875,0.0234375,-0.046875,0.984375
108,67.5,0.015625,-0.078125,0.9765625
109,68.125,0.0,-0.0234375,1.0
110,68.75,0.0390625,-0.0703125,1.0
111,69.375,0.03125,-0.0703125,0.9921875
112,70.0,0.03125,-0.0625,0.9921875
113,70.625,0.0234375,-0.046875,0.9765625
114,71.25,0.0234375,-0.046875,0.9921875
115,71.875,0.0390625,-0.0703125,0.984375
116,72.5,0.046875,-0.0703125,0.9765625
117,73.125,0.03125,-0.0703125,0.984375
118,73.75,0.03125,-0.0546875,1.0
119,74.375,0.0234375,-0.0625,0.984375
120,75.0,0.015625,-0.078125,1.0
121,75.625,0.046875,-0.0546875,1.0
122,76.25,0.0390625,-0.0703125,0.9921875
123,76.875,0.046875,-0.0703125,0.9921875
124,77.5,0.03125,-0.0703125,1.0
125,78.125,0.0234375,-0.0625,0.9921875
126,78.75,0.046875,-0.0625,1.0234375
127,79.375,0.015625,-0.0625,1.0
128,80.0,0.0390625,-0.078125,1.0
129,80.625,0.046875,-0.078125,1.0078125
130,81.25,0.015625,-0.0625,1.0078125
131,81.875,0.0390625,-0.078125,1.0
132,82.5,0.03125,-0.0546875,1.0
133,83.125,0.0078125,-0.0625,1.0
134,83.75,0.0390625,-0.0703125,0.9921875
135,84.375,0.046875,-0.0703125,1.0
136,85.0,0.0234375,-0.078125,1.0
137,85.625,0.03125,-0.0625,1.0
138,86.25,0.0078125,-0.046875,1.0
139,86.875,0.03125,-0.0546875,0.984375
140,87.5,0.0234375,-0.0625,1.0
141,88.125,0.0234375,-0.0625,1.0
142,88.75,0.015625,-0.078125,1.0
