,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,450,1461,456,1296,0,0.15384615384615385
1,448,1459,454,1297,0,0.15384615384615385
2,452,1460,453,1296,0,0.15384615384615385
3,450,1460,450,1294,0,0.15384615384615385
4,453,1460,453,1296,0,0.15384615384615385
5,452,1461,454,1296,0,0.15384615384615385
6,451,1459,453,1296,0,0.15384615384615385
7,450,1463,455,1294,0,0.15384615384615385
8,451,1460,454,1295,0,0.15384615384615385
9,451,1460,454,1296,0,0.15384615384615385
10,448,1459,453,1294,0,0.15384615384615385
11,450,1462,455,1297,0,0.15384615384615385
12,447,1457,451,1300,0,0.15384615384615385
13,450,1462,450,1315,0,0.15384615384615385
14,447,1460,453,1332,0,0.15384615384615385
15,452,1465,453,1348,0,0.15384615384615385
16,449,1462,451,1341,0,0.15384615384615385
17,451,1460,452,1328,0,0.15384615384615385
18,451,1457,451,1309,0,0.15384615384615385
19,452,1459,453,1296,0,0.15384615384615385
20,450,1458,450,1283,0,0.15384615384615385
21,451,1458,452,1280,0,0.15384615384615385
22,451,1462,454,1274,0,0.15384615384615385
23,452,1460,452,1262,0,0.15384615384615385
24,450,1459,454,1245,0,0.15384615384615385
25,453,1461,453,1216,0,0.15384615384615385
26,451,1460,452,1180,0,0.15384615384615385
27,449,1464,452,1150,0,0.15384615384615385
28,452,1461,452,1111,0,0.15384615384615385
29,454,1463,452,1079,0,0.15384615384615385
30,454,1463,454,1060,0,0.15384615384615385
31,452,1459,459,1061,0,0.15384615384615385
32,450,1463,459,1065,0,0.15384615384615385
33,449,1454,454,1095,0,0.15384615384615385
34,452,1458,456,1147,0,0.15384615384615385
35,447,1460,454,1215,0,0.15384615384615385
36,450,1459,458,1302,0,0.15384615384615385
37,453,1460,460,1378,0,0.15384615384615385
38,454,1459,455,1356,0,0.15384615384615385
39,452,1462,453,1280,0,0.15384615384615385
40,452,1462,451,1210,0,0.15384615384615385
41,450,1462,450,1160,0,0.15384615384615385
42,450,1463,453,1125,0,0.15384615384615385
43,451,1461,453,1105,0,0.15384615384615385
44,451,1461,454,1106,0,0.15384615384615385
45,447,1459,454,1124,0,0.15384615384615385
46,448,1464,451,1151,0,0.15384615384615385
47,452,1458,450,1193,0,0.15384615384615385
48,449,1463,452,1238,0,0.15384615384615385
49,449,1460,454,1298,0,0.15384615384615385
50,452,1459,453,1353,0,0.15384615384615385
51,447,1463,452,1361,0,0.15384615384615385
52,450,1462,454,1322,0,0.15384615384615385
53,450,1461,455,1271,0,0.15384615384615385
54,445,1461,454,1230,0,0.15384615384615385
55,449,1462,454,1202,0,0.15384615384615385
