,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,445,1454,454,1287,0,-1
1,446,1452,448,1287,0,-1
2,445,1451,452,1287,0,-1
3,445,1454,448,1287,0,-1
4,444,1451,447,1287,0,-1
5,446,1451,447,1288,0,-1
6,449,1454,447,1287,0,-1
7,451,1453,451,1287,0,-1
8,445,1452,448,1287,0,-1
9,446,1453,442,1283,0,-1
10,446,1450,450,1283,0,-1
11,446,1450,447,1285,0,-1
12,449,1451,453,1291,0,-1
13,447,1453,447,1303,0,-1
14,447,1454,445,1321,0,-1
15,451,1455,446,1340,0,-1
16,447,1455,451,1344,0,-1
17,448,1453,446,1323,0,-1
18,447,1453,446,1306,0,-1
19,447,1456,446,1290,0,-1
20,448,1451,446,1275,0,-1
21,451,1452,445,1262,0,-1
22,446,1451,452,1250,0,-1
23,450,1450,449,1232,0,-1
24,450,1452,447,1207,0,-1
25,446,1449,453,1163,0,-1
26,447,1447,451,1125,0,-1
27,451,1453,455,1087,0,-1
28,449,1453,447,1046,0,-1
29,448,1450,453,763,1,-1
30,449,1452,455,753,1,-1
31,449,1451,458,758,1,-1
32,449,1452,454,780,1,-1
33,451,1452,450,1066,0,-1
34,448,1451,450,1105,0,-1
35,445,1455,452,1172,0,-1
36,451,1455,453,1248,0,-1
37,451,1459,452,1338,0,-1
38,448,1449,449,1373,0,-1
39,452,1458,456,1326,0,-1
40,449,1455,450,1244,0,-1
41,453,1454,450,1178,0,-1
42,447,1452,443,1138,0,-1
43,450,1453,447,1103,0,-1
44,450,1450,446,1091,0,-1
45,449,1454,451,1094,0,-1
46,453,1456,447,1124,0,-1
47,453,1453,448,1159,0,-1
48,452,1454,447,1214,0,-1
49,453,1453,453,1273,0,-1
50,446,1454,446,1339,0,-1
51,451,1450,451,1363,0,-1
52,449,1453,455,1334,0,-1
53,450,1454,447,1265,0,-1
54,449,1451,445,1212,0,-1
55,448,1454,448,1178,0,-1
56,450,1453,450,1154,0,-1
57,451,1449,450,1151,0,-1
58,446,1454,453,1163,0,-1
59,449,1456,447,1196,0,-1
60,448,1457,447,1236,0,-1
61,451,1452,453,1280,0,-1
62,447,1451,451,1329,0,-1
63,447,1453,448,1345,0,-1
64,445,1455,444,1326,0,-1
65,452,1451,449,1281,0,-1
66,446,1452,447,1244,0,-1
67,447,1455,448,1211,0,-1
68,448,1456,449,1192,0,-1
69,446,1451,449,1192,0,-1
70,446,1456,455,1205,0,-1
71,448,1451,444,1237,0,-1
72,452,1456,448,1267,0,-1
73,452,1454,452,1311,0,-1
74,452,1453,447,1334,0,-1
75,452,1453,446,1334,0,-1
76,450,1450,451,1309,0,-1
77,447,1453,444,1271,0,-1
78,445,1453,447,1241,0,-1
79,447,1452,447,1232,0,-1
80,449,1453,449,1229,0,-1
81,454,1453,448,1238,0,-1
82,452,1452,449,1259,0,-1
83,450,1453,454,1299,0,-1
84,448,1455,452,1329,0,-1
85,449,1450,447,1335,0,-1
86,450,1449,450,1322,0,-1
87,452,1452,449,1298,0,-1
88,447,1450,450,1277,0,-1
89,447,1451,452,1266,0,-1
90,448,1450,454,1271,0,-1
91,449,1453,449,1278,0,-1
92,450,1451,450,1297,0,-1
93,449,1454,454,1303,0,-1
94,446,1451,453,1291,0,-1
95,449,1454,452,1262,0,-1
96,449,1449,451,1210,0,-1
97,446,1445,447,1141,0,-1
98,450,1450,454,1069,0,-1
99,450,1454,454,747,1,-1
100,445,1452,452,657,1,-1
101,448,1454,461,551,1,-1
102,443,1447,461,484,1,-1
103,441,1446,446,489,1,-1
104,449,1434,457,534,1,-1
105,441,1449,446,614,1,-1
106,444,1439,446,712,1,-1
107,445,1449,452,1076,0,-1
108,448,1448,449,1183,0,-1
109,-1,-1,-1,-1,0,-1
110,432,1417,438,1381,0,-1
111,451,1480,457,1226,0,-1
112,403,1431,415,1080,0,-1
113,446,1476,444,728,1,-1
114,440,1464,449,663,1,-1
115,449,1454,459,620,1,-1
116,451,1450,460,593,1,-1
117,443,1447,458,595,1,-1
118,447,1451,448,616,1,-1
119,446,1443,454,662,1,-1
120,448,1452,452,720,1,-1
121,450,1441,451,1058,0,-1
122,446,1444,449,1124,0,-1
123,448,1447,451,1195,0,-1
124,449,1449,456,1291,0,-1
125,449,1447,450,1368,0,-1
126,446,1447,445,1345,0,-1
127,449,1451,454,1274,0,-1
128,447,1448,451,1194,0,-1
129,448,1449,454,1132,0,-1
130,450,1448,446,1084,0,-1
131,445,1446,452,1054,0,-1
132,443,1448,453,1046,0,-1
133,449,1445,453,1063,0,-1
134,447,1448,450,1088,0,-1
135,444,1447,447,1132,0,-1
136,452,1453,451,1195,0,-1
137,451,1452,450,1263,0,-1
138,451,1452,455,1344,0,-1
139,452,1453,451,1368,0,-1
140,448,1456,445,1330,0,-1
141,447,1458,453,1264,0,-1
142,449,1459,445,1205,0,-1
143,448,1459,453,1157,0,-1
144,450,1454,446,1130,0,-1
145,450,1451,452,1122,0,-1
146,446,1449,453,1125,0,-1
147,452,1451,446,1156,0,-1
148,449,1454,450,1201,0,-1
149,446,1453,452,1250,0,-1
150,444,1453,450,1311,0,-1
151,447,1452,448,1350,0,-1
152,450,1451,448,1344,0,-1
153,445,1449,448,1302,0,-1
154,448,1451,448,1244,0,-1
155,448,1453,447,1205,0,-1
156,447,1451,446,1176,0,-1
157,448,1454,449,1166,0,-1
158,444,1450,446,1169,0,-1
159,446,1450,452,1191,0,-1
160,445,1449,450,1224,0,-1
161,450,1448,449,1271,0,-1
162,448,1451,453,1314,0,-1
163,445,1448,448,1340,0,-1
164,446,1453,448,1325,0,-1
165,448,1448,448,1289,0,-1
166,445,1454,446,1252,0,-1
167,451,1450,447,1224,0,-1
168,448,1452,446,1204,0,-1
169,445,1450,447,1201,0,-1
170,447,1452,452,1208,0,-1
171,444,1447,448,1232,0,-1
172,448,1453,447,1266,0,-1
173,446,1447,447,1291,0,-1
174,447,1453,452,1320,0,-1
175,450,1447,445,1323,0,-1
176,448,1448,449,1312,0,-1
177,447,1449,449,1285,0,-1
178,449,1450,445,1254,0,-1
179,447,1449,449,1237,0,-1
180,449,1449,454,1231,0,-1
181,446,1451,451,1230,0,-1
182,449,1451,446,1240,0,-1
183,447,1453,447,1269,0,-1
184,447,1452,446,1291,0,-1
185,451,1450,444,1315,0,-1
186,451,1448,453,1320,0,-1
187,446,1451,449,1309,0,-1
188,449,1448,447,1291,0,-1
189,451,1449,446,1267,0,-1
190,448,1449,449,1246,0,-1
191,451,1448,451,1241,0,-1
192,449,1452,453,1239,0,-1
193,450,1453,447,1256,0,-1
194,447,1450,448,1270,0,-1
195,448,1451,447,1293,0,-1
196,447,1450,445,1311,0,-1
197,445,1448,446,1315,0,-1
198,443,1448,449,1307,0,-1
199,448,1449,453,1284,0,-1
200,449,1453,448,1268,0,-1
201,448,1448,446,1260,0,-1
202,450,1451,451,1257,0,-1
203,449,1452,447,1255,0,-1
204,448,1446,455,1267,0,-1
205,447,1453,447,1282,0,-1
206,451,1446,454,1294,0,-1
207,450,1449,450,1305,0,-1
208,447,1452,449,1307,0,-1
209,451,1449,453,1301,0,-1
