,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,450,1455,454,1289,0,-1
1,449,1456,452,1291,0,-1
2,449,1457,452,1294,0,-1
3,449,1458,454,1294,0,-1
4,449,1458,453,1293,0,-1
5,451,1457,449,1292,0,-1
6,452,1456,455,1292,0,-1
7,452,1457,457,1293,0,-1
8,447,1456,455,1291,0,-1
9,450,1460,456,1293,0,-1
10,450,1458,454,1290,0,-1
11,450,1456,456,1289,0,-1
12,449,1457,456,1295,0,-1
13,450,1457,455,1302,0,-1
14,450,1455,454,1313,0,-1
15,450,1460,456,1330,0,-1
16,451,1459,457,1344,0,-1
17,452,1457,455,1338,0,-1
18,450,1460,451,1328,0,-1
19,453,1459,454,1314,0,-1
20,453,1457,454,1302,0,-1
21,453,1456,455,1298,0,-1
22,454,1460,458,1294,0,-1
23,453,1454,453,1295,0,-1
24,453,1453,454,1282,0,-1
25,454,1455,457,1266,0,-1
26,452,1455,458,1242,0,-1
27,455,1456,455,1204,0,-1
28,451,1455,456,1163,0,-1
29,451,1455,452,1128,0,-1
30,452,1455,455,1074,0,-1
31,450,1456,464,779,1,-1
32,449,1456,461,759,1,-1
33,450,1449,462,757,1,-1
34,451,1456,466,771,1,-1
35,454,1455,463,792,1,-1
36,451,1453,454,1098,0,-1
37,451,1456,454,1163,0,-1
38,456,1451,451,1242,0,-1
39,455,1460,454,1314,0,-1
40,452,1454,452,1381,0,-1
41,452,1461,451,1339,0,-1
42,453,1456,457,1259,0,-1
43,450,1457,458,1194,0,-1
44,448,1455,456,1147,0,-1
45,450,1455,455,1111,0,-1
46,451,1458,460,1091,0,-1
47,453,1453,456,1097,0,-1
48,455,1458,458,1112,0,-1
49,451,1454,453,1145,0,-1
50,449,1456,453,1196,0,-1
51,449,1456,456,1249,0,-1
52,451,1451,454,1305,0,-1
53,453,1454,454,1358,0,-1
54,450,1457,453,1353,0,-1
55,449,1455,451,1298,0,-1
56,453,1455,451,1240,0,-1
57,449,1454,452,1207,0,-1
58,452,1456,454,1174,0,-1
59,451,1454,452,1163,0,-1
60,450,1456,455,1168,0,-1
61,450,1457,456,1189,0,-1
62,451,1459,454,1223,0,-1
63,450,1455,453,1262,0,-1
64,448,1455,453,1309,0,-1
65,452,1454,451,1340,0,-1
66,454,1451,457,1341,0,-1
67,454,1456,458,1306,0,-1
68,457,1456,457,1259,0,-1
69,453,1454,456,1230,0,-1
70,454,1454,458,1208,0,-1
71,449,1455,457,1193,0,-1
72,449,1459,456,1196,0,-1
73,453,1455,457,1213,0,-1
74,452,1457,455,1240,0,-1
75,451,1454,452,1276,0,-1
76,449,1458,455,1328,0,-1
77,452,1458,456,1359,0,-1
78,453,1456,453,1349,0,-1
79,454,1457,454,1307,0,-1
80,455,1456,452,1280,0,-1
81,454,1460,456,1270,0,-1
82,449,1455,459,1279,0,-1
83,449,1458,454,1297,0,-1
84,451,1456,453,1326,0,-1
85,454,1452,454,1335,0,-1
86,455,1456,461,1313,0,-1
87,451,1454,453,1278,0,-1
88,454,1455,454,1221,0,-1
89,451,1457,458,1179,0,-1
90,456,1453,456,1109,0,-1
91,456,1456,466,787,1,-1
92,452,1454,465,724,1,-1
93,451,1458,465,633,1,-1
94,450,1456,470,516,1,-1
95,456,1446,478,471,1,-1
96,450,1452,464,505,1,-1
97,446,1467,475,551,1,-1
98,450,1456,468,616,1,-1
99,450,1458,462,707,1,-1
100,456,1461,464,1098,0,-1
101,-1,-1,-1,-1,0,-1
102,413,1474,413,1369,0,-1
103,438,1487,442,1392,0,-1
104,512,1488,515,1265,0,-1
105,430,1448,420,1061,0,-1
106,429,1446,436,1067,0,-1
107,477,1421,488,712,1,-1
108,450,1459,462,717,1,-1
109,451,1454,460,738,1,-1
110,447,1456,460,772,1,-1
111,453,1458,450,1067,0,-1
112,453,1461,458,1118,0,-1
113,451,1457,457,1166,0,-1
114,454,1456,455,1236,0,-1
115,449,1461,456,1308,0,-1
116,446,1457,455,1372,0,-1
117,450,1456,450,1356,0,-1
118,449,1455,454,1303,0,-1
119,450,1458,457,1233,0,-1
120,451,1460,454,1185,0,-1
121,448,1458,462,1151,0,-1
122,448,1457,458,1134,0,-1
123,452,1459,452,1132,0,-1
124,447,1457,452,1151,0,-1
125,451,1458,452,1179,0,-1
126,446,1460,452,1229,0,-1
127,447,1457,451,1284,0,-1
128,450,1458,455,1339,0,-1
129,450,1456,453,1361,0,-1
130,447,1457,451,1334,0,-1
131,452,1457,453,1283,0,-1
132,450,1459,450,1234,0,-1
133,448,1457,453,1195,0,-1
134,451,1456,456,1173,0,-1
135,452,1457,456,1168,0,-1
136,449,1457,454,1182,0,-1
137,452,1456,454,1207,0,-1
138,449,1456,454,1249,0,-1
139,450,1458,449,1296,0,-1
140,451,1456,457,1337,0,-1
141,451,1453,452,1352,0,-1
142,450,1458,456,1329,0,-1
143,447,1456,454,1284,0,-1
144,452,1457,454,1250,0,-1
145,451,1459,457,1216,0,-1
146,447,1457,453,1204,0,-1
147,447,1453,451,1207,0,-1
148,450,1456,451,1216,0,-1
149,450,1458,452,1248,0,-1
150,446,1456,448,1275,0,-1
