,time(ms),x_G,y_G,z_G
0,0.0,0.03125,-0.0546875,0.9921875
1,0.625,0.046875,-0.078125,0.9765625
2,1.25,0.03125,-0.0625,0.984375
3,1.875,0.0546875,-0.0859375,1.0
4,2.5,0.0390625,-0.0625,0.9921875
5,3.125,0.0390625,-0.0859375,0.9609375
6,3.75,0.046875,-0.0703125,0.96875
7,4.375,0.03125,-0.078125,0.984375
8,5.0,0.03125,-0.078125,1.0
9,5.625,0.0234375,-0.09375,0.9765625
10,6.25,0.0390625,-0.0625,0.984375
11,6.875,0.0390625,-0.0703125,0.96875
12,7.5,0.046875,-0.078125,0.9921875
13,8.125,0.03125,-0.09375,0.96875
14,8.75,0.015625,-0.0625,0.9921875
15,9.375,0.03125,-0.0625,0.984375
16,10.0,0.0078125,-0.0390625,1.0
17,10.625,0.03125,-0.0625,1.0
18,11.25,0.0546875,-0.09375,0.9921875
19,11.875,0.046875,-0.0703125,1.0
20,12.5,0.046875,-0.078125,0.984375
21,13.125,0.046875,-0.0546875,1.0
22,13.75,0.0390625,-0.0625,0.984375
23,14.375,0.03125,-0.0859375,1.0078125
24,15.0,0.046875,-0.0703125,1.015625
25,15.625,0.0625,-0.078125,1.0078125
26,16.25,0.03125,-0.0703125,1.0078125
27,16.875,0.0625,-0.09375,1.0078125
28,17.5,0.03125,-0.0703125,1.0
29,18.125,0.046875,-0.0703125,1.0
30,18.75,0.046875,-0.0703125,1.0
31,19.375,0.0234375,-0.0546875,1.0078125
32,20.0,0.0234375,-0.0703125,1.0
33,20.625,0.0234375,-0.0546875,1.0
34,21.25,0.0546875,-0.078125,1.0
35,21.875,0.015625,-0.0625,1.0
36,22.5,0.0625,-0.078125,1.0
37,23.125,0.0390625,-0.0703125,0.9921875
38,23.75,0.0234375,-0.078125,0.9921875
39,24.375,0.03125,-0.0859375,0.9921875
40,25.0,0.03125,-0.0703125,1.0078125
41,25.625,0.0390625,-0.09375,1.0
42,26.25,0.046875,-0.0625,1.0
43,26.875,0.03125,-0.078125,0.984375
44,27.5,0.046875,-0.078125,0.984375
45,28.125,0.015625,-0.046875,0.9765625
46,28.75,0.0390625,-0.0859375,0.9921875
47,29.375,0.03125,-0.078125,1.0
48,30.0,0.0546875,-0.078125,0.9921875
49,30.625,0.046875,-0.0703125,0.96875
50,31.25,0.0390625,-0.0703125,0.9921875
51,31.875,0.0625,-0.09375,0.9921875
52,32.5,0.046875,-0.078125,0.9921875
53,33.125,0.0234375,-0.0703125,1.0
54,33.75,0.03125,-0.078125,0.9921875
55,34.375,0.0390625,-0.0625,1.0
56,35.0,0.0546875,-0.078125,1.0078125
57,35.625,0.046875,-0.078125,1.0078125
58,36.25,0.03125,-0.0703125,1.015625
59,36.875,0.046875,-0.078125,1.0078125
60,37.5,0.015625,-0.0625,1.0
61,38.125,0.0234375,-0.078125,1.015625
62,38.75,0.0390625,-0.0703125,1.0
63,39.375,0.0234375,-0.0859375,1.0
64,40.0,0.03125,-0.078125,1.015625
65,40.625,0.0390625,-0.078125,1.015625
66,41.25,0.046875,-0.0703125,1.0
67,41.875,0.03125,-0.078125,1.0234375
68,42.5,0.0390625,-0.0703125,1.0
69,43.125,0.046875,-0.0703125,0.984375
70,43.75,0.0390625,-0.0625,0.984375
71,44.375,0.0234375,-0.0625,0.9921875
72,45.0,0.015625,-0.078125,1.0
73,45.625,0.03125,-0.0859375,1.0
74,46.25,0.046875,-0.0859375,0.984375
75,46.875,0.03125,-0.0625,0.984375
76,47.5,0.046875,-0.078125,0.9921875
77,48.125,0.0546875,-0.0859375,0.9921875
