,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,453,1452,462,1288,0,-1
1,454,1451,456,1288,0,-1
2,452,1455,459,1289,0,-1
3,449,1452,455,1287,0,-1
4,451,1456,455,1288,0,-1
5,446,1452,457,1288,0,-1
6,449,1453,453,1287,0,-1
7,456,1455,458,1288,0,-1
8,453,1450,459,1285,0,-1
9,452,1451,456,1287,0,-1
10,449,1452,453,1295,0,-1
11,454,1457,457,1313,0,-1
12,455,1457,452,1332,0,-1
13,454,1455,454,1346,0,-1
14,455,1456,460,1343,0,-1
15,449,1456,457,1318,0,-1
16,454,1455,452,1297,0,-1
17,451,1451,452,1274,0,-1
18,451,1449,459,1256,0,-1
19,452,1454,452,1238,0,-1
20,453,1454,453,1213,0,-1
21,455,1450,455,1180,0,-1
22,457,1451,457,1141,0,-1
23,454,1451,460,1111,0,-1
24,453,1455,460,1063,0,-1
25,453,1454,465,1046,0,-1
26,449,1450,463,765,1,-1
27,451,1453,472,770,1,-1
28,451,1454,473,780,1,-1
29,448,1455,463,1071,0,-1
30,449,1454,458,1115,0,-1
31,456,1454,460,1184,0,-1
32,450,1451,453,1266,0,-1
33,448,1458,451,1357,0,-1
34,449,1452,451,1361,0,-1
35,451,1451,452,1290,0,-1
36,445,1449,463,1212,0,-1
37,449,1451,459,1150,0,-1
38,450,1451,459,1095,0,-1
39,451,1449,464,1063,0,-1
40,455,1448,462,1047,0,-1
41,454,1449,463,1050,0,-1
42,455,1446,461,1065,0,-1
43,450,1452,463,1096,0,-1
44,450,1453,457,1133,0,-1
45,451,1450,455,1193,0,-1
46,453,1450,458,1254,0,-1
47,455,1451,457,1319,0,-1
48,451,1451,456,1364,0,-1
49,450,1450,453,1339,0,-1
50,449,1454,452,1276,0,-1
51,452,1452,457,1214,0,-1
52,452,1450,461,1179,0,-1
53,450,1454,458,1154,0,-1
54,452,1451,453,1145,0,-1
55,448,1452,455,1150,0,-1
56,452,1449,456,1182,0,-1
57,451,1451,461,1224,0,-1
58,452,1452,452,1272,0,-1
59,448,1450,452,1311,0,-1
60,450,1447,453,1343,0,-1
61,451,1450,454,1332,0,-1
62,450,1450,456,1296,0,-1
63,453,1452,460,1252,0,-1
