,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,448,1451,452,1289,0,-1
1,444,1454,449,1288,0,-1
2,449,1453,447,1287,0,-1
3,447,1453,445,1288,0,-1
4,449,1453,448,1289,0,-1
5,446,1452,447,1285,0,-1
6,448,1455,451,1289,0,-1
7,451,1452,452,1295,0,-1
8,447,1452,450,1313,0,-1
9,445,1455,447,1330,0,-1
10,446,1455,447,1348,0,-1
11,450,1454,449,1344,0,-1
12,447,1454,454,1319,0,-1
13,449,1460,450,1305,0,-1
14,448,1456,451,1294,0,-1
15,449,1455,450,1291,0,-1
16,447,1455,450,1288,0,-1
17,451,1448,453,1276,0,-1
18,445,1454,449,1251,0,-1
19,452,1449,449,1213,0,-1
20,450,1449,455,1156,0,-1
21,450,1450,453,1099,0,-1
22,454,1455,456,1058,0,-1
23,449,1458,460,741,1,-1
24,453,1457,455,704,1,-1
25,453,1452,458,672,1,-1
26,445,1452,454,664,1,-1
27,447,1454,457,669,1,-1
28,447,1455,459,690,1,-1
29,454,1457,457,751,1,-1
30,447,1448,451,1076,0,-1
31,449,1453,452,1152,0,-1
32,449,1453,455,1242,0,-1
33,450,1453,448,1355,0,-1
34,449,1453,451,1375,0,-1
35,447,1457,452,1290,0,-1
36,445,1451,450,1208,0,-1
37,449,1456,452,1127,0,-1
38,449,1453,455,1064,0,-1
39,451,1453,451,764,1,-1
40,448,1451,454,756,1,-1
41,448,1450,452,760,1,-1
42,450,1452,456,785,1,-1
43,446,1453,452,1067,0,-1
44,450,1451,449,1110,0,-1
45,447,1452,448,1163,0,-1
46,452,1451,452,1233,0,-1
47,452,1451,448,1294,0,-1
48,451,1450,453,1356,0,-1
49,446,1449,448,1358,0,-1
50,449,1453,448,1296,0,-1
51,449,1453,447,1235,0,-1
52,454,1454,445,1181,0,-1
53,453,1452,449,1149,0,-1
54,452,1456,451,1129,0,-1
55,451,1449,450,1131,0,-1
56,448,1449,451,1153,0,-1
57,451,1454,447,1191,0,-1
58,450,1452,447,1239,0,-1
59,450,1453,451,1285,0,-1
60,447,1454,451,1338,0,-1
61,453,1451,452,1356,0,-1
62,448,1449,451,1321,0,-1
63,446,1451,453,1267,0,-1
64,449,1452,449,1220,0,-1
65,448,1454,448,1189,0,-1
66,447,1455,450,1178,0,-1
67,447,1450,448,1175,0,-1
68,447,1452,447,1184,0,-1
69,448,1453,453,1218,0,-1
70,448,1453,448,1252,0,-1
71,450,1455,453,1292,0,-1
72,450,1449,452,1334,0,-1
73,447,1455,448,1338,0,-1
74,450,1454,455,1321,0,-1
75,446,1453,450,1273,0,-1
76,452,1453,453,1245,0,-1
77,450,1451,450,1212,0,-1
78,450,1451,449,1204,0,-1
79,450,1446,450,1200,0,-1
80,445,1447,445,1207,0,-1
81,444,1447,448,1237,0,-1
82,449,1446,448,1268,0,-1
83,449,1448,453,1306,0,-1
84,447,1447,446,1324,0,-1
85,449,1446,447,1328,0,-1
86,451,1448,448,1312,0,-1
87,450,1449,446,1288,0,-1
88,450,1447,450,1275,0,-1
89,448,1445,449,1280,0,-1
90,450,1449,451,1299,0,-1
91,452,1447,448,1321,0,-1
