,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,450,1449,452,1289,0,-1
1,450,1449,450,1285,0,-1
2,454,1449,453,1287,0,-1
3,446,1450,452,1287,0,-1
4,453,1449,453,1285,0,-1
5,449,1448,453,1284,0,-1
6,449,1448,451,1287,0,-1
7,451,1452,455,1286,0,-1
8,446,1447,451,1285,0,-1
9,450,1447,455,1287,0,-1
10,453,1449,452,1290,0,-1
11,450,1451,451,1287,0,-1
12,452,1450,454,1286,0,-1
13,449,1451,452,1288,0,-1
14,451,1452,452,1283,0,-1
15,449,1446,453,1285,0,-1
16,453,1450,452,1287,0,-1
17,447,1450,450,1288,0,-1
18,451,1449,452,1285,0,-1
19,449,1447,452,1296,0,-1
20,450,1450,452,1318,0,-1
21,446,1451,454,1341,0,-1
22,449,1453,451,1345,0,-1
23,449,1448,452,1333,0,-1
24,450,1451,453,1310,0,-1
25,448,1450,452,1288,0,-1
26,449,1449,453,1270,0,-1
27,451,1448,452,1259,0,-1
28,451,1446,454,1248,0,-1
29,453,1446,454,1234,0,-1
30,452,1449,454,1219,0,-1
31,455,1443,451,1199,0,-1
32,451,1447,453,1180,0,-1
33,453,1446,452,1156,0,-1
34,450,1446,453,1129,0,-1
35,452,1448,453,1102,0,-1
36,452,1445,454,1081,0,-1
37,454,1444,453,1071,0,-1
38,455,1445,456,1082,0,-1
39,454,1445,451,1108,0,-1
40,450,1446,451,1157,0,-1
41,451,1445,450,1212,0,-1
42,452,1448,450,1281,0,-1
43,448,1449,450,1346,0,-1
44,448,1447,451,1359,0,-1
45,455,1449,450,1297,0,-1
46,451,1445,453,1226,0,-1
47,451,1450,454,1176,0,-1
48,450,1453,453,1142,0,-1
49,450,1450,454,1120,0,-1
50,450,1446,453,1122,0,-1
51,449,1451,454,1139,0,-1
52,449,1449,450,1166,0,-1
53,449,1447,451,1205,0,-1
54,451,1450,455,1254,0,-1
55,447,1448,450,1297,0,-1
56,452,1448,450,1345,0,-1
57,453,1447,452,1342,0,-1
58,452,1449,453,1304,0,-1
59,454,1448,455,1256,0,-1
60,450,1446,451,1220,0,-1
61,453,1447,452,1194,0,-1
62,451,1446,453,1189,0,-1
63,451,1446,452,1198,0,-1
64,449,1447,449,1219,0,-1
65,447,1446,452,1256,0,-1
66,448,1444,454,1290,0,-1
67,453,1450,455,1324,0,-1
68,452,1446,453,1334,0,-1
69,453,1450,451,1313,0,-1
70,450,1449,450,1280,0,-1
71,452,1447,452,1249,0,-1
72,449,1447,453,1222,0,-1
73,451,1445,453,1209,0,-1
74,453,1445,454,1207,0,-1
75,451,1446,453,1220,0,-1
76,449,1446,458,1240,0,-1
77,452,1446,450,1265,0,-1
78,450,1446,449,1295,0,-1
