,time(ms),x_G,y_G,z_G
0,0.0,0.046875,-0.0703125,1.0234375
1,0.625,0.0390625,-0.0625,1.0390625
2,1.25,0.046875,-0.0859375,1.0234375
3,1.875,0.046875,-0.0546875,1.0234375
4,2.5,0.0390625,-0.0703125,1.0078125
5,3.125,0.046875,-0.09375,1.0234375
6,3.75,0.0546875,-0.078125,1.015625
7,4.375,0.046875,-0.0703125,1.0234375
8,5.0,0.0390625,-0.0625,1.0234375
9,5.625,0.0546875,-0.078125,0.984375
10,6.25,0.0546875,-0.0546875,1.015625
11,6.875,0.0546875,-0.0703125,1.0
12,7.5,0.046875,-0.0703125,0.9921875
13,8.125,0.0625,-0.078125,1.0
14,8.75,0.046875,-0.0625,0.96875
15,9.375,0.0390625,-0.046875,0.9609375
16,10.0,0.0390625,-0.078125,0.9765625
17,10.625,0.0546875,-0.046875,0.984375
18,11.25,0.0625,-0.0390625,0.984375
19,11.875,0.03125,-0.03125,0.96875
20,12.5,0.0546875,-0.0625,1.0
21,13.125,0.046875,-0.046875,0.9609375
22,13.75,0.046875,-0.0546875,0.9765625
23,14.375,0.0546875,-0.0546875,0.984375
24,15.0,0.03125,-0.03125,0.9609375
25,15.625,0.046875,-0.0390625,0.96875
26,16.25,0.0703125,-0.0546875,0.96875
27,16.875,0.046875,-0.0390625,0.984375
28,17.5,0.03125,-0.0546875,0.984375
29,18.125,0.0234375,-0.0390625,0.9765625
30,18.75,0.046875,-0.0625,0.984375
31,19.375,0.03125,-0.03125,1.0
32,20.0,0.046875,-0.0703125,1.015625
33,20.625,0.0546875,-0.0703125,1.0
34,21.25,0.0390625,-0.0625,1.0
35,21.875,0.0546875,-0.078125,1.0234375
36,22.5,0.046875,-0.0546875,1.015625
37,23.125,0.03125,-0.078125,1.03125
38,23.75,0.046875,-0.0546875,1.0078125
39,24.375,0.046875,-0.0546875,1.03125
40,25.0,0.03125,-0.046875,1.0234375
41,25.625,0.0390625,-0.0703125,1.0234375
42,26.25,0.046875,-0.0703125,1.015625
43,26.875,0.03125,-0.078125,1.0234375
44,27.5,0.046875,-0.0625,1.0
45,28.125,0.0546875,-0.078125,1.015625
46,28.75,0.0390625,-0.0625,1.0
47,29.375,0.03125,-0.0625,1.0
48,30.0,0.0546875,-0.0625,1.015625
49,30.625,0.046875,-0.046875,1.0
50,31.25,0.0625,-0.0703125,0.9921875
51,31.875,0.015625,-0.0390625,1.0
52,32.5,0.0390625,-0.046875,1.0
53,33.125,0.03125,-0.0546875,1.0
54,33.75,0.03125,-0.0625,0.9765625
55,34.375,0.046875,-0.0625,0.9921875
56,35.0,0.046875,-0.046875,0.984375
57,35.625,0.046875,-0.0390625,0.984375
58,36.25,0.015625,-0.0625,0.984375
59,36.875,0.03125,-0.0390625,0.96875
60,37.5,0.015625,-0.0390625,0.9765625
61,38.125,0.0234375,-0.0390625,1.0
62,38.75,0.0234375,-0.046875,0.9921875
63,39.375,0.046875,-0.0546875,0.984375
64,40.0,0.015625,-0.0234375,0.9921875
65,40.625,0.03125,-0.0625,1.0
66,41.25,0.0390625,-0.046875,0.9921875
67,41.875,0.0234375,-0.0546875,1.0078125
68,42.5,0.03125,-0.0234375,1.015625
69,43.125,0.046875,-0.0703125,1.0078125
70,43.75,0.0390625,-0.0859375,1.0234375
71,44.375,0.0234375,-0.0859375,1.015625
72,45.0,0.046875,-0.0703125,1.0
73,45.625,0.046875,-0.0703125,1.0390625
74,46.25,0.0390625,-0.0703125,1.0234375
75,46.875,0.046875,-0.0859375,1.015625
76,47.5,0.03125,-0.0625,1.015625
77,48.125,0.0546875,-0.0625,1.015625
78,48.75,0.0390625,-0.0625,1.015625
79,49.375,0.03125,-0.0625,1.0
80,50.0,0.0234375,-0.046875,1.0
81,50.625,0.046875,-0.078125,1.0
82,51.25,0.0390625,-0.0703125,0.984375
83,51.875,0.015625,-0.0625,1.0
84,52.5,0.046875,-0.0546875,1.0
85,53.125,0.046875,-0.078125,1.0
86,53.75,0.046875,-0.046875,0.984375
87,54.375,0.046875,-0.0625,0.9921875
88,55.0,0.0546875,-0.0546875,1.0
89,55.625,0.0625,-0.0546875,1.0
90,56.25,0.046875,-0.03125,0.9921875
91,56.875,0.0390625,-0.0546875,0.9921875
92,57.5,0.03125,-0.046875,0.96875
93,58.125,0.0390625,-0.0546875,0.9921875
94,58.75,0.0546875,-0.046875,1.0
95,59.375,0.0390625,-0.0546875,0.984375
96,60.0,0.03125,-0.0546875,1.0
97,60.625,0.03125,-0.03125,0.9609375
98,61.25,0.046875,-0.0625,0.9609375
99,61.875,0.0625,-0.078125,0.984375
100,62.5,0.046875,-0.0625,1.0
101,63.125,0.046875,-0.0546875,1.015625
102,63.75,0.03125,-0.046875,0.984375
103,64.375,0.03125,-0.0625,1.015625
104,65.0,0.046875,-0.0546875,1.0
105,65.625,0.0546875,-0.0625,1.0
106,66.25,0.0703125,-0.078125,1.0
107,66.875,0.0546875,-0.0625,1.0078125
108,67.5,0.0390625,-0.0390625,1.015625
109,68.125,0.0625,-0.078125,1.0
110,68.75,0.0546875,-0.078125,1.0
111,69.375,0.0390625,-0.0703125,1.015625
112,70.0,0.046875,-0.0703125,0.9921875
113,70.625,0.0390625,-0.0546875,1.0
114,71.25,0.046875,-0.0625,1.0
115,71.875,0.0625,-0.078125,1.0234375
116,72.5,0.0390625,-0.078125,1.0
117,73.125,0.0625,-0.0625,1.0
118,73.75,0.03125,-0.0546875,1.0078125
119,74.375,0.046875,-0.0625,1.015625
120,75.0,0.0546875,-0.0546875,1.0078125
121,75.625,0.0546875,-0.0625,1.015625
122,76.25,0.046875,-0.0625,0.9921875
123,76.875,0.0546875,-0.0625,0.984375
124,77.5,0.03125,-0.0703125,0.9765625
125,78.125,0.03125,-0.0625,1.0
126,78.75,0.0234375,-0.0390625,1.0
127,79.375,0.046875,-0.0546875,1.0
128,80.0,0.046875,-0.0546875,1.0
129,80.625,0.046875,-0.078125,0.9765625
130,81.25,0.03125,-0.0625,0.9921875
131,81.875,0.0546875,-0.0546875,1.0
132,82.5,0.0390625,-0.046875,0.953125
133,83.125,0.0234375,-0.046875,1.0
134,83.75,0.0390625,-0.0625,0.9921875
135,84.375,0.03125,-0.046875,1.0
136,85.0,0.0546875,-0.0546875,0.984375
137,85.625,0.0546875,-0.0625,0.9921875
138,86.25,0.0078125,-0.0390625,0.9765625
139,86.875,0.03125,-0.0625,1.0
140,87.5,0.03125,-0.0703125,1.0
141,88.125,0.046875,-0.0625,1.0234375
142,88.75,0.0390625,-0.0703125,1.0
143,89.375,0.0234375,-0.0625,1.0234375
144,90.0,0.0234375,-0.0703125,1.0234375
145,90.625,0.0234375,-0.0546875,1.0078125
146,91.25,0.03125,-0.0625,1.015625
147,91.875,0.03125,-0.0546875,1.0
148,92.5,0.015625,-0.046875,1.0078125
149,93.125,0.015625,-0.03125,1.0078125
150,93.75,0.015625,-0.0546875,1.0
151,94.375,0.0234375,-0.0625,1.0234375
152,95.0,0.046875,-0.0859375,1.0
153,95.625,0.03125,-0.0390625,0.96875
154,96.25,0.0390625,-0.078125,1.0
155,96.875,0.0390625,-0.0703125,1.0
156,97.5,0.0234375,-0.0546875,1.0
157,98.125,0.0546875,-0.078125,1.0
158,98.75,0.078125,-0.078125,1.0
159,99.375,0.0234375,-0.0625,1.0
160,100.0,0.015625,-0.09375,1.0
161,100.625,0.0234375,-0.0703125,1.0078125
162,101.25,0.03125,-0.0625,1.03125
163,101.875,0.046875,-0.0703125,0.9453125
164,102.5,0.03125,-0.046875,1.0
165,103.125,0.03125,-0.046875,0.984375
166,103.75,0.046875,-0.046875,1.0
167,104.375,0.03125,-0.0703125,0.9765625
168,105.0,0.0703125,-0.046875,0.9609375
169,105.625,0.015625,-0.03125,0.984375
170,106.25,0.0390625,-0.078125,0.9609375
171,106.875,0.015625,-0.0546875,1.0
172,107.5,0.015625,-0.0703125,1.0234375
173,108.125,0.046875,-0.0546875,0.9375
174,108.75,0.03125,-0.0390625,0.9921875
175,109.375,0.0078125,-0.03125,0.984375
176,110.0,0.0234375,-0.0390625,0.96875
177,110.625,0.0234375,-0.0625,0.9765625
178,111.25,0.0859375,-0.078125,0.9921875
179,111.875,0.0078125,-0.0390625,0.9765625
180,112.5,0.03125,-0.0546875,0.9765625
181,113.125,0.03125,-0.0859375,0.9921875
182,113.75,0.0546875,-0.0625,1.0390625
183,114.375,0.0234375,-0.0546875,0.96875
184,115.0,0.0625,-0.0546875,1.0
185,115.625,0.0703125,-0.046875,1.0
186,116.25,0.0390625,-0.046875,1.0078125
187,116.875,0.0234375,-0.03125,1.0
188,117.5,0.09375,-0.0546875,0.9921875
189,118.125,0.015625,-0.0546875,0.9921875
190,118.75,0.0390625,-0.09375,0.9921875
191,119.375,0.0390625,-0.1015625,1.0
192,120.0,0.03125,-0.0625,1.0625
193,120.625,0.015625,-0.0390625,0.984375
194,121.25,0.046875,-0.0625,0.9921875
195,121.875,0.0546875,-0.0546875,1.0078125
196,122.5,0.046875,-0.078125,1.0
197,123.125,0.0546875,-0.0546875,1.0078125
198,123.75,0.09375,-0.0625,1.0
199,124.375,0.0234375,-0.0390625,1.015625
200,125.0,0.0390625,-0.0859375,1.0
201,125.625,0.046875,-0.1171875,1.0390625
202,126.25,0.0703125,-0.0625,1.09375
203,126.875,0.0625,-0.046875,0.9609375
204,127.5,0.03125,-0.046875,1.0
205,128.125,0.046875,-0.0703125,1.0
206,128.75,0.046875,-0.0703125,1.0234375
207,129.375,0.046875,-0.0625,0.984375
208,130.0,0.109375,-0.0703125,0.9765625
209,130.625,0.0078125,0.0,1.0078125
210,131.25,0.046875,-0.09375,0.9765625
211,131.875,0.0234375,-0.046875,1.015625
212,132.5,0.046875,-0.0625,1.0625
213,133.125,0.046875,-0.0390625,0.9453125
214,133.75,0.046875,-0.0625,1.0078125
215,134.375,0.03125,-0.046875,1.0
216,135.0,0.0234375,-0.0390625,1.0
217,135.625,0.015625,-0.0390625,1.0
218,136.25,0.1171875,-0.078125,0.96875
219,136.875,0.046875,0.0,1.0078125
220,137.5,0.03125,-0.0546875,0.9921875
221,138.125,0.0390625,-0.0546875,1.0390625
222,138.75,0.0625,-0.046875,1.0390625
223,139.375,0.0546875,-0.0703125,0.9921875
224,140.0,0.015625,-0.0546875,0.9921875
225,140.625,0.03125,-0.0625,1.0
226,141.25,0.03125,-0.0625,0.9921875
227,141.875,0.0546875,-0.0703125,1.0
228,142.5,0.0546875,-0.046875,1.0
229,143.125,0.03125,-0.0703125,1.0078125
230,143.75,0.03125,-0.046875,1.0234375
231,144.375,0.0546875,-0.0625,1.0
232,145.0,0.0390625,-0.0234375,1.0
233,145.625,0.046875,-0.0390625,1.0
234,146.25,0.0234375,-0.0390625,1.0078125
235,146.875,0.015625,-0.0546875,1.0
236,147.5,0.03125,-0.0625,1.0234375
237,148.125,0.03125,-0.0625,1.0
238,148.75,0.03125,-0.0546875,0.984375
239,149.375,0.03125,-0.0703125,1.0
240,150.0,0.03125,-0.046875,1.03125
241,150.625,0.0234375,-0.0546875,1.0234375
242,151.25,0.046875,-0.0703125,1.0078125
243,151.875,0.03125,-0.046875,1.0390625
244,152.5,0.03125,-0.0546875,1.0234375
245,153.125,0.03125,-0.0703125,1.0078125
246,153.75,0.03125,-0.0703125,1.0234375
247,154.375,0.03125,-0.0546875,1.0234375
248,155.0,0.0234375,-0.0625,1.0078125
249,155.625,0.046875,-0.0546875,1.0
250,156.25,0.03125,-0.0625,0.984375
251,156.875,0.015625,-0.0390625,0.9921875
