,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,457,1444,457,1279,0,-1
1,455,1444,454,1278,0,-1
2,455,1447,458,1281,0,-1
3,455,1443,457,1279,0,-1
4,454,1446,452,1279,0,-1
5,457,1443,458,1280,0,-1
6,457,1441,461,1277,0,-1
7,455,1444,460,1278,0,-1
8,454,1444,457,1279,0,-1
9,457,1442,460,1279,0,-1
10,453,1443,454,1278,0,-1
11,454,1441,452,1277,0,-1
12,454,1446,458,1278,0,-1
13,453,1443,453,1280,0,-1
14,454,1442,456,1275,0,-1
15,451,1442,452,1277,0,-1
16,455,1443,455,1286,0,-1
17,454,1439,449,1297,0,-1
18,455,1441,454,1319,0,-1
19,457,1445,455,1335,0,-1
20,457,1444,458,1329,0,-1
21,459,1446,453,1312,0,-1
22,455,1445,453,1297,0,-1
23,457,1443,454,1284,0,-1
24,457,1446,454,1272,0,-1
25,455,1442,456,1255,0,-1
26,457,1444,454,1242,0,-1
27,455,1443,454,1218,0,-1
28,456,1444,458,1189,0,-1
29,455,1444,460,1157,0,-1
30,455,1444,452,1121,0,-1
31,453,1446,455,1078,0,-1
32,453,1444,457,1050,0,-1
33,452,1443,462,781,1,-1
34,453,1443,463,776,1,-1
35,455,1446,460,775,1,-1
36,455,1446,459,1051,0,-1
37,455,1443,455,1085,0,-1
38,454,1443,454,1136,0,-1
39,455,1443,456,1211,0,-1
40,454,1443,453,1295,0,-1
41,458,1444,456,1367,0,-1
42,454,1448,456,1329,0,-1
43,458,1445,453,1260,0,-1
44,452,1444,455,1193,0,-1
45,457,1443,459,1146,0,-1
46,455,1442,456,1122,0,-1
47,457,1442,459,1108,0,-1
48,451,1443,456,1113,0,-1
49,455,1443,455,1129,0,-1
50,458,1443,457,1163,0,-1
51,452,1447,459,1203,0,-1
52,454,1442,455,1256,0,-1
53,450,1444,457,1311,0,-1
54,454,1441,454,1341,0,-1
55,455,1446,454,1326,0,-1
56,458,1444,453,1273,0,-1
57,457,1446,458,1225,0,-1
58,457,1443,457,1195,0,-1
59,457,1443,459,1180,0,-1
60,454,1445,459,1182,0,-1
61,458,1445,454,1194,0,-1
62,453,1443,455,1219,0,-1
63,454,1441,462,1260,0,-1
64,456,1443,454,1293,0,-1
65,457,1444,456,1324,0,-1
66,458,1444,454,1324,0,-1
67,457,1443,455,1291,0,-1
68,455,1444,455,1258,0,-1
69,458,1442,455,1225,0,-1
70,455,1445,453,1209,0,-1
71,457,1446,456,1204,0,-1
72,458,1445,457,1213,0,-1
73,456,1444,454,1229,0,-1
74,456,1443,457,1254,0,-1
75,457,1441,454,1284,0,-1
76,454,1441,456,1310,0,-1
77,457,1442,459,1320,0,-1
78,457,1440,455,1302,0,-1
79,457,1443,457,1277,0,-1
80,455,1446,455,1249,0,-1
81,456,1441,456,1227,0,-1
82,454,1445,450,1219,0,-1
83,453,1441,454,1215,0,-1
84,454,1446,455,1219,0,-1
85,458,1443,457,1230,0,-1
86,453,1440,457,1247,0,-1
87,453,1444,454,1265,0,-1
88,454,1443,454,1286,0,-1
89,456,1444,455,1304,0,-1
90,455,1444,453,1315,0,-1
91,457,1444,456,1310,0,-1
92,455,1446,455,1304,0,-1
93,455,1444,456,1300,0,-1
94,456,1445,455,1301,0,-1
95,458,1443,459,1311,0,-1
96,457,1445,457,1321,0,-1
97,457,1444,457,1323,0,-1
98,458,1440,459,1315,0,-1
99,455,1444,460,1301,0,-1
100,455,1442,458,1288,0,-1
101,452,1443,455,1270,0,-1
102,456,1441,457,1253,0,-1
103,452,1443,455,1224,0,-1
104,450,1445,454,1191,0,-1
105,452,1445,461,1140,0,-1
106,450,1441,457,1084,0,-1
107,456,1436,461,773,1,-1
108,451,1438,455,690,1,-1
109,450,1441,470,567,1,-1
110,456,1437,468,460,1,-1
111,458,1437,484,477,1,-1
112,453,1442,477,484,1,-1
113,455,1440,475,525,1,-1
114,452,1441,475,606,1,-1
115,452,1444,467,698,1,-1
116,456,1447,459,1058,0,-1
117,456,1443,458,1167,0,-1
118,458,1445,455,1318,0,-1
119,453,1436,452,1353,0,-1
120,488,1421,491,1230,0,-1
121,421,1438,424,1134,0,-1
122,442,1468,447,1128,0,-1
123,432,1450,436,758,1,-1
124,457,1442,469,759,1,-1
125,452,1441,463,771,1,-1
126,454,1442,461,778,1,-1
127,451,1444,458,1070,0,-1
128,453,1440,458,1107,0,-1
129,458,1443,455,1160,0,-1
130,452,1440,460,1222,0,-1
131,456,1438,456,1315,0,-1
132,450,1439,454,1358,0,-1
133,454,1443,453,1335,0,-1
134,455,1440,459,1257,0,-1
135,454,1443,459,1200,0,-1
136,452,1442,457,1151,0,-1
137,457,1439,454,1129,0,-1
138,458,1445,460,1122,0,-1
139,453,1446,458,1121,0,-1
140,453,1445,454,1144,0,-1
141,456,1443,460,1182,0,-1
142,455,1446,453,1226,0,-1
143,457,1446,457,1278,0,-1
144,452,1448,453,1340,0,-1
145,457,1447,458,1342,0,-1
146,458,1446,458,1313,0,-1
147,456,1448,459,1262,0,-1
148,455,1452,459,1219,0,-1
149,457,1450,457,1188,0,-1
150,457,1453,455,1177,0,-1
151,456,1457,450,1181,0,-1
152,451,1449,462,1197,0,-1
153,458,1449,461,1218,0,-1
154,459,1447,458,1256,0,-1
155,456,1448,460,1311,0,-1
156,455,1444,454,1332,0,-1
157,460,1444,459,1322,0,-1
158,456,1442,456,1289,0,-1
159,457,1445,454,1255,0,-1
160,452,1440,455,1222,0,-1
161,451,1439,454,1206,0,-1
162,451,1440,458,1198,0,-1
163,455,1441,454,1205,0,-1
164,451,1436,454,1216,0,-1
165,455,1445,458,1253,0,-1
166,452,1444,453,1284,0,-1
167,457,1442,455,1311,0,-1
168,450,1442,458,1325,0,-1
169,456,1446,456,1308,0,-1
170,454,1444,457,1278,0,-1
171,453,1446,448,1250,0,-1
172,455,1440,453,1229,0,-1
173,458,1445,457,1225,0,-1
174,456,1446,461,1222,0,-1
175,456,1442,458,1235,0,-1
176,457,1440,454,1250,0,-1
177,455,1444,458,1275,0,-1
178,457,1446,459,1303,0,-1
179,456,1442,456,1314,0,-1
180,455,1445,460,1305,0,-1
181,459,1442,462,1286,0,-1
182,458,1438,458,1262,0,-1
183,455,1442,457,1247,0,-1
184,458,1446,454,1237,0,-1
185,454,1447,458,1237,0,-1
186,458,1442,457,1251,0,-1
187,457,1440,456,1261,0,-1
188,458,1442,459,1278,0,-1
189,455,1442,455,1301,0,-1
190,455,1442,455,1307,0,-1
191,455,1442,453,1305,0,-1
192,458,1445,454,1286,0,-1
193,456,1444,460,1269,0,-1
194,458,1442,453,1257,0,-1
195,458,1447,456,1250,0,-1
196,456,1445,459,1254,0,-1
197,458,1443,460,1258,0,-1
198,457,1444,456,1263,0,-1
199,457,1444,457,1282,0,-1
200,458,1441,458,1295,0,-1
201,458,1444,457,1299,0,-1
202,457,1442,456,1298,0,-1
203,455,1446,459,1290,0,-1
204,454,1445,458,1278,0,-1
205,459,1446,457,1267,0,-1
206,457,1444,458,1260,0,-1
207,453,1443,453,1260,0,-1
208,455,1446,456,1264,0,-1
209,454,1442,458,1272,0,-1
210,452,1444,456,1281,0,-1
211,456,1445,456,1290,0,-1
