,n_z,n_w,optimal_spacing_mm
2047,40,54,0.025001000000000002
2048,40,56,0.025001000000000002
2049,40,58,0.025001000000000002
2050,40,60,0.025001000000000002
2051,40,62,0.025001000000000002
2052,40,64,0.025001000000000002
2053,40,66,0.025001000000000002
2054,40,68,0.025001000000000002
2055,40,70,0.025001000000000002
2056,40,72,0.026001000000000003
2057,40,74,0.026001000000000003
2058,40,76,0.026001000000000003
2059,40,78,0.026001000000000003
2060,40,80,0.026001000000000003
2061,40,82,0.026001000000000003
2062,40,84,0.026001000000000003
2063,40,86,0.026001000000000003
2064,40,88,0.026001000000000003
2065,40,90,0.027001
2066,40,92,0.027001
2067,40,94,0.027001
2068,40,96,0.027001
2069,40,98,0.027001
2070,40,100,0.027001
2071,40,102,0.027001
2072,40,104,0.027001
2073,40,106,0.027001
2074,40,108,0.028001
2075,40,110,0.028001
2076,40,112,0.028001
2077,40,114,0.028001
2078,40,116,0.028001
2079,40,118,0.028001
2080,40,120,0.028001
2081,40,122,0.028001
2082,40,124,0.028001
2083,40,126,0.028001
2084,40,128,0.029001000000000002
2085,40,130,0.029001000000000002
2086,40,132,0.029001000000000002
2087,40,134,0.029001000000000002
2088,40,136,0.029001000000000002
2089,40,138,0.029001000000000002
2090,40,140,0.029001000000000002
2091,40,142,0.029001000000000002
2092,40,144,0.029001000000000002
2093,40,146,0.029001000000000002
2094,40,148,0.030001
2095,40,150,0.030001
2096,40,152,0.030001
2097,40,154,0.030001
2098,40,156,0.030001
2099,40,158,0.030001
2100,40,160,0.030001
2101,40,162,0.030001
2102,40,164,0.030001
2103,40,166,0.030001
2104,40,168,0.030001
2105,40,170,0.031001
2106,40,172,0.031001
2107,40,174,0.031001
2108,40,176,0.031001
2109,40,178,0.031001
2110,40,180,0.031001
2111,40,182,0.031001
2112,40,184,0.031001
2113,40,186,0.031001
2114,40,188,0.031001
2115,40,190,0.031001
2116,40,192,0.031001
2117,40,194,0.032001
2118,40,196,0.032001
2119,40,198,0.032001
2120,40,200,0.032001
2121,42,0,0.020001
2122,42,2,0.023001
2123,42,4,0.023001
2124,42,6,0.022001
2125,42,8,0.022001
2126,42,10,0.022001
2127,42,12,0.022001
2128,42,14,0.022001
2129,42,16,0.023001
2130,42,18,0.023001
2131,42,20,0.023001
2132,42,22,0.023001
2133,42,24,0.023001
2134,42,26,0.023001
2135,42,28,0.023001
2136,42,30,0.023001
2137,42,32,0.023001
2138,42,34,0.023001
2139,42,36,0.024001
2140,42,38,0.024001
2141,42,40,0.024001
2142,42,42,0.024001
2143,42,44,0.024001
2144,42,46,0.024001
2145,42,48,0.024001
2146,42,50,0.024001
2147,42,52,0.024001
2148,42,54,0.025001000000000002
2149,42,56,0.025001000000000002
2150,42,58,0.025001000000000002
2151,42,60,0.025001000000000002
2152,42,62,0.025001000000000002
2153,42,64,0.025001000000000002
2154,42,66,0.025001000000000002
2155,42,68,0.025001000000000002
2156,42,70,0.025001000000000002
2157,42,72,0.026001000000000003
2158,42,74,0.026001000000000003
2159,42,76,0.026001000000000003
2160,42,78,0.026001000000000003
2161,42,80,0.026001000000000003
2162,42,82,0.026001000000000003
2163,42,84,0.026001000000000003
2164,42,86,0.026001000000000003
2165,42,88,0.026001000000000003
2166,42,90,0.027001
2167,42,92,0.027001
2168,42,94,0.027001
2169,42,96,0.027001
2170,42,98,0.027001
2171,42,100,0.027001
2172,42,102,0.027001
2173,42,104,0.027001
2174,42,106,0.027001
2175,42,108,0.028001
2176,42,110,0.028001
2177,42,112,0.028001
2178,42,114,0.028001
2179,42,116,0.028001
2180,42,118,0.028001
2181,42,120,0.028001
2182,42,122,0.028001
2183,42,124,0.028001
2184,42,126,0.028001
2185,42,128,0.029001000000000002
2186,42,130,0.029001000000000002
2187,42,132,0.029001000000000002
2188,42,134,0.029001000000000002
2189,42,136,0.029001000000000002
2190,42,138,0.029001000000000002
2191,42,140,0.029001000000000002
2192,42,142,0.029001000000000002
2193,42,144,0.029001000000000002
2194,42,146,0.029001000000000002
2195,42,148,0.030001
2196,42,150,0.030001
2197,42,152,0.030001
2198,42,154,0.030001
2199,42,156,0.030001
2200,42,158,0.030001
2201,42,160,0.030001
2202,42,162,0.030001
2203,42,164,0.030001
2204,42,166,0.030001
2205,42,168,0.031001
2206,42,170,0.031001
2207,42,172,0.031001
2208,42,174,0.031001
2209,42,176,0.031001
2210,42,178,0.031001
2211,42,180,0.031001
2212,42,182,0.031001
2213,42,184,0.031001
2214,42,186,0.031001
2215,42,188,0.031001
2216,42,190,0.031001
2217,42,192,0.032001
2218,42,194,0.032001
2219,42,196,0.032001
2220,42,198,0.032001
2221,42,200,0.032001
2222,44,0,0.021001000000000002
2223,44,2,0.023001
2224,44,4,0.022001
2225,44,6,0.022001
2226,44,8,0.022001
2227,44,10,0.022001
2228,44,12,0.022001
2229,44,14,0.023001
2230,44,16,0.023001
2231,44,18,0.023001
2232,44,20,0.023001
2233,44,22,0.023001
2234,44,24,0.023001
2235,44,26,0.023001
2236,44,28,0.023001
2237,44,30,0.023001
2238,44,32,0.023001
2239,44,34,0.024001
2240,44,36,0.024001
2241,44,38,0.024001
2242,44,40,0.024001
2243,44,42,0.024001
2244,44,44,0.024001
2245,44,46,0.024001
2246,44,48,0.024001
2247,44,50,0.024001
2248,44,52,0.025001000000000002
2249,44,54,0.025001000000000002
2250,44,56,0.025001000000000002
2251,44,58,0.025001000000000002
2252,44,60,0.025001000000000002
2253,44,62,0.025001000000000002
2254,44,64,0.025001000000000002
2255,44,66,0.025001000000000002
2256,44,68,0.025001000000000002
2257,44,70,0.026001000000000003
2258,44,72,0.026001000000000003
2259,44,74,0.026001000000000003
2260,44,76,0.026001000000000003
2261,44,78,0.026001000000000003
2262,44,80,0.026001000000000003
2263,44,82,0.026001000000000003
2264,44,84,0.026001000000000003
2265,44,86,0.026001000000000003
2266,44,88,0.027001
2267,44,90,0.027001
2268,44,92,0.027001
2269,44,94,0.027001
2270,44,96,0.027001
2271,44,98,0.027001
2272,44,100,0.027001
2273,44,102,0.027001
2274,44,104,0.027001
2275,44,106,0.028001
2276,44,108,0.028001
2277,44,110,0.028001
2278,44,112,0.028001
2279,44,114,0.028001
2280,44,116,0.028001
2281,44,118,0.028001
2282,44,120,0.028001
2283,44,122,0.028001
2284,44,124,0.028001
2285,44,126,0.029001000000000002
2286,44,128,0.029001000000000002
2287,44,130,0.029001000000000002
2288,44,132,0.029001000000000002
2289,44,134,0.029001000000000002
2290,44,136,0.029001000000000002
2291,44,138,0.029001000000000002
2292,44,140,0.029001000000000002
2293,44,142,0.029001000000000002
2294,44,144,0.029001000000000002
2295,44,146,0.030001
2296,44,148,0.030001
2297,44,150,0.030001
2298,44,152,0.030001
2299,44,154,0.030001
2300,44,156,0.030001
2301,44,158,0.030001
2302,44,160,0.030001
2303,44,162,0.030001
2304,44,164,0.030001
2305,44,166,0.031001
2306,44,168,0.031001
2307,44,170,0.031001
2308,44,172,0.031001
2309,44,174,0.031001
2310,44,176,0.031001
2311,44,178,0.031001
2312,44,180,0.031001
2313,44,182,0.031001
2314,44,184,0.031001
2315,44,186,0.031001
2316,44,188,0.031001
2317,44,190,0.032001
2318,44,192,0.032001
2319,44,194,0.032001
2320,44,196,0.032001
2321,44,198,0.032001
2322,44,200,0.032001
2323,46,0,0.021001000000000002
2324,46,2,0.023001
2325,46,4,0.022001
2326,46,6,0.022001
2327,46,8,0.022001
2328,46,10,0.022001
2329,46,12,0.022001
2330,46,14,0.023001
2331,46,16,0.023001
2332,46,18,0.023001
2333,46,20,0.023001
2334,46,22,0.023001
2335,46,24,0.023001
2336,46,26,0.023001
2337,46,28,0.023001
2338,46,30,0.023001
2339,46,32,0.023001
2340,46,34,0.024001
2341,46,36,0.024001
2342,46,38,0.024001
2343,46,40,0.024001
2344,46,42,0.024001
2345,46,44,0.024001
2346,46,46,0.024001
2347,46,48,0.024001
2348,46,50,0.024001
2349,46,52,0.025001000000000002
2350,46,54,0.025001000000000002
2351,46,56,0.025001000000000002
2352,46,58,0.025001000000000002
2353,46,60,0.025001000000000002
2354,46,62,0.025001000000000002
2355,46,64,0.025001000000000002
2356,46,66,0.025001000000000002
2357,46,68,0.025001000000000002
2358,46,70,0.026001000000000003
2359,46,72,0.026001000000000003
2360,46,74,0.026001000000000003
2361,46,76,0.026001000000000003
2362,46,78,0.026001000000000003
2363,46,80,0.026001000000000003
2364,46,82,0.026001000000000003
2365,46,84,0.026001000000000003
2366,46,86,0.026001000000000003
2367,46,88,0.027001
2368,46,90,0.027001
2369,46,92,0.027001
2370,46,94,0.027001
2371,46,96,0.027001
2372,46,98,0.027001
2373,46,100,0.027001
2374,46,102,0.027001
2375,46,104,0.027001
2376,46,106,0.028001
2377,46,108,0.028001
2378,46,110,0.028001
2379,46,112,0.028001
2380,46,114,0.028001
2381,46,116,0.028001
2382,46,118,0.028001
2383,46,120,0.028001
2384,46,122,0.028001
2385,46,124,0.029001000000000002
2386,46,126,0.029001000000000002
2387,46,128,0.029001000000000002
2388,46,130,0.029001000000000002
2389,46,132,0.029001000000000002
2390,46,134,0.029001000000000002
2391,46,136,0.029001000000000002
2392,46,138,0.029001000000000002
2393,46,140,0.029001000000000002
2394,46,142,0.029001000000000002
2395,46,144,0.030001
2396,46,146,0.030001
2397,46,148,0.030001
2398,46,150,0.030001
2399,46,152,0.030001
2400,46,154,0.030001
2401,46,156,0.030001
2402,46,158,0.030001
2403,46,160,0.030001
2404,46,162,0.030001
2405,46,164,0.030001
2406,46,166,0.031001
2407,46,168,0.031001
2408,46,170,0.031001
2409,46,172,0.031001
2410,46,174,0.031001
2411,46,176,0.031001
2412,46,178,0.031001
2413,46,180,0.031001
2414,46,182,0.031001
2415,46,184,0.031001
2416,46,186,0.031001
2417,46,188,0.032001
2418,46,190,0.032001
2419,46,192,0.032001
2420,46,194,0.032001
2421,46,196,0.032001
2422,46,198,0.032001
2423,46,200,0.032001
2424,48,0,0.021001000000000002
2425,48,2,0.022001
2426,48,4,0.022001
2427,48,6,0.022001
2428,48,8,0.022001
2429,48,10,0.022001
2430,48,12,0.022001
2431,48,14,0.023001
2432,48,16,0.023001
2433,48,18,0.023001
2434,48,20,0.023001
2435,48,22,0.023001
2436,48,24,0.023001
2437,48,26,0.023001
2438,48,28,0.023001
2439,48,30,0.023001
2440,48,32,0.024001
2441,48,34,0.024001
2442,48,36,0.024001
2443,48,38,0.024001
2444,48,40,0.024001
2445,48,42,0.024001
2446,48,44,0.024001
2447,48,46,0.024001
2448,48,48,0.024001
2449,48,50,0.025001000000000002
2450,48,52,0.025001000000000002
2451,48,54,0.025001000000000002
2452,48,56,0.025001000000000002
2453,48,58,0.025001000000000002
2454,48,60,0.025001000000000002
2455,48,62,0.025001000000000002
2456,48,64,0.025001000000000002
2457,48,66,0.025001000000000002
2458,48,68,0.026001000000000003
2459,48,70,0.026001000000000003
2460,48,72,0.026001000000000003
2461,48,74,0.026001000000000003
2462,48,76,0.026001000000000003
2463,48,78,0.026001000000000003
2464,48,80,0.026001000000000003
2465,48,82,0.026001000000000003
2466,48,84,0.026001000000000003
2467,48,86,0.027001
2468,48,88,0.027001
2469,48,90,0.027001
2470,48,92,0.027001
2471,48,94,0.027001
2472,48,96,0.027001
2473,48,98,0.027001
2474,48,100,0.027001
2475,48,102,0.027001
2476,48,104,0.028001
2477,48,106,0.028001
2478,48,108,0.028001
2479,48,110,0.028001
2480,48,112,0.028001
2481,48,114,0.028001
2482,48,116,0.028001
2483,48,118,0.028001
2484,48,120,0.028001
2485,48,122,0.028001
2486,48,124,0.029001000000000002
2487,48,126,0.029001000000000002
2488,48,128,0.029001000000000002
2489,48,130,0.029001000000000002
2490,48,132,0.029001000000000002
2491,48,134,0.029001000000000002
2492,48,136,0.029001000000000002
2493,48,138,0.029001000000000002
2494,48,140,0.029001000000000002
2495,48,142,0.029001000000000002
2496,48,144,0.030001
2497,48,146,0.030001
2498,48,148,0.030001
2499,48,150,0.030001
2500,48,152,0.030001
2501,48,154,0.030001
2502,48,156,0.030001
2503,48,158,0.030001
2504,48,160,0.030001
2505,48,162,0.030001
2506,48,164,0.031001
2507,48,166,0.031001
2508,48,168,0.031001
2509,48,170,0.031001
2510,48,172,0.031001
2511,48,174,0.031001
2512,48,176,0.031001
2513,48,178,0.031001
2514,48,180,0.031001
2515,48,182,0.031001
2516,48,184,0.031001
2517,48,186,0.032001
2518,48,188,0.032001
2519,48,190,0.032001
2520,48,192,0.032001
2521,48,194,0.032001
2522,48,196,0.032001
2523,48,198,0.032001
2524,48,200,0.032001
2525,50,0,0.021001000000000002
2526,50,2,0.022001
2527,50,4,0.022001
2528,50,6,0.022001
2529,50,8,0.022001
2530,50,10,0.022001
2531,50,12,0.023001
2532,50,14,0.023001
2533,50,16,0.023001
2534,50,18,0.023001
2535,50,20,0.023001
2536,50,22,0.023001
2537,50,24,0.023001
2538,50,26,0.023001
2539,50,28,0.023001
2540,50,30,0.023001
2541,50,32,0.024001
2542,50,34,0.024001
2543,50,36,0.024001
2544,50,38,0.024001
2545,50,40,0.024001
2546,50,42,0.024001
2547,50,44,0.024001
2548,50,46,0.024001
2549,50,48,0.024001
2550,50,50,0.025001000000000002
2551,50,52,0.025001000000000002
2552,50,54,0.025001000000000002
2553,50,56,0.025001000000000002
2554,50,58,0.025001000000000002
2555,50,60,0.025001000000000002
2556,50,62,0.025001000000000002
2557,50,64,0.025001000000000002
2558,50,66,0.025001000000000002
2559,50,68,0.026001000000000003
2560,50,70,0.026001000000000003
2561,50,72,0.026001000000000003
2562,50,74,0.026001000000000003
2563,50,76,0.026001000000000003
2564,50,78,0.026001000000000003
2565,50,80,0.026001000000000003
2566,50,82,0.026001000000000003
2567,50,84,0.026001000000000003
2568,50,86,0.027001
2569,50,88,0.027001
2570,50,90,0.027001
2571,50,92,0.027001
2572,50,94,0.027001
2573,50,96,0.027001
2574,50,98,0.027001
2575,50,100,0.027001
2576,50,102,0.027001
2577,50,104,0.028001
2578,50,106,0.028001
2579,50,108,0.028001
2580,50,110,0.028001
2581,50,112,0.028001
2582,50,114,0.028001
2583,50,116,0.028001
2584,50,118,0.028001
2585,50,120,0.028001
2586,50,122,0.029001000000000002
2587,50,124,0.029001000000000002
2588,50,126,0.029001000000000002
2589,50,128,0.029001000000000002
2590,50,130,0.029001000000000002
2591,50,132,0.029001000000000002
2592,50,134,0.029001000000000002
2593,50,136,0.029001000000000002
2594,50,138,0.029001000000000002
2595,50,140,0.029001000000000002
2596,50,142,0.030001
2597,50,144,0.030001
2598,50,146,0.030001
2599,50,148,0.030001
2600,50,150,0.030001
2601,50,152,0.030001
2602,50,154,0.030001
2603,50,156,0.030001
2604,50,158,0.030001
2605,50,160,0.030001
2606,50,162,0.031001
2607,50,164,0.031001
2608,50,166,0.031001
2609,50,168,0.031001
2610,50,170,0.031001
2611,50,172,0.031001
2612,50,174,0.031001
2613,50,176,0.031001
2614,50,178,0.031001
2615,50,180,0.031001
2616,50,182,0.031001
2617,50,184,0.031001
2618,50,186,0.032001
2619,50,188,0.032001
2620,50,190,0.032001
2621,50,192,0.032001
2622,50,194,0.032001
2623,50,196,0.032001
2624,50,198,0.032001
2625,50,200,0.032001
2626,52,0,0.008001
2627,52,2,0.022001
2628,52,4,0.022001
2629,52,6,0.022001
2630,52,8,0.022001
2631,52,10,0.022001
2632,52,12,0.023001
2633,52,14,0.023001
2634,52,16,0.023001
2635,52,18,0.023001
2636,52,20,0.023001
2637,52,22,0.023001
2638,52,24,0.023001
2639,52,26,0.023001
2640,52,28,0.023001
2641,52,30,0.024001
2642,52,32,0.024001
2643,52,34,0.024001
2644,52,36,0.024001
2645,52,38,0.024001
2646,52,40,0.024001
2647,52,42,0.024001
2648,52,44,0.024001
2649,52,46,0.024001
2650,52,48,0.025001000000000002
2651,52,50,0.025001000000000002
2652,52,52,0.025001000000000002
2653,52,54,0.025001000000000002
2654,52,56,0.025001000000000002
2655,52,58,0.025001000000000002
2656,52,60,0.025001000000000002
2657,52,62,0.025001000000000002
2658,52,64,0.025001000000000002
2659,52,66,0.026001000000000003
2660,52,68,0.026001000000000003
2661,52,70,0.026001000000000003
2662,52,72,0.026001000000000003
2663,52,74,0.026001000000000003
2664,52,76,0.026001000000000003
2665,52,78,0.026001000000000003
2666,52,80,0.026001000000000003
2667,52,82,0.026001000000000003
2668,52,84,0.027001
2669,52,86,0.027001
2670,52,88,0.027001
2671,52,90,0.027001
2672,52,92,0.027001
2673,52,94,0.027001
2674,52,96,0.027001
2675,52,98,0.027001
2676,52,100,0.027001
2677,52,102,0.028001
2678,52,104,0.028001
2679,52,106,0.028001
2680,52,108,0.028001
2681,52,110,0.028001
2682,52,112,0.028001
2683,52,114,0.028001
2684,52,116,0.028001
2685,52,118,0.028001
2686,52,120,0.028001
2687,52,122,0.029001000000000002
2688,52,124,0.029001000000000002
2689,52,126,0.029001000000000002
2690,52,128,0.029001000000000002
2691,52,130,0.029001000000000002
2692,52,132,0.029001000000000002
2693,52,134,0.029001000000000002
2694,52,136,0.029001000000000002
2695,52,138,0.029001000000000002
2696,52,140,0.030001
2697,52,142,0.030001
2698,52,144,0.030001
2699,52,146,0.030001
2700,52,148,0.030001
2701,52,150,0.030001
2702,52,152,0.030001
2703,52,154,0.030001
2704,52,156,0.030001
2705,52,158,0.030001
2706,52,160,0.030001
2707,52,162,0.031001
2708,52,164,0.031001
2709,52,166,0.031001
2710,52,168,0.031001
2711,52,170,0.031001
2712,52,172,0.031001
2713,52,174,0.031001
2714,52,176,0.031001
2715,52,178,0.031001
2716,52,180,0.031001
2717,52,182,0.031001
2718,52,184,0.032001
2719,52,186,0.032001
2720,52,188,0.032001
2721,52,190,0.032001
2722,52,192,0.032001
2723,52,194,0.032001
2724,52,196,0.032001
2725,52,198,0.032001
2726,52,200,0.032001
2727,54,0,0.008001
2728,54,2,0.022001
2729,54,4,0.022001
2730,54,6,0.022001
2731,54,8,0.022001
2732,54,10,0.022001
2733,54,12,0.023001
2734,54,14,0.023001
2735,54,16,0.023001
2736,54,18,0.023001
2737,54,20,0.023001
2738,54,22,0.023001
2739,54,24,0.023001
2740,54,26,0.023001
2741,54,28,0.023001
2742,54,30,0.024001
2743,54,32,0.024001
2744,54,34,0.024001
2745,54,36,0.024001
2746,54,38,0.024001
2747,54,40,0.024001
2748,54,42,0.024001
2749,54,44,0.024001
2750,54,46,0.024001
2751,54,48,0.025001000000000002
2752,54,50,0.025001000000000002
2753,54,52,0.025001000000000002
2754,54,54,0.025001000000000002
2755,54,56,0.025001000000000002
2756,54,58,0.025001000000000002
2757,54,60,0.025001000000000002
2758,54,62,0.025001000000000002
2759,54,64,0.025001000000000002
2760,54,66,0.026001000000000003
2761,54,68,0.026001000000000003
2762,54,70,0.026001000000000003
2763,54,72,0.026001000000000003
2764,54,74,0.026001000000000003
2765,54,76,0.026001000000000003
2766,54,78,0.026001000000000003
2767,54,80,0.026001000000000003
2768,54,82,0.027001
2769,54,84,0.027001
2770,54,86,0.027001
2771,54,88,0.027001
2772,54,90,0.027001
2773,54,92,0.027001
2774,54,94,0.027001
2775,54,96,0.027001
2776,54,98,0.027001
2777,54,100,0.027001
2778,54,102,0.028001
2779,54,104,0.028001
2780,54,106,0.028001
2781,54,108,0.028001
2782,54,110,0.028001
2783,54,112,0.028001
2784,54,114,0.028001
2785,54,116,0.028001
2786,54,118,0.028001
2787,54,120,0.029001000000000002
2788,54,122,0.029001000000000002
2789,54,124,0.029001000000000002
2790,54,126,0.029001000000000002
2791,54,128,0.029001000000000002
2792,54,130,0.029001000000000002
2793,54,132,0.029001000000000002
2794,54,134,0.029001000000000002
2795,54,136,0.029001000000000002
2796,54,138,0.029001000000000002
2797,54,140,0.030001
2798,54,142,0.030001
2799,54,144,0.030001
2800,54,146,0.030001
2801,54,148,0.030001
2802,54,150,0.030001
2803,54,152,0.030001
2804,54,154,0.030001
2805,54,156,0.030001
2806,54,158,0.030001
2807,54,160,0.031001
2808,54,162,0.031001
2809,54,164,0.031001
2810,54,166,0.031001
2811,54,168,0.031001
2812,54,170,0.031001
2813,54,172,0.031001
2814,54,174,0.031001
2815,54,176,0.031001
2816,54,178,0.031001
2817,54,180,0.031001
2818,54,182,0.032001
2819,54,184,0.032001
2820,54,186,0.032001
2821,54,188,0.032001
2822,54,190,0.032001
2823,54,192,0.032001
2824,54,194,0.032001
2825,54,196,0.032001
2826,54,198,0.032001
2827,54,200,0.032001
2828,56,0,0.008001
2829,56,2,0.022001
2830,56,4,0.022001
2831,56,6,0.022001
2832,56,8,0.022001
2833,56,10,0.023001
2834,56,12,0.023001
2835,56,14,0.023001
2836,56,16,0.023001
2837,56,18,0.023001
2838,56,20,0.023001
2839,56,22,0.023001
2840,56,24,0.023001
2841,56,26,0.023001
2842,56,28,0.024001
2843,56,30,0.024001
2844,56,32,0.024001
2845,56,34,0.024001
2846,56,36,0.024001
2847,56,38,0.024001
2848,56,40,0.024001
2849,56,42,0.024001
2850,56,44,0.024001
2851,56,46,0.025001000000000002
2852,56,48,0.025001000000000002
2853,56,50,0.025001000000000002
2854,56,52,0.025001000000000002
2855,56,54,0.025001000000000002
2856,56,56,0.025001000000000002
2857,56,58,0.025001000000000002
2858,56,60,0.025001000000000002
2859,56,62,0.025001000000000002
2860,56,64,0.026001000000000003
2861,56,66,0.026001000000000003
2862,56,68,0.026001000000000003
2863,56,70,0.026001000000000003
2864,56,72,0.026001000000000003
2865,56,74,0.026001000000000003
2866,56,76,0.026001000000000003
2867,56,78,0.026001000000000003
2868,56,80,0.026001000000000003
2869,56,82,0.027001
2870,56,84,0.027001
2871,56,86,0.027001
2872,56,88,0.027001
2873,56,90,0.027001
2874,56,92,0.027001
2875,56,94,0.027001
2876,56,96,0.027001
2877,56,98,0.027001
2878,56,100,0.028001
2879,56,102,0.028001
2880,56,104,0.028001
2881,56,106,0.028001
2882,56,108,0.028001
2883,56,110,0.028001
2884,56,112,0.028001
2885,56,114,0.028001
2886,56,116,0.028001
2887,56,118,0.029001000000000002
2888,56,120,0.029001000000000002
2889,56,122,0.029001000000000002
2890,56,124,0.029001000000000002
2891,56,126,0.029001000000000002
2892,56,128,0.029001000000000002
2893,56,130,0.029001000000000002
2894,56,132,0.029001000000000002
2895,56,134,0.029001000000000002
2896,56,136,0.029001000000000002
2897,56,138,0.030001
2898,56,140,0.030001
2899,56,142,0.030001
2900,56,144,0.030001
2901,56,146,0.030001
2902,56,148,0.030001
2903,56,150,0.030001
2904,56,152,0.030001
2905,56,154,0.030001
2906,56,156,0.030001
2907,56,158,0.031001
2908,56,160,0.031001
2909,56,162,0.031001
2910,56,164,0.031001
2911,56,166,0.031001
2912,56,168,0.031001
2913,56,170,0.031001
2914,56,172,0.031001
2915,56,174,0.031001
2916,56,176,0.031001
2917,56,178,0.031001
2918,56,180,0.032001
2919,56,182,0.032001
2920,56,184,0.032001
2921,56,186,0.032001
2922,56,188,0.032001
2923,56,190,0.032001
2924,56,192,0.032001
2925,56,194,0.032001
2926,56,196,0.032001
2927,56,198,0.032001
2928,56,200,0.032001
2929,58,0,0.008001
2930,58,2,0.022001
2931,58,4,0.022001
2932,58,6,0.022001
2933,58,8,0.022001
2934,58,10,0.023001
2935,58,12,0.023001
2936,58,14,0.023001
2937,58,16,0.023001
2938,58,18,0.023001
2939,58,20,0.023001
2940,58,22,0.023001
2941,58,24,0.023001
2942,58,26,0.023001
2943,58,28,0.024001
2944,58,30,0.024001
2945,58,32,0.024001
2946,58,34,0.024001
2947,58,36,0.024001
2948,58,38,0.024001
2949,58,40,0.024001
2950,58,42,0.024001
2951,58,44,0.025001000000000002
2952,58,46,0.025001000000000002
2953,58,48,0.025001000000000002
2954,58,50,0.025001000000000002
2955,58,52,0.025001000000000002
2956,58,54,0.025001000000000002
2957,58,56,0.025001000000000002
2958,58,58,0.025001000000000002
2959,58,60,0.025001000000000002
2960,58,62,0.026001000000000003
2961,58,64,0.026001000000000003
2962,58,66,0.026001000000000003
2963,58,68,0.026001000000000003
2964,58,70,0.026001000000000003
2965,58,72,0.026001000000000003
2966,58,74,0.026001000000000003
2967,58,76,0.026001000000000003
2968,58,78,0.026001000000000003
2969,58,80,0.027001
2970,58,82,0.027001
2971,58,84,0.027001
2972,58,86,0.027001
2973,58,88,0.027001
2974,58,90,0.027001
2975,58,92,0.027001
2976,58,94,0.027001
2977,58,96,0.027001
2978,58,98,0.028001
2979,58,100,0.028001
2980,58,102,0.028001
2981,58,104,0.028001
2982,58,106,0.028001
2983,58,108,0.028001
2984,58,110,0.028001
2985,58,112,0.028001
2986,58,114,0.028001
2987,58,116,0.028001
2988,58,118,0.029001000000000002
2989,58,120,0.029001000000000002
2990,58,122,0.029001000000000002
2991,58,124,0.029001000000000002
2992,58,126,0.029001000000000002
2993,58,128,0.029001000000000002
2994,58,130,0.029001000000000002
2995,58,132,0.029001000000000002
2996,58,134,0.029001000000000002
2997,58,136,0.030001
2998,58,138,0.030001
2999,58,140,0.030001
3000,58,142,0.030001
3001,58,144,0.030001
3002,58,146,0.030001
3003,58,148,0.030001
3004,58,150,0.030001
3005,58,152,0.030001
3006,58,154,0.030001
3007,58,156,0.031001
3008,58,158,0.031001
3009,58,160,0.031001
3010,58,162,0.031001
3011,58,164,0.031001
3012,58,166,0.031001
3013,58,168,0.031001
3014,58,170,0.031001
3015,58,172,0.031001
3016,58,174,0.031001
3017,58,176,0.031001
3018,58,178,0.032001
3019,58,180,0.032001
3020,58,182,0.032001
3021,58,184,0.032001
3022,58,186,0.032001
3023,58,188,0.032001
3024,58,190,0.032001
3025,58,192,0.032001
3026,58,194,0.032001
3027,58,196,0.032001
3028,58,198,0.032001
3029,58,200,0.032001
3030,60,0,0.008001
3031,60,2,0.022001
3032,60,4,0.022001
3033,60,6,0.022001
3034,60,8,0.022001
3035,60,10,0.023001
3036,60,12,0.023001
3037,60,14,0.023001
3038,60,16,0.023001
3039,60,18,0.023001
3040,60,20,0.023001
3041,60,22,0.023001
3042,60,24,0.023001
3043,60,26,0.024001
3044,60,28,0.024001
3045,60,30,0.024001
3046,60,32,0.024001
3047,60,34,0.024001
3048,60,36,0.024001
3049,60,38,0.024001
3050,60,40,0.024001
3051,60,42,0.024001
3052,60,44,0.025001000000000002
3053,60,46,0.025001000000000002
3054,60,48,0.025001000000000002
3055,60,50,0.025001000000000002
3056,60,52,0.025001000000000002
3057,60,54,0.025001000000000002
3058,60,56,0.025001000000000002
3059,60,58,0.025001000000000002
3060,60,60,0.025001000000000002
3061,60,62,0.026001000000000003
3062,60,64,0.026001000000000003
3063,60,66,0.026001000000000003
3064,60,68,0.026001000000000003
3065,60,70,0.026001000000000003
3066,60,72,0.026001000000000003
3067,60,74,0.026001000000000003
3068,60,76,0.026001000000000003
3069,60,78,0.026001000000000003
3070,60,80,0.027001
3071,60,82,0.027001
3072,60,84,0.027001
3073,60,86,0.027001
3074,60,88,0.027001
3075,60,90,0.027001
3076,60,92,0.027001
3077,60,94,0.027001
3078,60,96,0.027001
3079,60,98,0.028001
3080,60,100,0.028001
3081,60,102,0.028001
3082,60,104,0.028001
3083,60,106,0.028001
3084,60,108,0.028001
3085,60,110,0.028001
3086,60,112,0.028001
3087,60,114,0.028001
3088,60,116,0.029001000000000002
3089,60,118,0.029001000000000002
3090,60,120,0.029001000000000002
3091,60,122,0.029001000000000002
3092,60,124,0.029001000000000002
3093,60,126,0.029001000000000002
3094,60,128,0.029001000000000002
3095,60,130,0.029001000000000002
3096,60,132,0.029001000000000002
3097,60,134,0.029001000000000002
3098,60,136,0.030001
3099,60,138,0.030001
3100,60,140,0.030001
3101,60,142,0.030001
3102,60,144,0.030001
3103,60,146,0.030001
3104,60,148,0.030001
3105,60,150,0.030001
3106,60,152,0.030001
3107,60,154,0.030001
3108,60,156,0.031001
