,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,448,1463,458,1135,1,-1
1,445,1467,457,1137,1,-1
2,449,1464,457,1136,1,-1
3,450,1469,457,1136,1,-1
4,453,1465,464,1140,1,-1
5,458,1465,467,1140,1,-1
6,456,1471,467,1141,1,-1
7,451,1470,466,1145,1,-1
8,460,1472,466,1146,1,-1
9,458,1475,465,1144,1,-1
10,455,1476,464,1149,1,-1
11,449,1475,459,1151,1,-1
12,448,1484,459,1155,1,-1
13,439,1483,445,1167,1,-1
14,436,1485,447,1181,1,-1
15,440,1486,441,1223,1,-1
16,438,1488,446,1237,1,-1
17,433,1478,440,1235,1,-1
18,440,1466,456,1178,1,-1
19,444,1442,453,1126,1,-1
20,444,1441,457,1075,1,-1
21,438,1436,454,1107,0,-1
22,430,1431,444,1055,0,-1
23,432,1441,449,932,1,-1
24,431,1456,453,871,1,-1
25,431,1465,453,795,1,-1
26,431,1451,453,740,1,-1
27,434,1467,462,680,1,-1
28,436,1454,459,688,1,-1
29,437,1444,455,736,1,-1
30,436,1437,456,772,1,-1
31,438,1438,454,846,1,-1
32,432,1439,451,931,1,-1
33,437,1444,444,1108,0,-1
34,433,1445,437,1216,0,-1
35,440,1444,441,1308,0,-1
36,439,1444,438,1280,0,-1
37,439,1443,448,1190,0,-1
38,444,1437,453,1107,0,-1
39,448,1438,461,970,1,-1
40,449,1442,463,945,1,-1
41,450,1443,465,928,1,-1
42,449,1443,464,928,1,-1
43,450,1444,469,939,1,-1
44,449,1444,466,984,1,-1
45,449,1443,466,1001,1,-1
46,450,1443,457,1109,0,-1
47,450,1443,457,1156,0,-1
48,449,1443,458,1199,0,-1
49,449,1444,450,1231,0,-1
50,446,1443,449,1247,0,-1
51,447,1444,453,1230,0,-1
52,447,1445,454,1206,0,-1
53,446,1448,455,1169,0,-1
54,445,1452,454,1137,0,-1
55,443,1455,451,1113,0,-1
56,442,1456,458,1100,0,-1
57,438,1457,452,1090,0,-1
58,437,1464,452,1094,0,-1
59,439,1469,443,1111,0,-1
60,434,1476,444,1138,0,-1
61,431,1486,438,1168,0,-1
62,430,1485,432,1202,0,-1
63,435,1485,437,1253,0,-1
64,439,1484,445,1297,0,-1
65,436,1477,442,1322,0,-1
66,430,1476,437,1293,0,-1
67,425,1471,433,1255,0,-1
68,411,1463,414,1218,0,-1
69,404,1464,408,1200,0,-1
70,478,1436,487,1128,0,-1
71,436,1453,440,1160,0,-1
72,448,1447,457,1123,0,-1
73,448,1439,462,1073,0,-1
74,447,1440,465,983,1,-1
75,448,1462,468,893,1,-1
76,444,1458,469,808,1,-1
77,440,1454,469,727,1,-1
78,444,1456,472,694,1,-1
79,445,1462,477,685,1,-1
80,449,1466,472,686,1,-1
81,447,1457,475,709,1,-1
82,453,1462,474,743,1,-1
83,449,1468,472,813,1,-1
84,450,1437,468,928,1,-1
85,442,1468,454,1122,0,-1
86,440,1443,442,1239,0,-1
87,433,1434,433,1323,0,-1
88,441,1455,453,1286,0,-1
89,439,1467,446,1149,0,-1
90,436,1439,446,1064,0,-1
91,443,1446,460,906,1,-1
92,438,1448,461,862,1,-1
93,437,1449,460,844,1,-1
94,436,1448,460,844,1,-1
95,440,1447,459,861,1,-1
96,440,1442,456,893,1,-1
97,441,1441,455,933,1,-1
98,436,1440,450,973,1,-1
99,442,1444,446,1119,0,-1
100,441,1438,446,1175,0,-1
101,436,1439,442,1224,0,-1
102,437,1440,441,1260,0,-1
103,436,1437,439,1248,0,-1
104,433,1441,443,1208,0,-1
105,437,1439,446,1166,0,-1
106,435,1438,445,1123,0,-1
107,439,1439,447,1093,0,-1
108,437,1442,446,1088,0,-1
109,434,1439,444,1091,0,-1
110,434,1439,446,1106,0,-1
111,435,1440,446,1119,0,-1
112,437,1441,442,1147,0,-1
113,434,1437,439,1176,0,-1
114,430,1443,438,1205,0,-1
115,431,1442,437,1221,0,-1
116,431,1444,436,1223,0,-1
117,430,1442,434,1214,0,-1
118,427,1439,438,1200,0,-1
119,431,1439,441,1176,0,-1
120,423,1441,430,1154,0,-1
121,426,1443,433,1145,0,-1
122,424,1441,434,1144,0,-1
123,424,1443,433,1145,0,-1
124,423,1445,433,1158,0,-1
125,427,1444,432,1168,0,-1
126,420,1443,427,1177,0,-1
127,418,1449,425,1193,0,-1
128,421,1446,430,1197,0,-1
129,415,1447,424,1201,0,-1
130,418,1448,420,1196,0,-1
131,416,1451,424,1198,0,-1
132,417,1453,422,1196,0,-1
133,416,1450,424,1190,0,-1
134,414,1450,427,1192,0,-1
135,413,1448,423,1190,0,-1
136,417,1449,430,1192,0,-1
137,418,1451,425,1192,0,-1
138,420,1448,423,1192,0,-1
139,418,1446,419,1191,0,-1
140,416,1451,429,1193,0,-1
141,417,1450,423,1193,0,-1
142,418,1451,423,1190,0,-1
143,419,1448,423,1194,0,-1
144,416,1450,423,1194,0,-1
145,413,1451,420,1193,0,-1
146,422,1453,422,1193,0,-1
147,420,1449,428,1192,0,-1
148,418,1451,420,1194,0,-1
149,418,1454,426,1190,0,-1
150,417,1451,428,1191,0,-1
151,416,1445,431,1192,0,-1
