,time(ms),x_G,y_G,z_G
0,0.0,0.0234375,-0.0625,0.9765625
1,0.625,0.03125,-0.0859375,1.0
2,1.25,0.0234375,-0.0703125,1.0
3,1.875,0.015625,-0.0625,0.9765625
4,2.5,0.015625,-0.078125,0.9921875
5,3.125,0.0234375,-0.0703125,1.0
6,3.75,0.0234375,-0.046875,1.0
7,4.375,0.015625,-0.0390625,1.0
8,5.0,0.03125,-0.0703125,1.0
9,5.625,0.03125,-0.078125,1.0
10,6.25,0.03125,-0.0625,1.0
11,6.875,0.0390625,-0.0625,1.0
12,7.5,0.0078125,-0.046875,0.9921875
13,8.125,0.0390625,-0.078125,1.0
14,8.75,0.015625,-0.0703125,1.015625
15,9.375,0.0390625,-0.046875,1.0078125
16,10.0,0.046875,-0.046875,1.0078125
17,10.625,0.0234375,-0.0546875,1.0
18,11.25,0.03125,-0.0703125,1.0
19,11.875,0.03125,-0.0625,1.015625
20,12.5,0.03125,-0.0703125,1.0078125
21,13.125,0.03125,-0.0625,1.0
22,13.75,0.0234375,-0.0703125,1.0078125
23,14.375,0.03125,-0.0546875,1.015625
24,15.0,0.0234375,-0.0546875,1.015625
25,15.625,0.03125,-0.09375,0.9921875
26,16.25,0.0234375,-0.046875,1.015625
27,16.875,0.046875,-0.078125,1.0
28,17.5,0.015625,-0.015625,1.015625
29,18.125,0.03125,-0.0703125,1.0
30,18.75,0.03125,-0.0703125,1.015625
31,19.375,0.0078125,-0.046875,1.0
32,20.0,0.0234375,-0.0859375,1.0
33,20.625,0.0234375,-0.0703125,1.0
34,21.25,0.015625,-0.0625,1.0234375
35,21.875,0.015625,-0.0546875,1.0
36,22.5,0.015625,-0.0703125,1.0
37,23.125,0.015625,-0.0625,1.0078125
38,23.75,0.0,-0.0625,1.0
39,24.375,0.015625,-0.0703125,1.0
40,25.0,0.0078125,-0.0625,1.0
41,25.625,0.0078125,-0.0703125,1.0
42,26.25,0.0234375,-0.0703125,1.0
43,26.875,0.0,-0.0703125,1.0078125
44,27.5,0.0,-0.078125,1.0
45,28.125,0.0,-0.0625,1.015625
46,28.75,0.0,-0.0546875,1.0
47,29.375,0.0,-0.0703125,1.0
48,30.0,0.0234375,-0.0859375,1.0
49,30.625,0.0,-0.0546875,0.9765625
50,31.25,0.0,-0.0625,1.015625
51,31.875,0.0078125,-0.078125,1.0
52,32.5,0.015625,-0.0703125,1.0078125
53,33.125,0.015625,-0.078125,1.0
54,33.75,0.015625,-0.0625,1.0234375
55,34.375,0.015625,-0.0625,1.0234375
56,35.0,0.0078125,-0.0546875,1.0
57,35.625,0.0234375,-0.0546875,1.0
58,36.25,0.0,-0.0625,0.9921875
59,36.875,0.015625,-0.0625,1.0
60,37.5,0.0234375,-0.0546875,1.0
61,38.125,0.0234375,-0.0703125,1.0078125
62,38.75,0.0234375,-0.0703125,0.984375
63,39.375,0.0234375,-0.0703125,0.9921875
64,40.0,0.0234375,-0.0546875,0.9765625
65,40.625,0.015625,-0.0546875,1.0
66,41.25,0.0234375,-0.0546875,0.9921875
67,41.875,0.0234375,-0.078125,1.0078125
68,42.5,0.0078125,-0.0546875,1.0
69,43.125,0.015625,-0.0625,0.9921875
70,43.75,0.0234375,-0.0546875,0.9921875
71,44.375,0.0234375,-0.078125,1.0078125
72,45.0,0.015625,-0.0703125,1.0
73,45.625,0.0078125,-0.0703125,1.0
74,46.25,0.015625,-0.0625,1.0078125
75,46.875,0.0234375,-0.078125,0.9921875
76,47.5,0.015625,-0.0703125,0.984375
77,48.125,0.0234375,-0.078125,0.984375
78,48.75,0.0234375,-0.0625,0.984375
79,49.375,0.015625,-0.0625,1.0
80,50.0,0.0,-0.0703125,1.0
81,50.625,0.0234375,-0.0703125,1.0234375
82,51.25,0.0234375,-0.0703125,0.9765625
83,51.875,0.015625,-0.078125,0.9921875
84,52.5,0.046875,-0.0625,0.9921875
85,53.125,0.046875,-0.0859375,0.9921875
86,53.75,0.0234375,-0.0546875,1.0
87,54.375,0.0234375,-0.078125,0.9765625
88,55.0,0.0234375,-0.078125,1.0078125
89,55.625,0.03125,-0.0625,0.96875
90,56.25,0.015625,-0.078125,0.984375
91,56.875,0.0078125,-0.078125,1.0
92,57.5,0.0546875,-0.078125,1.0
93,58.125,0.0,-0.0625,1.0
94,58.75,0.0234375,-0.1015625,0.9765625
95,59.375,0.0234375,-0.0859375,1.0078125
96,60.0,0.0078125,-0.0703125,0.9609375
97,60.625,0.015625,-0.078125,0.984375
98,61.25,0.0390625,-0.0859375,0.9765625
99,61.875,0.0390625,-0.0703125,0.9765625
100,62.5,0.0078125,-0.0625,0.9921875
101,63.125,0.0234375,-0.078125,0.9765625
102,63.75,0.0390625,-0.0625,1.0078125
103,64.375,0.0234375,-0.0625,0.9609375
104,65.0,0.0234375,-0.078125,0.984375
105,65.625,0.0234375,-0.0546875,0.96875
106,66.25,0.0390625,-0.078125,1.0
107,66.875,0.015625,-0.046875,0.9921875
108,67.5,0.03125,-0.1015625,0.9921875
109,68.125,0.03125,-0.0703125,1.0234375
110,68.75,0.0078125,-0.0546875,0.9609375
111,69.375,0.0390625,-0.0703125,0.984375
112,70.0,0.0234375,-0.078125,0.9765625
113,70.625,0.0234375,-0.0703125,1.0
114,71.25,0.0,-0.03125,0.984375
115,71.875,0.03125,-0.0859375,0.9765625
116,72.5,0.03125,-0.0859375,1.0234375
117,73.125,0.03125,-0.0625,0.96875
118,73.75,0.03125,-0.0703125,0.9921875
119,74.375,0.0234375,-0.078125,0.9765625
120,75.0,0.046875,-0.0546875,0.9921875
121,75.625,0.015625,-0.0546875,0.984375
122,76.25,0.0390625,-0.1015625,0.984375
123,76.875,0.0234375,-0.0859375,1.0390625
124,77.5,0.046875,-0.078125,0.9375
125,78.125,0.015625,-0.078125,0.984375
126,78.75,0.0390625,-0.078125,1.0
127,79.375,0.0234375,-0.0703125,1.0
128,80.0,0.0,-0.015625,1.0
129,80.625,0.03125,-0.1015625,0.96875
130,81.25,0.0234375,-0.0859375,1.03125
131,81.875,0.0390625,-0.0703125,0.9296875
132,82.5,0.015625,-0.0625,1.0
133,83.125,0.0390625,-0.078125,1.0
134,83.75,0.0078125,-0.0546875,1.0
135,84.375,0.1015625,-0.09375,0.9921875
136,85.0,0.015625,-0.09375,0.9765625
137,85.625,0.0234375,-0.0625,1.0390625
138,86.25,0.015625,-0.0703125,0.9296875
139,86.875,0.03125,-0.0625,1.0
140,87.5,0.0234375,-0.078125,0.984375
141,88.125,0.0546875,-0.0625,0.9921875
142,88.75,0.0703125,-0.078125,1.0
143,89.375,0.0390625,-0.0625,1.0
144,90.0,0.03125,-0.0546875,1.0546875
145,90.625,0.046875,-0.0546875,1.0078125
146,91.25,0.0546875,-0.0703125,0.9921875
147,91.875,0.046875,-0.0625,0.9921875
148,92.5,0.0546875,-0.0703125,1.0
149,93.125,0.0390625,-0.0703125,1.0
150,93.75,0.0234375,-0.0546875,1.0078125
151,94.375,0.03125,-0.0703125,1.015625
152,95.0,0.0390625,-0.078125,1.0
153,95.625,0.046875,-0.078125,1.0
154,96.25,0.0234375,-0.0546875,1.0078125
155,96.875,0.046875,-0.0859375,1.0
156,97.5,0.03125,-0.0859375,1.0
157,98.125,0.046875,-0.0703125,1.03125
158,98.75,0.03125,-0.0546875,1.0234375
159,99.375,0.0390625,-0.0703125,0.9921875
160,100.0,0.046875,-0.078125,1.0078125
161,100.625,0.0390625,-0.0703125,1.0
162,101.25,0.0546875,-0.0703125,1.0234375
163,101.875,0.0234375,-0.0546875,1.0
164,102.5,0.046875,-0.0625,1.015625
165,103.125,0.0234375,-0.046875,1.015625
166,103.75,0.0390625,-0.0625,0.984375
167,104.375,0.03125,-0.0703125,1.0
168,105.0,0.0,-0.0546875,1.03125
169,105.625,0.015625,-0.0625,1.0
170,106.25,0.03125,-0.078125,1.0
171,106.875,0.0234375,-0.046875,1.0
172,107.5,0.03125,-0.078125,1.0078125
173,108.125,0.0234375,-0.0703125,1.0
174,108.75,0.0390625,-0.0703125,1.0078125
175,109.375,0.03125,-0.0625,1.0
176,110.0,0.0234375,-0.0546875,1.0
177,110.625,0.015625,-0.0625,0.9921875
178,111.25,0.03125,-0.0546875,0.984375
179,111.875,0.0234375,-0.0546875,1.0078125
180,112.5,0.046875,-0.0859375,1.0
181,113.125,0.046875,-0.0703125,1.0
182,113.75,0.03125,-0.0703125,1.0390625
183,114.375,0.0546875,-0.078125,1.0
184,115.0,0.015625,-0.0625,1.0
185,115.625,0.015625,-0.0546875,1.0
186,116.25,0.0390625,-0.078125,1.0
187,116.875,0.03125,-0.078125,1.0078125
188,117.5,0.0234375,-0.0625,1.0078125
189,118.125,0.0234375,-0.0703125,1.0
190,118.75,0.046875,-0.09375,1.0
191,119.375,0.046875,-0.0859375,1.0078125
192,120.0,0.03125,-0.078125,1.0
193,120.625,0.03125,-0.046875,1.0078125
194,121.25,0.0078125,-0.0546875,1.0078125
195,121.875,0.015625,-0.0625,1.0078125
196,122.5,0.015625,-0.046875,1.0078125
197,123.125,0.0234375,-0.078125,1.0
198,123.75,0.0390625,-0.0625,1.0078125
199,124.375,0.0234375,-0.0703125,1.015625
200,125.0,0.0234375,-0.078125,1.0078125
201,125.625,0.0390625,-0.078125,1.0
202,126.25,0.0234375,-0.0625,1.0234375
203,126.875,0.0234375,-0.0546875,1.0078125
204,127.5,0.03125,-0.0703125,1.0078125
205,128.125,0.03125,-0.078125,1.0
206,128.75,0.015625,-0.0703125,1.0
207,129.375,0.046875,-0.0703125,1.0078125
208,130.0,0.0234375,-0.0703125,1.0078125
209,130.625,0.015625,-0.0703125,0.9921875
210,131.25,0.015625,-0.0546875,1.015625
211,131.875,0.03125,-0.0625,1.0
