,time(ms),V
0,0.0,0.038671874999999994
1,0.625,0.07009277343749999
2,1.25,0.0394775390625
3,1.875,0.0249755859375
4,2.5,0.0539794921875
5,3.125,0.0829833984375
6,3.75,0.03544921875
7,4.375,0.037060546874999996
8,5.0,0.0217529296875
9,5.625,0.0314208984375
10,6.25,0.0346435546875
11,6.875,0.0443115234375
12,7.5,0.0555908203125
13,8.125,0.02578125
14,8.75,0.07009277343749999
15,9.375,0.0515625
16,10.0,0.041088867187499996
17,10.625,0.041088867187499996
18,11.25,0.0346435546875
19,11.875,0.050756835937499994
20,12.5,0.042700195312499994
21,13.125,0.042700195312499994
22,13.75,0.023364257812499997
23,14.375,0.018530273437499998
24,15.0,0.049951171875
25,15.625,0.0515625
26,16.25,0.0169189453125
27,16.875,0.0314208984375
28,17.5,0.0523681640625
29,18.125,0.042700195312499994
30,18.75,0.037060546874999996
31,19.375,0.07009277343749999
32,20.0,0.008056640625
33,20.625,0.049145507812499996
34,21.25,0.020947265625
35,21.875,0.0475341796875
36,22.5,0.014501953125
37,23.125,0.0346435546875
38,23.75,0.0749267578125
39,24.375,0.0249755859375
40,25.0,0.033837890625
41,25.625,0.030615234374999998
42,26.25,0.0459228515625
43,26.875,0.0459228515625
44,27.5,0.049951171875
45,28.125,0.0201416015625
46,28.75,0.018530273437499998
47,29.375,0.040283203125
48,30.0,0.024169921875
49,30.625,0.058813476562499994
50,31.25,0.011279296874999999
51,31.875,0.0314208984375
52,32.5,0.017724609375
53,33.125,0.02900390625
54,33.75,0.0298095703125
55,34.375,0.0201416015625
56,35.0,0.0281982421875
57,35.625,0.020947265625
58,36.25,0.0201416015625
59,36.875,0.0169189453125
60,37.5,0.033032226562499996
61,38.125,0.0620361328125
62,38.75,0.042700195312499994
63,39.375,0.045117187499999996
64,40.0,0.0322265625
65,40.625,0.0475341796875
66,41.25,0.0443115234375
67,41.875,0.037060546874999996
68,42.5,0.022558593749999998
69,43.125,0.018530273437499998
70,43.75,0.056396484375
71,44.375,0.012890625
72,45.0,0.023364257812499997
73,45.625,0.06606445312499999
74,46.25,0.038671874999999994
75,46.875,0.0322265625
76,47.5,0.02900390625
77,48.125,0.06606445312499999
78,48.75,0.033032226562499996
79,49.375,0.024169921875
80,50.0,0.0281982421875
81,50.625,0.0314208984375
82,51.25,0.054785156249999994
83,51.875,0.0322265625
84,52.5,0.0733154296875
85,53.125,0.020947265625
86,53.75,0.0322265625
87,54.375,0.0580078125
88,55.0,0.033032226562499996
89,55.625,0.02578125
90,56.25,0.038671874999999994
91,56.875,0.053173828124999996
92,57.5,0.0620361328125
93,58.125,0.058813476562499994
94,58.75,0.0346435546875
95,59.375,0.0322265625
96,60.0,0.0169189453125
97,60.625,0.040283203125
98,61.25,0.045117187499999996
99,61.875,0.027392578124999997
100,62.5,0.011279296874999999
101,63.125,0.042700195312499994
102,63.75,0.026586914062499998
103,64.375,0.012890625
104,65.0,0.02900390625
105,65.625,0.0394775390625
106,66.25,0.0539794921875
107,66.875,0.043505859375
108,67.5,0.045117187499999996
109,68.125,0.0169189453125
110,68.75,0.059619140625
111,69.375,0.0169189453125
112,70.0,0.04833984375
113,70.625,0.0201416015625
114,71.25,0.0555908203125
115,71.875,0.024169921875
116,72.5,0.013696289062499999
117,73.125,0.03544921875
118,73.75,0.040283203125
119,74.375,0.02900390625
120,75.0,0.07412109374999999
121,75.625,0.03544921875
122,76.25,0.026586914062499998
123,76.875,0.0362548828125
124,77.5,0.0443115234375
