,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,443,1493,440,1317,0,-1
1,443,1491,445,1317,0,-1
2,446,1493,443,1315,0,-1
3,443,1492,448,1317,0,-1
4,444,1496,443,1314,0,-1
5,442,1491,443,1316,0,-1
6,445,1494,444,1312,0,-1
7,444,1491,443,1318,0,-1
8,445,1489,442,1310,0,-1
9,443,1495,444,1318,0,-1
10,443,1492,445,1326,0,-1
11,448,1494,448,1350,0,-1
12,443,1495,445,1363,0,-1
13,447,1494,441,1377,0,-1
14,446,1495,445,1360,0,-1
15,445,1496,441,1342,0,-1
16,447,1491,444,1318,0,-1
17,448,1490,448,1299,0,-1
18,446,1494,447,1285,0,-1
19,442,1490,447,1270,0,-1
20,443,1491,447,1250,0,-1
21,442,1491,446,1219,0,-1
22,445,1492,449,1177,0,-1
23,447,1495,447,1140,0,-1
24,442,1496,447,1109,0,-1
25,445,1496,451,906,1,-1
26,444,1498,452,906,1,-1
27,447,1494,448,909,1,-1
28,442,1493,450,923,1,-1
29,441,1492,448,1131,0,-1
30,446,1493,450,1165,0,-1
31,445,1491,446,1211,0,-1
32,446,1490,447,1274,0,-1
33,448,1493,444,1353,0,-1
34,446,1492,445,1400,0,-1
35,447,1495,442,1360,0,-1
36,445,1492,444,1278,0,-1
37,443,1496,451,1217,0,-1
38,443,1491,449,1175,0,-1
39,446,1492,449,1155,0,-1
40,444,1493,448,1145,0,-1
41,444,1492,450,1149,0,-1
42,445,1492,452,1162,0,-1
43,445,1492,444,1188,0,-1
44,445,1493,449,1228,0,-1
45,444,1494,448,1273,0,-1
46,444,1495,443,1325,0,-1
47,444,1496,444,1366,0,-1
48,447,1492,445,1377,0,-1
49,445,1490,445,1345,0,-1
50,448,1494,444,1294,0,-1
51,444,1492,442,1261,0,-1
52,446,1492,444,1238,0,-1
53,445,1493,450,1230,0,-1
54,446,1490,451,1233,0,-1
55,443,1492,442,1254,0,-1
56,444,1491,444,1280,0,-1
57,445,1490,445,1314,0,-1
58,444,1492,443,1351,0,-1
59,445,1493,445,1359,0,-1
60,444,1492,443,1351,0,-1
61,445,1490,444,1322,0,-1
62,445,1494,446,1294,0,-1
63,446,1494,445,1267,0,-1
64,443,1494,447,1255,0,-1
65,447,1493,445,1254,0,-1
66,446,1494,445,1262,0,-1
67,445,1494,444,1280,0,-1
68,445,1490,445,1308,0,-1
69,446,1493,445,1329,0,-1
70,446,1492,442,1345,0,-1
71,446,1493,446,1348,0,-1
72,445,1496,444,1332,0,-1
73,445,1494,445,1316,0,-1
74,445,1491,445,1298,0,-1
75,445,1491,446,1286,0,-1
76,442,1493,448,1283,0,-1
77,448,1492,444,1288,0,-1
78,445,1494,444,1300,0,-1
79,443,1493,444,1310,0,-1
80,446,1494,444,1326,0,-1
81,446,1494,443,1333,0,-1
82,446,1494,446,1328,0,-1
83,446,1495,447,1322,0,-1
84,445,1491,444,1317,0,-1
85,446,1491,442,1308,0,-1
86,446,1492,448,1305,0,-1
87,443,1491,447,1302,0,-1
88,444,1491,447,1302,0,-1
89,447,1492,447,1309,0,-1
90,442,1490,444,1313,0,-1
91,444,1491,447,1322,0,-1
92,445,1490,443,1330,0,-1
93,445,1491,443,1333,0,-1
94,444,1496,442,1339,0,-1
95,446,1490,444,1339,0,-1
96,445,1493,447,1343,0,-1
97,443,1490,445,1342,0,-1
98,443,1492,446,1342,0,-1
99,445,1494,442,1344,0,-1
100,441,1488,441,1335,0,-1
101,445,1488,450,1322,0,-1
102,445,1489,445,1310,0,-1
103,443,1490,444,1284,0,-1
104,445,1488,446,1257,0,-1
105,445,1496,447,1216,0,-1
106,443,1488,444,1164,0,-1
107,441,1489,451,915,1,-1
108,445,1491,449,879,1,-1
109,444,1496,454,827,1,-1
110,444,1493,452,768,1,-1
111,442,1494,457,724,1,-1
112,445,1493,456,704,1,-1
113,445,1493,454,715,1,-1
114,450,1490,461,754,1,-1
115,454,1485,460,832,1,-1
116,450,1491,451,1156,0,-1
117,440,1493,443,1269,0,-1
118,451,1450,442,1337,0,-1
119,411,1478,412,1411,0,-1
120,421,1486,429,1339,0,-1
121,-1,-1,-1,-1,0,-1
122,448,1467,461,1125,0,-1
123,444,1485,446,902,1,-1
124,449,1498,454,901,1,-1
125,444,1487,451,898,1,-1
126,444,1490,453,915,1,-1
127,452,1493,455,930,1,-1
128,447,1502,446,1155,0,-1
129,446,1496,442,1184,0,-1
130,443,1488,447,1212,0,-1
131,441,1491,442,1267,0,-1
132,445,1490,442,1305,0,-1
133,445,1490,440,1342,0,-1
134,446,1489,448,1361,0,-1
135,448,1492,441,1353,0,-1
136,444,1493,447,1337,0,-1
137,442,1491,445,1319,0,-1
138,443,1492,444,1285,0,-1
139,443,1489,439,1272,0,-1
140,445,1490,441,1255,0,-1
141,442,1492,443,1267,0,-1
142,446,1488,448,1277,0,-1
143,443,1491,444,1299,0,-1
144,442,1492,443,1323,0,-1
145,445,1488,445,1342,0,-1
146,445,1488,442,1343,0,-1
147,443,1489,447,1338,0,-1
148,447,1490,439,1317,0,-1
149,444,1489,446,1306,0,-1
150,445,1491,450,1293,0,-1
151,446,1489,445,1286,0,-1
152,442,1490,445,1285,0,-1
153,442,1490,445,1294,0,-1
154,443,1489,444,1308,0,-1
155,443,1492,445,1321,0,-1
156,443,1492,447,1325,0,-1
157,446,1488,444,1327,0,-1
158,445,1489,445,1326,0,-1
159,443,1490,444,1320,0,-1
160,444,1490,443,1312,0,-1
161,444,1490,442,1310,0,-1
162,442,1487,443,1304,0,-1
163,444,1488,445,1307,0,-1
164,446,1489,442,1306,0,-1
165,445,1489,443,1307,0,-1
166,443,1490,442,1311,0,-1
167,448,1491,442,1308,0,-1
168,447,1486,444,1310,0,-1
169,447,1490,447,1309,0,-1
170,444,1494,443,1313,0,-1
171,444,1494,444,1315,0,-1
172,447,1492,443,1314,0,-1
173,448,1495,445,1315,0,-1
174,448,1498,446,1321,0,-1
175,447,1497,446,1321,0,-1
176,448,1502,444,1319,0,-1
177,448,1497,449,1320,0,-1
178,445,1491,444,1313,0,-1
179,444,1494,445,1312,0,-1
180,445,1492,441,1310,0,-1
181,442,1492,442,1312,0,-1
