,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,444,1497,442,1321,0,-1
1,445,1498,442,1317,0,-1
2,442,1496,441,1321,0,-1
3,446,1497,442,1319,0,-1
4,446,1497,444,1319,0,-1
5,445,1498,444,1322,0,-1
6,444,1499,443,1320,0,-1
7,446,1500,445,1320,0,-1
8,445,1496,447,1323,0,-1
9,445,1501,445,1321,0,-1
10,447,1496,445,1321,0,-1
11,446,1497,447,1322,0,-1
12,447,1495,447,1322,0,-1
13,445,1493,446,1318,0,-1
14,445,1493,446,1317,0,-1
15,447,1498,445,1326,0,-1
16,448,1500,450,1344,0,-1
17,445,1500,444,1374,0,-1
18,447,1500,442,1388,0,-1
19,447,1498,450,1379,0,-1
20,448,1499,448,1352,0,-1
21,448,1498,448,1322,0,-1
22,450,1500,447,1303,0,-1
23,447,1500,446,1285,0,-1
24,447,1499,449,1257,0,-1
25,445,1497,449,1204,0,-1
26,447,1497,449,1148,0,-1
27,445,1501,448,1103,0,-1
28,449,1499,452,865,1,-1
29,446,1503,453,819,1,-1
30,447,1502,453,782,1,-1
31,447,1499,458,756,1,-1
32,444,1498,451,751,1,-1
33,445,1495,453,767,1,-1
34,447,1495,454,806,1,-1
35,448,1490,453,863,1,-1
36,446,1494,451,928,1,-1
37,446,1500,449,1183,0,-1
38,446,1498,447,1236,0,-1
39,445,1504,444,1326,0,-1
40,443,1501,445,1412,0,-1
41,447,1499,442,1371,0,-1
42,445,1497,445,1290,0,-1
43,443,1500,446,1216,0,-1
44,448,1498,448,1149,0,-1
45,447,1501,450,1110,0,-1
46,446,1500,447,1108,0,-1
47,445,1498,447,1114,0,-1
48,445,1496,447,1128,0,-1
49,446,1499,447,1152,0,-1
50,445,1499,448,1178,0,-1
51,443,1497,446,1223,0,-1
52,447,1498,448,1273,0,-1
53,448,1499,448,1330,0,-1
54,446,1496,446,1384,0,-1
55,444,1497,446,1378,0,-1
56,445,1497,448,1332,0,-1
57,446,1498,444,1281,0,-1
58,447,1496,445,1237,0,-1
59,447,1499,449,1216,0,-1
60,447,1499,446,1209,0,-1
61,446,1496,444,1216,0,-1
62,445,1496,445,1238,0,-1
63,446,1497,448,1270,0,-1
64,445,1499,446,1300,0,-1
