,time(ms),x_G,y_G,z_G
0,0.0,0.078125,-0.1015625,0.984375
1,0.625,0.078125,-0.109375,0.9921875
2,1.25,0.078125,-0.125,0.984375
3,1.875,0.0859375,-0.1171875,1.0
4,2.5,0.0703125,-0.109375,0.9921875
5,3.125,0.0546875,-0.125,1.0
6,3.75,0.0625,-0.109375,0.984375
7,4.375,0.078125,-0.1015625,1.0
8,5.0,0.0546875,-0.125,0.9921875
9,5.625,0.0703125,-0.1015625,0.984375
10,6.25,0.0703125,-0.1015625,1.0
11,6.875,0.0625,-0.109375,1.0
12,7.5,0.0703125,-0.09375,1.0078125
13,8.125,0.0625,-0.109375,0.9921875
14,8.75,0.0546875,-0.1015625,1.0
15,9.375,0.0703125,-0.1171875,1.0
16,10.0,0.0625,-0.1015625,0.984375
17,10.625,0.0625,-0.1171875,1.0078125
18,11.25,0.0546875,-0.109375,1.0078125
19,11.875,0.0625,-0.109375,0.9921875
20,12.5,0.046875,-0.1015625,1.0
21,13.125,0.046875,-0.109375,1.0
22,13.75,0.046875,-0.109375,1.0
23,14.375,0.046875,-0.1015625,1.0
24,15.0,0.0625,-0.109375,1.0
25,15.625,0.0703125,-0.109375,0.984375
26,16.25,0.0546875,-0.1015625,1.0078125
27,16.875,0.046875,-0.109375,0.984375
28,17.5,0.0703125,-0.109375,1.0
29,18.125,0.0625,-0.109375,0.9765625
30,18.75,0.0546875,-0.1171875,1.0
31,19.375,0.0625,-0.1171875,1.0078125
32,20.0,0.0546875,-0.09375,0.984375
33,20.625,0.0625,-0.1328125,0.96875
34,21.25,0.0546875,-0.1015625,0.9921875
35,21.875,0.0546875,-0.1171875,1.0078125
36,22.5,0.0625,-0.109375,1.0
37,23.125,0.078125,-0.1015625,1.0
38,23.75,0.0625,-0.1171875,0.984375
39,24.375,0.078125,-0.125,1.0
40,25.0,0.09375,-0.109375,1.0
41,25.625,0.0703125,-0.1171875,1.0
42,26.25,0.0546875,-0.109375,0.9921875
43,26.875,0.0859375,-0.1171875,1.0
44,27.5,0.078125,-0.125,0.9921875
45,28.125,0.078125,-0.109375,0.9921875
46,28.75,0.1015625,-0.1484375,0.9921875
47,29.375,0.09375,-0.125,1.0078125
48,30.0,0.09375,-0.1328125,1.0
49,30.625,0.078125,-0.1171875,0.984375
50,31.25,0.0859375,-0.125,1.0
51,31.875,0.0859375,-0.1171875,1.0
52,32.5,0.078125,-0.1171875,1.0
53,33.125,0.09375,-0.125,1.0
54,33.75,0.078125,-0.09375,0.9765625
55,34.375,0.09375,-0.125,1.015625
56,35.0,0.0703125,-0.1171875,1.0078125
57,35.625,0.0625,-0.1015625,1.015625
58,36.25,0.078125,-0.1015625,1.0
59,36.875,0.078125,-0.1171875,1.015625
60,37.5,0.0625,-0.1015625,1.0078125
61,38.125,0.0859375,-0.109375,1.0
62,38.75,0.078125,-0.109375,1.0
63,39.375,0.09375,-0.1328125,1.0
64,40.0,0.078125,-0.109375,1.0234375
65,40.625,0.0625,-0.1015625,1.0
66,41.25,0.078125,-0.1171875,1.0
67,41.875,0.0625,-0.1015625,1.0078125
68,42.5,0.0625,-0.109375,1.0
69,43.125,0.078125,-0.125,1.0078125
70,43.75,0.0859375,-0.109375,1.0
71,44.375,0.0625,-0.1171875,1.0
72,45.0,0.0703125,-0.1015625,1.0078125
73,45.625,0.0703125,-0.109375,1.0078125
74,46.25,0.078125,-0.1015625,1.0078125
75,46.875,0.0625,-0.125,1.0
76,47.5,0.0625,-0.1015625,0.9921875
77,48.125,0.046875,-0.0859375,1.0
78,48.75,0.0703125,-0.1171875,1.0
79,49.375,0.0625,-0.125,1.0078125
80,50.0,0.046875,-0.1015625,1.015625
81,50.625,0.0546875,-0.1015625,1.0
82,51.25,0.0546875,-0.1171875,1.0234375
83,51.875,0.046875,-0.1015625,1.0078125
84,52.5,0.0703125,-0.09375,1.0
85,53.125,0.046875,-0.09375,1.015625
86,53.75,0.0390625,-0.0859375,1.0234375
87,54.375,0.0390625,-0.09375,1.015625
88,55.0,0.0546875,-0.109375,1.0
89,55.625,0.0546875,-0.109375,1.03125
90,56.25,0.0546875,-0.09375,1.0078125
91,56.875,0.0390625,-0.1015625,1.03125
92,57.5,0.046875,-0.09375,1.015625
93,58.125,0.046875,-0.078125,1.0078125
94,58.75,0.046875,-0.09375,1.03125
95,59.375,0.046875,-0.09375,1.0
96,60.0,0.0703125,-0.1015625,1.0390625
97,60.625,0.046875,-0.078125,1.015625
98,61.25,0.0546875,-0.109375,1.0390625
99,61.875,0.0703125,-0.1171875,1.0
100,62.5,0.046875,-0.0859375,1.015625
101,63.125,0.0546875,-0.109375,1.015625
102,63.75,0.0546875,-0.09375,1.0234375
103,64.375,0.0390625,-0.078125,1.0
104,65.0,0.0546875,-0.09375,1.015625
105,65.625,0.0546875,-0.109375,1.0
106,66.25,0.0390625,-0.09375,1.015625
107,66.875,0.0546875,-0.1015625,1.0078125
108,67.5,0.0625,-0.09375,1.0
109,68.125,0.0546875,-0.0703125,1.0078125
110,68.75,0.0546875,-0.09375,1.0078125
111,69.375,0.0390625,-0.1015625,1.0078125
