,time(ms),x_G,y_G,z_G
0,0.0,0.078125,-0.0859375,0.9921875
1,0.625,0.1015625,-0.0390625,1.0
2,1.25,0.1015625,-0.09375,1.0546875
3,1.875,0.1015625,-0.0859375,1.0
4,2.5,0.109375,-0.1015625,1.0
5,3.125,0.1015625,-0.1171875,0.984375
6,3.75,0.09375,-0.0859375,1.0078125
7,4.375,0.09375,-0.078125,0.9921875
8,5.0,0.078125,-0.078125,1.015625
9,5.625,0.09375,-0.0703125,1.0
10,6.25,0.1015625,-0.0703125,1.0
11,6.875,0.1015625,-0.1015625,1.0
12,7.5,0.0859375,-0.1015625,1.0
13,8.125,0.09375,-0.109375,1.0
14,8.75,0.1015625,-0.0859375,1.0234375
15,9.375,0.109375,-0.09375,1.0
16,10.0,0.109375,-0.1015625,1.0078125
17,10.625,0.1015625,-0.0859375,1.0234375
18,11.25,0.09375,-0.1015625,1.0078125
19,11.875,0.109375,-0.1171875,1.0
20,12.5,0.109375,-0.1171875,1.0
21,13.125,0.125,-0.1015625,1.0
22,13.75,0.0859375,-0.1015625,1.0
23,14.375,0.109375,-0.0859375,1.0
24,15.0,0.0859375,-0.0859375,1.0
25,15.625,0.1015625,-0.0859375,0.9921875
26,16.25,0.09375,-0.09375,1.0
27,16.875,0.1015625,-0.09375,1.015625
28,17.5,0.1015625,-0.078125,0.9921875
29,18.125,0.0859375,-0.09375,1.0
30,18.75,0.109375,-0.078125,1.0
31,19.375,0.1328125,-0.1015625,1.0
32,20.0,0.1171875,-0.09375,0.9921875
33,20.625,0.1171875,-0.1015625,1.0
34,21.25,0.1015625,-0.0859375,1.0
35,21.875,0.09375,-0.0859375,0.984375
36,22.5,0.09375,-0.078125,1.0
37,23.125,0.1171875,-0.0625,1.0
38,23.75,0.09375,-0.09375,1.0
39,24.375,0.1015625,-0.1015625,0.9921875
40,25.0,0.09375,-0.0859375,0.984375
41,25.625,0.109375,-0.0859375,1.0078125
42,26.25,0.109375,-0.09375,1.0
43,26.875,0.1015625,-0.0859375,1.015625
44,27.5,0.09375,-0.1015625,1.0
45,28.125,0.09375,-0.0859375,1.0
46,28.75,0.1171875,-0.09375,1.015625
47,29.375,0.109375,-0.09375,1.0078125
48,30.0,0.1171875,-0.1015625,1.0
49,30.625,0.109375,-0.109375,1.0
50,31.25,0.09375,-0.09375,0.984375
51,31.875,0.078125,-0.078125,1.0078125
52,32.5,0.09375,-0.0859375,1.0
53,33.125,0.09375,-0.078125,1.0
54,33.75,0.1328125,-0.1171875,1.0078125
55,34.375,0.09375,-0.0859375,1.0078125
56,35.0,0.1015625,-0.09375,0.9921875
57,35.625,0.09375,-0.078125,1.0
