,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,444,1496,442,1316,0,-1
1,443,1489,443,1315,0,-1
2,445,1493,442,1317,0,-1
3,446,1493,444,1315,0,-1
4,440,1493,441,1319,0,-1
5,445,1492,440,1317,0,-1
6,447,1494,444,1316,0,-1
7,444,1496,445,1316,0,-1
8,443,1492,442,1316,0,-1
9,442,1494,445,1316,0,-1
10,446,1493,439,1315,0,-1
11,443,1489,444,1315,0,-1
12,445,1493,446,1328,0,-1
13,443,1493,440,1348,0,-1
14,447,1498,446,1375,0,-1
15,448,1496,446,1379,0,-1
16,444,1496,446,1362,0,-1
17,445,1493,446,1343,0,-1
18,442,1496,443,1308,0,-1
19,443,1498,443,1286,0,-1
20,445,1494,446,1261,0,-1
21,440,1500,446,1237,0,-1
22,444,1497,445,1200,0,-1
23,443,1497,445,1160,0,-1
24,442,1497,449,1126,0,-1
25,443,1497,449,1103,0,-1
26,444,1498,451,894,1,-1
27,445,1497,452,890,1,-1
28,445,1495,451,889,1,-1
29,445,1494,452,895,1,-1
30,443,1493,449,907,1,-1
31,444,1493,449,929,1,-1
32,446,1492,447,1155,0,-1
33,446,1492,443,1205,0,-1
34,443,1493,450,1274,0,-1
35,445,1493,448,1345,0,-1
36,441,1494,440,1406,0,-1
37,443,1494,447,1367,0,-1
38,443,1494,446,1283,0,-1
39,444,1494,445,1221,0,-1
40,441,1495,443,1170,0,-1
41,442,1493,445,1136,0,-1
42,444,1494,446,1126,0,-1
43,442,1495,447,1127,0,-1
44,443,1496,446,1137,0,-1
45,442,1496,447,1161,0,-1
46,445,1493,446,1196,0,-1
47,442,1495,445,1240,0,-1
48,442,1495,445,1299,0,-1
49,444,1494,441,1349,0,-1
50,441,1492,444,1382,0,-1
51,446,1497,445,1373,0,-1
52,444,1497,445,1320,0,-1
53,443,1494,446,1275,0,-1
54,444,1495,446,1238,0,-1
55,445,1494,445,1221,0,-1
56,447,1496,447,1217,0,-1
57,444,1493,446,1228,0,-1
58,443,1497,445,1258,0,-1
59,442,1495,444,1286,0,-1
60,443,1494,444,1323,0,-1
61,445,1496,444,1359,0,-1
62,442,1495,442,1366,0,-1
63,442,1496,444,1343,0,-1
64,441,1495,441,1315,0,-1
65,445,1496,443,1283,0,-1
66,444,1493,444,1260,0,-1
67,446,1495,446,1257,0,-1
68,442,1495,443,1260,0,-1
69,443,1493,444,1270,0,-1
70,442,1494,447,1294,0,-1
71,444,1495,445,1317,0,-1
72,445,1495,444,1339,0,-1
73,446,1496,445,1351,0,-1
74,444,1495,442,1344,0,-1
75,442,1495,445,1330,0,-1
76,444,1495,444,1311,0,-1
77,443,1498,446,1296,0,-1
78,445,1495,443,1287,0,-1
79,444,1495,444,1287,0,-1
80,449,1495,448,1288,0,-1
81,448,1494,446,1298,0,-1
82,445,1495,445,1309,0,-1
83,444,1497,444,1321,0,-1
84,447,1496,447,1328,0,-1
85,447,1497,448,1323,0,-1
86,446,1494,446,1324,0,-1
87,447,1496,447,1321,0,-1
88,447,1495,445,1312,0,-1
89,446,1495,446,1308,0,-1
90,445,1495,449,1310,0,-1
91,448,1494,448,1314,0,-1
92,447,1489,446,1325,0,-1
93,447,1487,450,1339,0,-1
94,447,1487,445,1355,0,-1
95,447,1492,447,1364,0,-1
96,446,1492,445,1362,0,-1
97,447,1493,447,1358,0,-1
98,445,1492,446,1355,0,-1
99,447,1492,447,1344,0,-1
100,447,1491,446,1334,0,-1
101,447,1491,444,1315,0,-1
102,447,1492,448,1284,0,-1
103,446,1492,446,1239,0,-1
104,449,1491,449,1179,0,-1
105,448,1495,448,1110,0,-1
106,445,1493,454,864,1,-1
107,447,1496,457,796,1,-1
108,448,1502,457,703,1,-1
109,446,1492,461,709,1,-1
110,445,1501,461,708,1,-1
111,444,1492,462,711,1,-1
112,444,1493,450,736,1,-1
113,461,1479,471,795,1,-1
114,461,1481,465,901,1,-1
115,451,1488,454,1236,0,-1
116,440,1487,440,1352,0,-1
117,414,1489,415,1429,0,-1
118,425,1510,423,1359,0,-1
119,424,1471,420,1273,0,-1
120,434,1488,436,1137,0,-1
121,443,1489,447,894,1,-1
122,447,1494,453,894,1,-1
