,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,349,1229,358,950,1,-1
1,352,1227,358,951,1,-1
2,351,1225,356,951,1,-1
3,353,1230,355,950,1,-1
4,349,1228,354,952,1,-1
5,348,1230,355,950,1,-1
6,350,1232,358,956,1,-1
7,353,1233,356,959,1,-1
8,352,1239,357,960,1,-1
9,349,1239,354,961,1,-1
10,349,1237,356,961,1,-1
11,350,1237,355,961,1,-1
12,350,1238,356,962,1,-1
13,348,1239,357,962,1,-1
14,351,1238,354,961,1,-1
15,349,1240,354,963,1,-1
16,350,1242,354,967,1,-1
17,346,1245,352,967,1,-1
18,344,1243,348,968,1,-1
19,341,1245,349,972,1,-1
20,339,1246,347,977,1,-1
21,339,1249,344,980,1,-1
22,339,1245,345,985,1,-1
23,338,1245,344,994,1,-1
24,337,1240,338,1005,1,-1
25,334,1241,341,1009,1,-1
26,330,1240,332,1022,1,-1
27,329,1239,330,1021,1,-1
28,375,1194,375,965,1,-1
29,339,1227,341,992,1,-1
30,352,1220,355,965,1,-1
31,352,1222,356,959,1,-1
32,358,1222,362,934,1,-1
33,361,1221,366,923,1,-1
34,361,1222,366,959,0,-1
35,365,1224,368,952,0,-1
36,364,1222,368,929,0,-1
37,364,1223,370,918,0,-1
38,363,1222,370,841,1,-1
39,364,1222,373,826,1,-1
40,365,1227,374,792,1,-1
41,367,1227,375,777,1,-1
42,366,1221,376,744,1,-1
43,364,1225,375,734,1,-1
44,366,1226,374,720,1,-1
45,366,1227,374,719,1,-1
46,363,1229,372,732,1,-1
47,364,1233,371,742,1,-1
48,363,1242,369,769,1,-1
49,363,1245,369,796,1,-1
50,360,1248,368,863,1,-1
51,357,1249,365,894,1,-1
52,360,1256,362,961,1,-1
53,360,1256,361,1009,1,-1
54,362,1256,362,1061,1,-1
55,360,1255,362,1070,1,-1
56,359,1255,362,1054,1,-1
57,360,1252,362,1021,1,-1
58,360,1252,362,968,1,-1
59,361,1252,362,993,0,-1
60,359,1249,363,947,0,-1
61,362,1250,365,875,1,-1
62,361,1248,367,840,1,-1
63,361,1246,367,834,1,-1
64,360,1247,368,817,1,-1
65,362,1247,372,820,1,-1
66,359,1250,370,828,1,-1
67,362,1251,371,836,1,-1
68,365,1251,371,866,1,-1
69,363,1250,372,881,1,-1
70,362,1251,368,964,0,-1
71,366,1252,370,990,0,-1
72,365,1254,367,1038,0,-1
73,365,1251,366,1057,0,-1
74,364,1254,364,1092,0,-1
75,364,1253,366,1100,0,-1
76,364,1255,365,1089,0,-1
77,365,1255,363,1073,0,-1
78,364,1253,367,1038,0,-1
79,363,1255,367,1023,0,-1
80,361,1255,366,987,0,-1
81,362,1254,366,974,0,-1
82,363,1253,366,954,0,-1
83,363,1255,368,948,0,-1
84,363,1255,369,889,1,-1
85,364,1254,370,895,1,-1
86,360,1253,368,960,0,-1
87,362,1251,366,968,0,-1
88,363,1254,365,989,0,-1
89,365,1253,368,1006,0,-1
90,364,1250,370,1034,0,-1
91,365,1251,363,1048,0,-1
92,364,1251,368,1070,0,-1
93,366,1252,364,1075,0,-1
94,366,1252,366,1072,0,-1
95,364,1253,367,1068,0,-1
96,364,1256,367,1047,0,-1
97,366,1253,367,1037,0,-1
