,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,350,1223,358,946,1,-1
1,348,1226,356,945,1,-1
2,353,1228,358,948,1,-1
3,352,1227,358,950,1,-1
4,349,1226,359,947,1,-1
5,351,1227,357,948,1,-1
6,353,1230,358,952,1,-1
7,353,1229,356,949,1,-1
8,354,1229,362,953,1,-1
9,351,1229,361,950,1,-1
10,353,1231,358,954,1,-1
11,354,1234,361,956,1,-1
12,357,1238,363,958,1,-1
13,354,1238,363,959,1,-1
14,355,1235,361,959,1,-1
15,357,1236,360,959,1,-1
16,356,1239,359,962,1,-1
17,357,1240,361,961,1,-1
18,355,1240,361,967,1,-1
19,357,1243,361,971,1,-1
20,359,1246,364,988,1,-1
21,361,1246,363,992,1,-1
22,359,1245,365,1008,1,-1
23,356,1236,359,1010,1,-1
24,357,1226,359,1012,1,-1
25,354,1220,363,1005,1,-1
26,360,1220,362,995,1,-1
27,358,1219,361,985,1,-1
28,359,1217,364,957,1,-1
29,360,1219,366,946,1,-1
30,364,1222,368,968,0,-1
31,363,1226,369,958,0,-1
32,365,1224,373,931,0,-1
33,367,1226,373,917,0,-1
34,365,1225,375,843,1,-1
35,363,1226,372,831,1,-1
36,367,1226,375,803,1,-1
37,367,1222,376,784,1,-1
38,368,1226,375,752,1,-1
39,361,1223,375,733,1,-1
40,364,1223,370,705,1,-1
41,360,1221,373,694,1,-1
42,360,1216,369,673,1,-1
43,355,1213,368,670,1,-1
44,354,1218,364,672,1,-1
45,354,1218,362,689,1,-1
46,350,1225,361,725,1,-1
47,349,1227,358,747,1,-1
48,352,1234,356,837,1,-1
49,349,1235,358,867,1,-1
50,351,1242,357,991,0,-1
51,352,1242,354,1040,0,-1
52,350,1244,358,1106,0,-1
53,353,1246,350,1131,0,-1
54,352,1249,357,1087,0,-1
55,354,1246,356,1060,0,-1
56,352,1249,354,978,0,-1
57,349,1250,356,946,0,-1
58,352,1249,354,845,1,-1
59,352,1248,360,820,1,-1
60,351,1245,363,767,1,-1
61,351,1249,362,751,1,-1
62,352,1250,361,725,1,-1
63,350,1248,361,718,1,-1
64,351,1248,365,720,1,-1
65,351,1247,364,725,1,-1
66,352,1250,363,756,1,-1
67,353,1251,359,771,1,-1
68,351,1255,361,813,1,-1
69,354,1254,358,841,1,-1
70,354,1255,357,887,1,-1
71,353,1256,357,979,0,-1
72,352,1255,356,1039,0,-1
73,355,1254,355,1077,0,-1
74,353,1254,355,1121,0,-1
75,353,1252,352,1097,0,-1
76,356,1254,357,1082,0,-1
77,354,1255,355,1044,0,-1
78,352,1245,357,999,0,-1
79,351,1245,357,981,0,-1
80,353,1251,360,945,0,-1
81,355,1251,361,878,1,-1
82,354,1257,364,860,1,-1
83,355,1256,359,854,1,-1
84,357,1257,363,857,1,-1
85,357,1254,362,858,1,-1
86,355,1258,364,880,1,-1
87,355,1258,363,895,1,-1
88,357,1254,358,967,0,-1
89,355,1255,361,979,0,-1
90,359,1258,361,1036,0,-1
91,358,1257,357,1042,0,-1
92,360,1257,358,1088,0,-1
93,359,1254,360,1092,0,-1
94,359,1256,361,1087,0,-1
95,358,1253,361,1079,0,-1
96,357,1257,362,1054,0,-1
97,357,1256,364,1039,0,-1
98,358,1256,362,1003,0,-1
99,356,1258,365,995,0,-1
100,356,1252,363,973,0,-1
101,357,1253,363,967,0,-1
102,355,1248,363,966,0,-1
103,355,1248,364,971,0,-1
104,356,1245,363,977,0,-1
105,356,1246,361,984,0,-1
106,356,1244,359,1007,0,-1
107,355,1246,363,1024,0,-1
108,362,1244,365,1052,0,-1
109,358,1240,367,1074,0,-1
110,360,1243,363,1089,0,-1
111,362,1241,364,1088,0,-1
112,368,1241,367,1072,0,-1
113,367,1234,369,1051,0,-1
114,369,1220,372,1019,0,-1
115,366,1221,370,992,0,-1
116,363,1221,368,952,0,-1
117,362,1222,366,938,0,-1
118,359,1220,366,855,1,-1
119,361,1220,367,839,1,-1
120,357,1221,367,803,1,-1
121,359,1220,368,787,1,-1
122,359,1218,368,743,1,-1
123,359,1219,371,722,1,-1
124,362,1218,372,678,1,-1
125,361,1217,377,654,1,-1
126,369,1214,385,598,1,-1
127,368,1215,381,606,1,-1
128,374,1213,390,632,1,-1
129,373,1216,386,639,1,-1
130,371,1225,384,663,1,-1
131,370,1247,384,673,1,-1
132,374,1247,383,717,1,-1
133,368,1251,379,739,1,-1
134,374,1244,373,800,1,-1
135,-1,-1,-1,-1,1,-1
136,372,1244,400,843,1,-1
137,349,1222,352,1014,1,-1
138,318,1236,324,1094,1,-1
139,397,1200,396,1024,1,-1
140,377,1247,378,887,1,-1
141,387,1253,402,902,1,-1
142,372,1243,379,758,1,-1
143,358,1217,371,686,1,-1
144,357,1230,376,620,1,-1
145,365,1232,379,602,1,-1
146,358,1228,373,634,1,-1
147,356,1233,370,653,1,-1
148,365,1234,372,702,1,-1
149,361,1236,372,718,1,-1
150,360,1235,368,787,1,-1
151,361,1229,369,832,1,-1
152,360,1225,369,862,1,-1
153,358,1232,358,963,0,-1
154,363,1235,367,1039,0,-1
155,363,1234,367,1057,0,-1
156,358,1235,365,1095,0,-1
157,362,1239,367,1095,0,-1
