,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,355,1241,358,962,1,-1
1,352,1242,358,960,1,-1
2,355,1243,361,963,1,-1
3,356,1240,362,962,1,-1
4,354,1241,359,959,1,-1
5,353,1239,357,961,1,-1
6,356,1241,357,959,1,-1
7,353,1238,358,961,1,-1
8,354,1244,357,964,1,-1
9,353,1244,358,963,1,-1
10,353,1244,357,965,1,-1
11,354,1240,359,965,1,-1
12,354,1244,361,972,1,-1
13,353,1244,360,975,1,-1
14,353,1252,356,991,1,-1
15,353,1255,360,1000,1,-1
16,357,1248,361,1012,1,-1
17,354,1251,357,1027,1,-1
18,352,1255,351,1042,1,-1
19,350,1254,352,1040,1,-1
20,378,1219,382,996,1,-1
21,354,1243,358,1009,1,-1
22,361,1244,364,979,1,-1
23,363,1242,367,963,1,-1
24,366,1250,370,978,0,-1
25,366,1250,370,964,0,-1
26,370,1247,376,932,0,-1
27,372,1246,376,870,1,-1
28,372,1240,379,840,1,-1
29,371,1242,379,820,1,-1
30,372,1237,381,790,1,-1
31,374,1233,379,782,1,-1
32,370,1231,378,750,1,-1
33,366,1224,379,732,1,-1
34,363,1222,373,712,1,-1
35,362,1220,373,705,1,-1
36,361,1219,370,705,1,-1
37,357,1216,368,704,1,-1
38,356,1217,367,728,1,-1
39,356,1216,366,743,1,-1
40,352,1219,360,791,1,-1
41,350,1218,361,824,1,-1
42,355,1220,361,929,0,-1
43,352,1221,358,965,0,-1
44,351,1228,357,1050,0,-1
45,359,1226,357,1071,0,-1
46,355,1228,358,1104,0,-1
47,355,1236,354,1082,0,-1
48,354,1234,355,1011,0,-1
49,353,1238,354,988,0,-1
50,353,1234,354,930,0,-1
51,354,1235,358,860,1,-1
52,350,1230,359,806,1,-1
53,351,1231,358,794,1,-1
54,348,1228,359,772,1,-1
55,348,1229,360,764,1,-1
56,347,1227,356,764,1,-1
57,347,1227,357,766,1,-1
58,345,1229,353,787,1,-1
59,346,1227,352,805,1,-1
60,346,1229,350,837,1,-1
61,346,1225,349,865,1,-1
62,345,1224,346,955,0,-1
63,342,1229,347,988,0,-1
64,345,1227,346,1049,0,-1
65,340,1230,342,1067,0,-1
66,343,1231,344,1083,0,-1
67,342,1230,345,1079,0,-1
68,341,1235,345,1057,0,-1
69,342,1233,347,1035,0,-1
70,341,1234,340,982,0,-1
71,343,1233,347,967,0,-1
72,341,1237,345,934,0,-1
73,339,1234,347,923,0,-1
74,343,1238,346,859,1,-1
75,343,1233,347,857,1,-1
76,340,1235,346,865,1,-1
