,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,334,1154,336,940,0,-1
1,334,1152,337,939,0,-1
2,331,1155,337,939,0,-1
3,334,1154,335,940,0,-1
4,333,1154,335,938,0,-1
5,334,1154,335,941,0,-1
6,332,1155,335,943,0,-1
7,333,1157,336,946,0,-1
8,334,1161,336,949,0,-1
9,333,1163,334,954,0,-1
10,332,1167,335,967,0,-1
11,332,1167,335,981,0,-1
12,330,1163,332,998,0,-1
13,328,1157,330,1010,0,-1
14,328,1149,328,1010,0,-1
15,326,1138,328,997,0,-1
16,327,1132,327,976,0,-1
17,327,1132,328,952,0,-1
18,326,1130,328,931,0,-1
19,326,1132,329,914,0,-1
20,326,1131,328,896,0,-1
21,328,1130,330,886,0,-1
22,328,1131,333,875,0,-1
23,333,1131,334,863,0,-1
24,334,1132,338,847,0,-1
25,337,1132,343,773,1,-1
26,338,1133,344,755,1,-1
27,339,1133,344,734,1,-1
28,340,1135,346,714,1,-1
29,340,1136,345,696,1,-1
30,339,1136,346,681,1,-1
31,339,1135,345,669,1,-1
32,338,1132,346,664,1,-1
33,339,1131,345,666,1,-1
34,337,1131,344,677,1,-1
35,336,1132,342,693,1,-1
36,334,1135,340,724,1,-1
37,332,1139,339,760,1,-1
38,332,1143,338,795,1,-1
39,332,1149,335,892,0,-1
40,331,1153,332,932,0,-1
41,330,1155,333,966,0,-1
42,330,1160,333,992,0,-1
43,329,1161,333,1005,0,-1
44,329,1163,331,1006,0,-1
45,330,1164,332,998,0,-1
46,330,1164,332,976,0,-1
47,330,1163,333,950,0,-1
48,329,1160,332,922,0,-1
49,329,1160,333,904,0,-1
50,330,1156,332,887,0,-1
51,329,1154,333,875,0,-1
52,329,1152,332,871,0,-1
53,329,1151,331,871,0,-1
54,328,1151,332,875,0,-1
55,329,1148,332,885,0,-1
56,329,1150,333,898,0,-1
57,328,1150,332,913,0,-1
58,328,1149,331,931,0,-1
59,327,1150,332,953,0,-1
60,327,1151,331,974,0,-1
61,328,1152,331,983,0,-1
62,329,1152,331,982,0,-1
63,328,1152,331,976,0,-1
64,328,1152,332,963,0,-1
65,330,1152,332,948,0,-1
66,330,1152,333,932,0,-1
67,331,1151,334,920,0,-1
68,332,1152,336,910,0,-1
69,333,1153,336,904,0,-1
70,334,1151,336,901,0,-1
71,335,1151,337,902,0,-1
72,335,1151,338,906,0,-1
73,336,1152,339,913,0,-1
74,335,1151,340,925,0,-1
75,336,1152,338,935,0,-1
76,336,1154,339,944,0,-1
77,336,1154,337,954,0,-1
