,time(ms),x_G,y_G,z_G
0,0.0,-0.046875,-0.0234375,0.9921875
1,0.625,-0.0390625,-0.0390625,1.0
2,1.25,-0.0390625,-0.0390625,1.0
3,1.875,-0.0546875,-0.015625,1.0
4,2.5,-0.046875,-0.0390625,1.0
5,3.125,-0.0625,-0.015625,1.0
6,3.75,-0.0625,-0.0234375,0.984375
7,4.375,-0.0625,-0.015625,1.0078125
8,5.0,-0.0546875,-0.015625,1.0078125
9,5.625,-0.0546875,-0.046875,1.0
10,6.25,-0.0703125,-0.0234375,1.0
11,6.875,-0.0625,-0.03125,0.9765625
12,7.5,-0.0546875,-0.03125,0.9921875
13,8.125,-0.0625,-0.0234375,1.0
14,8.75,-0.0625,-0.03125,1.03125
15,9.375,-0.0390625,-0.0390625,1.03125
16,10.0,-0.046875,-0.03125,1.0
17,10.625,-0.046875,-0.0234375,1.0
18,11.25,-0.046875,-0.046875,1.0
19,11.875,-0.0390625,-0.03125,1.0
20,12.5,-0.0625,-0.0234375,1.0
21,13.125,-0.0390625,-0.0390625,1.0
22,13.75,-0.0546875,-0.0390625,1.0078125
23,14.375,-0.0546875,-0.015625,1.015625
24,15.0,-0.0703125,-0.03125,1.0234375
25,15.625,-0.0625,-0.046875,1.0
26,16.25,-0.03125,-0.0234375,1.0234375
27,16.875,-0.03125,-0.03125,1.0234375
28,17.5,-0.0625,-0.03125,1.015625
29,18.125,-0.0390625,-0.015625,1.0078125
30,18.75,-0.046875,-0.0390625,1.0
31,19.375,-0.0625,-0.03125,1.0
32,20.0,-0.046875,-0.015625,1.0
33,20.625,-0.0390625,-0.03125,1.0078125
34,21.25,-0.0546875,-0.0390625,1.0078125
35,21.875,-0.0390625,-0.0546875,0.984375
36,22.5,-0.046875,-0.0390625,0.9921875
37,23.125,-0.0546875,-0.03125,0.9921875
38,23.75,-0.0546875,-0.03125,0.984375
39,24.375,-0.0546875,-0.015625,1.0
40,25.0,-0.0390625,-0.03125,1.0078125
41,25.625,-0.03125,-0.0234375,1.0
42,26.25,-0.046875,0.0,1.0
43,26.875,-0.0390625,-0.015625,1.0
44,27.5,-0.046875,-0.0234375,0.9921875
45,28.125,-0.03125,-0.0234375,0.984375
46,28.75,-0.03125,-0.0390625,1.0
47,29.375,-0.0390625,-0.046875,1.0078125
48,30.0,-0.03125,-0.03125,0.984375
49,30.625,-0.046875,-0.0390625,1.0078125
50,31.25,-0.046875,-0.0234375,1.0078125
51,31.875,-0.0390625,-0.015625,1.0
52,32.5,-0.015625,-0.0546875,0.984375
53,33.125,-0.0234375,-0.03125,0.9921875
54,33.75,-0.03125,-0.03125,0.9921875
55,34.375,-0.046875,-0.03125,0.984375
56,35.0,-0.0390625,-0.03125,1.0
57,35.625,-0.015625,-0.0390625,0.984375
58,36.25,-0.0390625,-0.015625,1.0
59,36.875,-0.0546875,-0.0234375,1.0078125
60,37.5,-0.03125,-0.0234375,0.984375
61,38.125,-0.046875,-0.0234375,0.984375
62,38.75,-0.03125,0.0,0.984375
63,39.375,-0.046875,0.0,1.0
64,40.0,-0.046875,-0.03125,0.984375
65,40.625,-0.03125,-0.03125,1.0078125
66,41.25,-0.0390625,-0.015625,0.9921875
67,41.875,-0.0390625,-0.03125,1.0
68,42.5,-0.015625,-0.0390625,1.0
69,43.125,-0.03125,-0.03125,1.0
70,43.75,-0.03125,-0.03125,1.0
71,44.375,-0.0234375,-0.03125,1.0078125
72,45.0,-0.03125,-0.0234375,1.0
73,45.625,-0.046875,-0.015625,0.9921875
74,46.25,-0.03125,-0.03125,1.0
75,46.875,0.0,-0.0546875,0.9921875
76,47.5,-0.0234375,-0.03125,1.0
77,48.125,-0.03125,-0.0390625,1.0
78,48.75,-0.03125,-0.0234375,1.0
79,49.375,0.0,-0.03125,0.9765625
80,50.0,-0.03125,-0.0234375,1.0
81,50.625,-0.03125,0.0,1.0
82,51.25,-0.03125,-0.0234375,1.0
83,51.875,-0.046875,-0.03125,1.0
84,52.5,-0.03125,-0.03125,1.0
85,53.125,-0.015625,-0.015625,1.0
86,53.75,-0.0390625,-0.0234375,1.0
87,54.375,-0.0234375,-0.015625,1.0234375
88,55.0,-0.0234375,-0.015625,1.0
89,55.625,-0.03125,-0.0234375,1.0
90,56.25,-0.015625,-0.0234375,1.0
91,56.875,-0.0234375,-0.015625,1.0
92,57.5,-0.0390625,0.0,1.0
93,58.125,-0.015625,-0.015625,0.984375
94,58.75,-0.015625,-0.0234375,1.0078125
95,59.375,0.0,-0.0234375,1.0
96,60.0,-0.0234375,-0.03125,0.9765625
97,60.625,0.0,-0.0390625,1.0
98,61.25,0.0,-0.0390625,1.0
99,61.875,-0.015625,-0.0234375,1.0
100,62.5,0.0,-0.0390625,0.984375
101,63.125,-0.015625,-0.0234375,1.0
102,63.75,-0.0234375,-0.0390625,0.9765625
103,64.375,-0.0234375,-0.03125,0.984375
104,65.0,-0.015625,-0.0234375,0.984375
105,65.625,0.0,-0.0234375,0.984375
106,66.25,-0.015625,0.0,0.9921875
107,66.875,0.0,0.0,0.9921875
108,67.5,0.0,-0.0234375,0.984375
109,68.125,0.0,-0.0234375,1.0
110,68.75,0.0,-0.03125,1.0
111,69.375,-0.015625,-0.03125,1.0
112,70.0,0.0,-0.046875,1.0078125
113,70.625,-0.0234375,-0.0234375,1.0
114,71.25,-0.015625,-0.0390625,1.0
115,71.875,-0.0078125,-0.0390625,0.9921875
116,72.5,0.0,-0.03125,0.984375
117,73.125,0.0,-0.03125,0.984375
118,73.75,0.0,-0.046875,1.0
119,74.375,-0.015625,-0.0390625,0.984375
120,75.0,0.0,-0.046875,0.9921875
121,75.625,0.0,-0.03125,0.984375
122,76.25,0.0,-0.0390625,1.0078125
123,76.875,0.0,-0.0390625,1.0
