,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,413,1465,417,1199,0,-1
1,414,1471,419,1204,0,-1
2,412,1465,416,1198,0,-1
3,414,1461,419,1193,0,-1
4,417,1459,414,1196,0,-1
5,417,1470,421,1206,0,-1
6,418,1474,421,1215,0,-1
7,422,1473,425,1238,0,-1
8,423,1476,425,1272,0,-1
9,420,1473,421,1283,0,-1
10,417,1465,422,1273,0,-1
11,478,1405,477,1186,0,-1
12,449,1439,454,1195,0,-1
13,446,1441,449,1150,0,-1
14,439,1429,443,1102,0,-1
15,440,1433,446,1056,0,-1
16,442,1439,452,920,1,-1
17,443,1439,456,855,1,-1
18,453,1447,464,794,1,-1
19,451,1458,465,741,1,-1
20,463,1469,483,705,1,-1
21,463,1471,474,714,1,-1
22,461,1474,474,736,1,-1
23,464,1474,472,785,1,-1
24,455,1469,468,832,1,-1
25,451,1470,467,878,1,-1
26,459,1473,469,927,1,-1
27,451,1478,465,967,1,-1
28,452,1482,462,1006,1,-1
29,455,1486,460,1118,0,-1
30,453,1480,460,1151,0,-1
31,459,1479,465,1184,0,-1
32,457,1480,461,1218,0,-1
33,463,1478,465,1241,0,-1
34,460,1473,464,1252,0,-1
35,461,1471,466,1242,0,-1
36,464,1466,464,1225,0,-1
37,462,1466,470,1201,0,-1
38,463,1466,469,1176,0,-1
39,464,1463,466,1156,0,-1
40,463,1463,465,1146,0,-1
41,462,1462,469,1142,0,-1
42,462,1462,466,1151,0,-1
43,461,1463,469,1168,0,-1
44,463,1461,469,1186,0,-1
45,463,1460,465,1207,0,-1
46,464,1459,466,1224,0,-1
47,463,1458,467,1229,0,-1
48,463,1457,466,1221,0,-1
49,459,1457,465,1212,0,-1
50,461,1455,463,1191,0,-1
51,460,1457,468,1174,0,-1
52,461,1453,469,1162,0,-1
53,459,1454,468,1152,0,-1
54,457,1453,468,1147,0,-1
55,461,1452,466,1151,0,-1
56,458,1454,466,1154,0,-1
57,457,1459,464,1162,0,-1
58,463,1463,465,1176,0,-1
59,456,1470,464,1187,0,-1
60,458,1480,465,1207,0,-1
61,455,1481,461,1218,0,-1
62,456,1485,457,1234,0,-1
63,452,1484,460,1248,0,-1
64,452,1483,454,1263,0,-1
65,451,1484,451,1280,0,-1
66,450,1482,453,1281,0,-1
67,447,1469,450,1269,0,-1
68,449,1450,449,1247,0,-1
69,444,1443,447,1230,0,-1
70,441,1439,446,1214,0,-1
71,436,1440,444,1180,0,-1
72,437,1438,444,1143,0,-1
73,437,1436,442,1103,0,-1
74,438,1436,446,970,1,-1
75,435,1438,450,903,1,-1
76,434,1434,451,822,1,-1
77,433,1439,453,742,1,-1
78,429,1438,456,683,1,-1
79,436,1436,457,688,1,-1
80,435,1437,455,684,1,-1
81,439,1437,456,687,1,-1
82,436,1441,459,687,1,-1
83,435,1439,455,696,1,-1
84,436,1441,448,740,1,-1
85,434,1441,451,824,1,-1
86,435,1445,446,937,1,-1
87,439,1442,444,1125,0,-1
88,444,1447,441,1253,0,-1
89,441,1450,445,1336,0,-1
90,446,1456,450,1259,0,-1
91,449,1455,455,1162,0,-1
92,449,1451,457,1079,0,-1
93,452,1464,465,940,1,-1
94,448,1462,461,882,1,-1
95,452,1451,463,851,1,-1
96,453,1450,465,839,1,-1
97,453,1450,467,836,1,-1
98,421,1435,443,865,1,-1
99,440,1436,453,901,1,-1
100,440,1433,448,932,1,-1
101,438,1442,447,1066,0,-1
102,437,1441,444,1109,0,-1
103,435,1437,438,1154,0,-1
104,435,1447,442,1218,0,-1
105,440,1451,444,1257,0,-1
106,434,1441,439,1254,0,-1
107,439,1440,443,1213,0,-1
108,437,1440,441,1174,0,-1
109,437,1442,443,1138,0,-1
110,436,1437,440,1105,0,-1
111,438,1442,440,1096,0,-1
112,437,1443,441,1094,0,-1
113,437,1439,442,1103,0,-1
114,439,1443,444,1121,0,-1
115,437,1442,444,1152,0,-1
116,439,1446,441,1173,0,-1
117,440,1441,441,1198,0,-1
118,439,1444,443,1218,0,-1
119,439,1441,444,1218,0,-1
120,440,1440,439,1200,0,-1
121,442,1449,439,1187,0,-1
122,438,1446,443,1173,0,-1
123,440,1440,444,1150,0,-1
124,440,1443,443,1139,0,-1
125,439,1443,442,1136,0,-1
126,439,1443,442,1141,0,-1
127,440,1442,445,1150,0,-1
128,441,1446,440,1160,0,-1
129,440,1447,445,1175,0,-1
130,439,1444,442,1187,0,-1
131,438,1445,441,1196,0,-1
132,438,1445,445,1199,0,-1
133,437,1449,446,1195,0,-1
134,441,1449,442,1192,0,-1
135,442,1446,447,1188,0,-1
136,440,1447,443,1181,0,-1
