,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,436,1463,438,1201,0,-1
1,434,1463,439,1200,0,-1
2,436,1464,438,1200,0,-1
3,436,1463,442,1202,0,-1
4,435,1464,440,1202,0,-1
5,434,1465,438,1200,0,-1
6,434,1466,439,1201,0,-1
7,433,1467,438,1203,0,-1
8,435,1465,440,1206,0,-1
9,431,1456,437,1204,0,-1
10,432,1460,437,1215,0,-1
11,426,1464,429,1231,0,-1
12,428,1477,430,1251,0,-1
13,428,1475,430,1272,0,-1
14,426,1465,427,1269,0,-1
15,427,1446,428,1243,0,-1
16,432,1444,437,1217,0,-1
17,434,1444,439,1180,0,-1
18,438,1444,442,1140,0,-1
19,444,1441,450,1092,0,-1
20,449,1442,456,966,1,-1
21,446,1438,453,961,1,-1
22,444,1438,457,859,1,-1
23,444,1429,458,791,1,-1
24,438,1437,458,714,1,-1
25,438,1440,453,685,1,-1
26,439,1444,457,701,1,-1
27,444,1442,454,733,1,-1
28,444,1445,458,801,1,-1
29,441,1449,455,895,1,-1
30,444,1453,452,967,1,-1
31,445,1446,447,1101,1,-1
32,442,1446,449,1197,1,-1
33,441,1448,446,1234,1,-1
34,442,1450,447,1166,1,-1
35,440,1445,449,1070,1,-1
36,437,1445,445,1063,0,-1
37,436,1445,445,917,1,-1
38,433,1443,444,874,1,-1
39,431,1443,442,839,1,-1
40,429,1443,441,825,1,-1
41,430,1443,444,827,1,-1
42,429,1443,441,839,1,-1
43,430,1445,440,877,1,-1
44,431,1445,440,933,1,-1
45,429,1442,438,966,1,-1
46,429,1444,434,1127,0,-1
47,429,1444,431,1204,0,-1
48,430,1444,432,1260,0,-1
49,431,1443,432,1275,0,-1
50,429,1444,434,1231,0,-1
51,428,1444,436,1175,0,-1
52,430,1444,434,1121,0,-1
53,429,1444,434,1081,0,-1
54,429,1445,434,1064,0,-1
55,429,1444,437,972,1,-1
56,426,1445,435,974,1,-1
57,426,1449,434,989,1,-1
58,426,1450,434,988,1,-1
59,427,1452,427,1103,0,-1
60,423,1459,427,1134,0,-1
61,423,1465,426,1169,0,-1
62,421,1471,425,1206,0,-1
63,424,1472,424,1241,0,-1
64,426,1477,428,1271,0,-1
65,425,1479,428,1284,0,-1
66,427,1479,431,1278,0,-1
67,430,1480,433,1264,0,-1
68,425,1480,426,1250,0,-1
69,419,1475,424,1240,0,-1
70,406,1469,409,1232,0,-1
71,401,1468,409,1233,0,-1
72,418,1443,421,1206,0,-1
73,436,1443,441,1179,0,-1
74,440,1439,443,1148,0,-1
75,440,1440,446,1105,0,-1
76,440,1444,446,1064,0,-1
77,442,1438,451,926,1,-1
78,436,1439,452,839,1,-1
79,436,1444,453,749,1,-1
80,437,1446,461,680,1,-1
81,434,1437,453,684,1,-1
82,437,1435,454,685,1,-1
83,438,1442,455,684,1,-1
84,438,1448,454,683,1,-1
85,440,1438,455,693,1,-1
86,440,1440,456,731,1,-1
87,442,1442,455,806,1,-1
88,438,1448,452,901,1,-1
89,440,1448,452,954,1,-1
90,-1,-1,-1,-1,1,-1
91,403,1469,403,1256,0,-1
92,469,1495,471,1334,0,-1
93,395,1437,398,1226,0,-1
94,417,1490,425,1190,0,-1
95,398,1474,408,1099,0,-1
96,410,1474,420,974,1,-1
97,423,1468,435,917,1,-1
98,422,1462,435,899,1,-1
99,426,1466,433,901,1,-1
100,422,1467,436,924,1,-1
101,424,1464,432,978,1,-1
102,426,1468,429,1084,0,-1
103,423,1464,427,1131,0,-1
104,427,1466,429,1188,0,-1
105,425,1466,428,1244,0,-1
106,427,1468,428,1286,0,-1
107,428,1468,431,1279,0,-1
108,428,1467,429,1236,0,-1
109,430,1466,431,1187,0,-1
110,429,1469,434,1142,0,-1
111,429,1470,432,1109,0,-1
112,430,1469,434,1090,0,-1
113,429,1470,435,1088,0,-1
114,427,1471,434,1089,0,-1
115,425,1469,431,1103,0,-1
116,424,1469,430,1127,0,-1
117,426,1471,429,1160,0,-1
118,425,1469,428,1200,0,-1
119,425,1470,428,1239,0,-1
120,425,1473,426,1262,0,-1
121,422,1474,426,1265,0,-1
122,425,1471,427,1246,0,-1
123,425,1474,430,1217,0,-1
124,422,1473,427,1190,0,-1
125,422,1474,429,1165,0,-1
126,424,1474,428,1150,0,-1
127,421,1474,427,1144,0,-1
128,426,1474,429,1146,0,-1
129,425,1472,429,1160,0,-1
130,423,1473,432,1174,0,-1
131,425,1473,428,1199,0,-1
132,427,1473,427,1222,0,-1
133,424,1475,425,1237,0,-1
134,424,1474,427,1244,0,-1
135,424,1476,427,1238,0,-1
136,424,1475,426,1228,0,-1
137,423,1477,426,1215,0,-1
138,421,1478,427,1204,0,-1
139,422,1476,425,1194,0,-1
140,419,1480,428,1191,0,-1
141,418,1477,420,1194,0,-1
142,418,1479,420,1195,0,-1
143,415,1477,422,1200,0,-1
144,414,1477,420,1205,0,-1
145,416,1476,421,1207,0,-1
146,415,1475,421,1210,0,-1
147,416,1471,421,1208,0,-1
148,415,1472,422,1207,0,-1
149,418,1470,420,1209,0,-1
150,419,1471,421,1208,0,-1
151,419,1469,422,1205,0,-1
