,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,434,1458,435,1191,0,0.15384615384615385
1,436,1459,437,1193,0,0.15384615384615385
2,436,1456,435,1191,0,0.15384615384615385
3,436,1459,435,1190,0,0.15384615384615385
4,432,1456,437,1190,0,0.15384615384615385
5,435,1455,439,1186,0,0.15384615384615385
6,434,1456,436,1189,0,0.15384615384615385
7,433,1465,435,1203,0,0.15384615384615385
8,439,1474,437,1223,0,0.15384615384615385
9,438,1474,440,1250,0,0.15384615384615385
10,437,1465,433,1271,0,0.15384615384615385
11,421,1459,421,1287,0,0.15384615384615385
12,408,1447,403,1272,0,0.15384615384615385
13,425,1426,425,1229,0,0.15384615384615385
14,437,1430,437,1164,0,0.15384615384615385
15,443,1433,442,1101,0,0.15384615384615385
16,445,1436,447,1055,0,0.15384615384615385
17,441,1434,450,935,1,0.15384615384615385
18,443,1432,447,865,1,0.15384615384615385
19,440,1429,448,811,1,0.15384615384615385
20,442,1430,445,758,1,0.15384615384615385
21,443,1433,447,707,1,0.15384615384615385
22,443,1435,451,676,1,0.15384615384615385
23,443,1434,450,685,1,0.15384615384615385
24,442,1437,447,692,1,0.15384615384615385
25,450,1436,452,732,1,0.15384615384615385
26,448,1433,453,785,1,0.15384615384615385
27,447,1440,447,873,1,0.15384615384615385
28,441,1441,443,963,1,0.15384615384615385
29,436,1447,434,1114,0,0.15384615384615385
30,432,1452,431,1218,0,0.15384615384615385
31,429,1455,427,1301,0,0.15384615384615385
32,430,1460,423,1290,0,0.15384615384615385
33,434,1455,431,1219,0,0.15384615384615385
34,431,1448,429,1135,0,0.15384615384615385
35,431,1449,434,1069,0,0.15384615384615385
36,428,1446,433,953,1,0.15384615384615385
37,428,1447,432,934,1,0.15384615384615385
38,432,1446,435,929,1,0.15384615384615385
39,428,1446,432,940,1,0.15384615384615385
40,429,1447,430,973,1,0.15384615384615385
41,428,1445,428,979,1,0.15384615384615385
42,425,1445,429,1112,0,0.15384615384615385
43,421,1445,417,1154,0,0.15384615384615385
44,421,1443,419,1201,0,0.15384615384615385
45,423,1442,421,1242,0,0.15384615384615385
46,421,1442,421,1245,0,0.15384615384615385
47,422,1445,423,1224,0,0.15384615384615385
48,421,1442,421,1186,0,0.15384615384615385
49,421,1445,423,1154,0,0.15384615384615385
50,423,1447,425,1120,0,0.15384615384615385
51,420,1447,422,1102,0,0.15384615384615385
52,422,1446,422,1089,0,0.15384615384615385
53,423,1448,422,1094,0,0.15384615384615385
54,420,1452,420,1107,0,0.15384615384615385
55,417,1453,419,1129,0,0.15384615384615385
56,419,1454,422,1165,0,0.15384615384615385
57,414,1460,414,1207,0,0.15384615384615385
58,416,1456,415,1247,0,0.15384615384615385
59,416,1451,416,1274,0,0.15384615384615385
60,418,1451,413,1266,0,0.15384615384615385
61,424,1443,420,1233,0,0.15384615384615385
62,427,1438,426,1200,0,0.15384615384615385
63,433,1433,436,1164,0,0.15384615384615385
64,438,1433,438,1138,0,0.15384615384615385
65,446,1435,448,1110,0,0.15384615384615385
66,445,1432,449,1076,0,0.15384615384615385
67,445,1435,449,1058,0,0.15384615384615385
68,443,1425,445,915,1,0.15384615384615385
69,444,1421,456,883,1,0.15384615384615385
70,442,1395,449,809,1,0.15384615384615385
71,442,1429,448,737,1,0.15384615384615385
72,438,1432,452,679,1,0.15384615384615385
73,440,1428,454,678,1,0.15384615384615385
74,440,1432,451,685,1,0.15384615384615385
75,442,1430,450,701,1,0.15384615384615385
76,442,1435,451,747,1,0.15384615384615385
