,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,429,1473,431,1208,0,-1
1,431,1473,434,1212,0,-1
2,431,1478,434,1213,0,-1
3,430,1478,435,1214,0,-1
4,431,1480,434,1213,0,-1
5,428,1482,431,1213,0,-1
6,430,1478,432,1213,0,-1
7,425,1480,431,1213,0,-1
8,427,1480,434,1217,0,-1
9,429,1478,430,1218,0,-1
10,426,1483,428,1225,0,-1
11,427,1486,430,1239,0,-1
12,424,1484,422,1259,0,-1
13,422,1474,426,1280,0,-1
14,424,1463,427,1281,0,-1
15,424,1465,428,1277,0,-1
16,430,1461,430,1249,0,-1
17,433,1468,433,1227,0,-1
18,433,1466,434,1180,0,-1
19,430,1465,434,1142,0,-1
20,431,1473,434,1107,0,-1
21,425,1465,437,1008,1,-1
22,429,1468,430,975,1,-1
23,425,1457,432,923,1,-1
24,429,1457,433,864,1,-1
25,432,1455,436,805,1,-1
26,427,1452,437,750,1,-1
27,424,1448,437,704,1,-1
28,423,1459,425,719,1,-1
29,417,1459,428,752,1,-1
30,424,1467,435,799,1,-1
31,426,1464,436,875,1,-1
32,435,1478,438,976,1,-1
33,441,1476,445,1047,1,-1
34,445,1487,451,1168,1,-1
35,450,1497,455,1211,1,-1
36,444,1497,448,1255,1,-1
37,448,1498,447,1238,1,-1
38,451,1506,452,1218,1,-1
39,448,1502,452,1158,1,-1
40,446,1496,455,1121,1,-1
41,446,1495,453,1072,1,-1
42,447,1495,453,1051,1,-1
43,445,1493,453,1037,1,-1
44,442,1489,454,1038,1,-1
45,446,1492,454,1055,1,-1
46,445,1492,454,1132,0,-1
47,446,1491,450,1161,0,-1
48,444,1491,448,1194,0,-1
49,444,1494,449,1250,0,-1
50,445,1491,444,1276,0,-1
51,445,1492,444,1293,0,-1
52,439,1489,442,1278,0,-1
53,444,1494,443,1250,0,-1
54,440,1490,447,1211,0,-1
55,442,1488,442,1182,0,-1
56,442,1489,445,1156,0,-1
57,443,1489,448,1147,0,-1
58,441,1486,445,1152,0,-1
59,435,1486,446,1156,0,-1
60,440,1489,442,1170,0,-1
61,438,1485,442,1194,0,-1
62,441,1483,443,1223,0,-1
63,442,1485,444,1248,0,-1
64,442,1488,442,1261,0,-1
65,440,1488,444,1264,0,-1
66,446,1487,443,1253,0,-1
67,448,1489,448,1245,0,-1
68,446,1494,447,1221,0,-1
69,445,1491,449,1208,0,-1
70,449,1495,449,1200,0,-1
71,443,1489,450,1197,0,-1
72,447,1491,452,1201,0,-1
73,447,1490,448,1204,0,-1
74,446,1491,449,1211,0,-1
75,445,1490,445,1216,0,-1
76,443,1488,448,1228,0,-1
77,444,1489,447,1231,0,-1
78,442,1488,449,1234,0,-1
79,443,1487,444,1233,0,-1
80,443,1489,445,1232,0,-1
81,443,1486,447,1229,0,-1
82,443,1488,446,1232,0,-1
83,445,1489,446,1230,0,-1
84,445,1491,447,1233,0,-1
85,447,1486,450,1234,0,-1
86,446,1477,448,1233,0,-1
87,445,1477,449,1235,0,-1
88,441,1466,441,1234,0,-1
89,437,1466,441,1235,0,-1
90,433,1466,433,1226,0,-1
91,426,1462,429,1199,0,-1
92,422,1463,423,1176,0,-1
93,416,1467,423,1148,0,-1
94,414,1470,421,1108,0,-1
95,415,1465,419,1003,1,-1
96,413,1460,419,950,1,-1
97,418,1452,421,870,1,-1
98,417,1442,427,796,1,-1
99,422,1477,435,722,1,-1
100,422,1477,439,735,1,-1
101,431,1478,443,757,1,-1
102,439,1480,448,801,1,-1
103,438,1480,451,841,1,-1
104,448,1496,456,922,1,-1
105,446,1496,450,1013,1,-1
106,447,1498,449,1243,1,-1
107,454,1498,456,1262,1,-1
108,396,1501,400,1351,1,-1
109,400,1492,409,1217,1,-1
110,488,1481,502,1015,1,-1
111,456,1501,456,974,1,-1
112,443,1501,452,856,1,-1
113,391,1482,402,733,1,-1
114,425,1478,441,764,1,-1
115,438,1497,441,791,1,-1
116,436,1501,450,843,1,-1
117,436,1504,447,912,1,-1
118,439,1506,448,993,1,-1
119,441,1507,442,1082,1,-1
120,438,1505,445,1193,1,-1
121,436,1501,440,1276,1,-1
122,441,1502,441,1296,1,-1
123,441,1500,439,1216,1,-1
124,441,1504,447,1130,1,-1
125,437,1502,443,1136,0,-1
126,440,1504,445,1026,1,-1
127,438,1499,446,976,1,-1
128,439,1501,446,937,1,-1
129,437,1499,443,928,1,-1
130,438,1502,449,938,1,-1
131,439,1498,447,967,1,-1
132,438,1501,442,1009,1,-1
133,438,1497,446,1064,1,-1
134,443,1501,441,1169,0,-1
135,443,1500,439,1239,0,-1
136,441,1499,438,1289,0,-1
137,443,1501,441,1323,0,-1
138,444,1494,442,1298,0,-1
139,444,1496,444,1256,0,-1
140,441,1497,447,1191,0,-1
141,444,1493,445,1137,0,-1
142,444,1492,449,1048,1,-1
143,440,1492,444,1026,1,-1
144,438,1492,443,1026,1,-1
145,440,1496,446,1043,1,-1
146,440,1496,444,1064,1,-1
147,442,1493,441,1149,0,-1
148,435,1493,442,1192,0,-1
149,438,1491,441,1251,0,-1
