,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,425,1481,430,1214,0,-1
1,424,1482,429,1210,0,-1
2,423,1477,429,1206,0,-1
3,429,1480,431,1211,0,-1
4,426,1481,430,1212,0,-1
5,427,1481,430,1210,0,-1
6,429,1482,433,1208,0,-1
7,427,1479,432,1208,0,-1
8,429,1479,435,1208,0,-1
9,431,1478,436,1210,0,-1
10,429,1477,433,1210,0,-1
11,433,1482,436,1208,0,-1
12,433,1483,436,1210,0,-1
13,433,1485,433,1215,0,-1
14,433,1483,438,1215,0,-1
15,436,1485,441,1213,0,-1
16,433,1485,434,1217,0,-1
17,435,1484,435,1216,0,-1
18,435,1484,441,1217,0,-1
19,435,1493,443,1229,0,-1
20,435,1509,441,1250,0,-1
21,431,1502,433,1275,0,-1
22,430,1510,433,1311,0,-1
23,432,1506,434,1331,0,-1
24,438,1504,440,1326,0,-1
25,447,1502,447,1297,0,-1
26,450,1489,452,1249,0,-1
27,451,1481,450,1205,0,-1
28,446,1481,449,1158,0,-1
29,438,1474,444,1115,0,-1
30,436,1470,441,1097,0,-1
31,434,1470,443,977,1,-1
32,431,1463,441,913,1,-1
33,433,1472,440,852,1,-1
34,436,1479,446,793,1,-1
35,435,1480,445,730,1,-1
36,435,1482,452,715,1,-1
37,439,1482,452,744,1,-1
38,442,1483,447,794,1,-1
39,447,1478,452,855,1,-1
40,443,1479,447,938,1,-1
41,449,1483,455,1038,1,-1
42,448,1486,454,1159,1,-1
43,450,1484,453,1271,1,-1
44,449,1489,449,1292,1,-1
45,451,1491,455,1241,1,-1
46,449,1496,454,1139,1,-1
47,450,1492,456,1044,1,-1
48,448,1491,456,969,1,-1
49,445,1487,453,918,1,-1
50,441,1482,453,882,1,-1
51,442,1483,446,859,1,-1
52,439,1473,449,864,1,-1
53,438,1473,446,882,1,-1
54,443,1472,449,921,1,-1
55,439,1466,447,968,1,-1
56,435,1466,441,1028,1,-1
57,430,1465,440,1092,1,-1
58,427,1466,432,1178,1,-1
59,427,1462,428,1241,1,-1
60,425,1464,423,1234,1,-1
61,421,1464,426,1205,1,-1
62,417,1464,428,1142,1,-1
63,422,1468,427,1078,1,-1
64,415,1460,422,1038,1,-1
65,417,1464,424,1010,1,-1
66,420,1467,427,1001,1,-1
67,418,1463,425,999,1,-1
68,417,1464,428,1016,1,-1
69,414,1465,425,1044,1,-1
70,414,1468,420,1136,0,-1
71,416,1466,420,1177,0,-1
72,415,1468,416,1226,0,-1
73,420,1471,415,1268,0,-1
74,410,1467,416,1273,0,-1
75,416,1470,414,1253,0,-1
76,416,1470,421,1229,0,-1
77,416,1469,419,1186,0,-1
78,413,1470,418,1158,0,-1
79,422,1468,424,1141,0,-1
80,420,1470,421,1131,0,-1
81,417,1467,421,1136,0,-1
82,416,1466,429,1147,0,-1
83,419,1468,425,1171,0,-1
84,422,1467,423,1194,0,-1
85,421,1464,424,1225,0,-1
86,424,1464,425,1249,0,-1
87,427,1464,429,1260,0,-1
88,428,1464,432,1248,0,-1
89,428,1462,435,1233,0,-1
90,429,1465,435,1223,0,-1
91,429,1463,438,1210,0,-1
92,425,1460,429,1194,0,-1
93,422,1459,424,1192,0,-1
94,417,1465,423,1182,0,-1
95,415,1464,420,1173,0,-1
96,416,1464,422,1154,0,-1
97,416,1465,420,1136,0,-1
98,418,1469,424,1107,0,-1
99,424,1470,425,1014,1,-1
100,422,1472,427,969,1,-1
101,427,1474,436,917,1,-1
102,429,1475,431,853,1,-1
103,431,1475,441,798,1,-1
104,435,1472,448,737,1,-1
105,445,1489,450,749,1,-1
106,448,1500,462,776,1,-1
107,446,1494,453,822,1,-1
108,443,1505,453,907,1,-1
109,441,1505,448,1029,1,-1
110,496,1493,496,1163,0,-1
111,446,1483,443,1366,0,-1
112,392,1477,382,1337,0,-1
113,454,1487,452,1223,0,-1
114,447,1484,460,1113,0,-1
115,435,1501,443,885,1,-1
116,435,1498,443,767,1,-1
117,430,1484,444,740,1,-1
118,435,1484,442,768,1,-1
119,437,1484,444,813,1,-1
120,438,1488,447,864,1,-1
121,439,1493,444,946,1,-1
122,437,1496,444,1035,1,-1
123,436,1492,442,1157,0,-1
124,435,1490,438,1251,0,-1
125,433,1486,437,1317,0,-1
126,441,1491,441,1327,0,-1
127,437,1493,439,1270,0,-1
128,438,1494,442,1204,0,-1
129,436,1490,443,1142,0,-1
130,437,1491,448,1043,1,-1
131,435,1490,446,1002,1,-1
132,440,1490,443,989,1,-1
133,435,1490,443,992,1,-1
134,436,1489,444,1016,1,-1
135,437,1490,442,1052,1,-1
136,441,1492,437,1140,0,-1
137,439,1493,446,1189,0,-1
138,435,1489,436,1251,0,-1
139,435,1490,436,1273,0,-1
140,435,1488,435,1298,0,-1
141,435,1490,437,1287,0,-1
142,435,1489,435,1256,0,-1
143,433,1489,438,1210,0,-1
144,438,1486,438,1175,0,-1
145,436,1487,438,1147,0,-1
146,432,1488,436,1135,0,-1
147,435,1488,440,1135,0,-1
148,437,1490,438,1139,0,-1
149,438,1489,438,1154,0,-1
150,431,1491,436,1185,0,-1
151,433,1489,439,1212,0,-1
152,437,1491,435,1251,0,-1
153,435,1491,438,1269,0,-1
154,439,1492,436,1270,0,-1
155,439,1490,443,1266,0,-1
156,442,1491,438,1250,0,-1
157,439,1492,437,1222,0,-1
158,440,1494,443,1199,0,-1
159,441,1493,442,1186,0,-1
160,443,1491,443,1180,0,-1
161,441,1493,443,1182,0,-1
162,440,1494,443,1188,0,-1
163,440,1493,445,1198,0,-1
164,443,1494,445,1211,0,-1
165,441,1492,441,1233,0,-1
166,440,1496,437,1246,0,-1
167,441,1494,444,1252,0,-1
168,438,1498,438,1252,0,-1
169,434,1494,436,1248,0,-1
170,436,1495,439,1237,0,-1
171,435,1498,440,1230,0,-1
172,436,1493,436,1222,0,-1
173,435,1494,439,1215,0,-1
174,433,1495,442,1213,0,-1
175,433,1491,438,1213,0,-1
176,434,1491,435,1214,0,-1
177,434,1488,439,1215,0,-1
178,433,1493,436,1218,0,-1
179,433,1492,435,1222,0,-1
180,434,1488,435,1219,0,-1
181,431,1484,434,1226,0,-1
182,430,1484,435,1220,0,-1
183,429,1490,436,1222,0,-1
184,432,1489,433,1223,0,-1
185,430,1494,432,1223,0,-1
186,430,1488,435,1225,0,-1
187,428,1487,432,1223,0,-1
188,430,1487,434,1219,0,-1
189,426,1487,432,1224,0,-1
190,426,1485,430,1223,0,-1
191,426,1489,430,1218,0,-1
192,428,1484,429,1220,0,-1
193,427,1484,429,1220,0,-1
194,426,1485,431,1213,0,-1
195,430,1485,432,1217,0,-1
196,429,1485,427,1217,0,-1
