,time(ms),V
0,0.0,0.053173828124999996
1,0.625,0.015307617187499999
2,1.25,0.0281982421875
3,1.875,0.0459228515625
4,2.5,0.045117187499999996
5,3.125,0.04833984375
6,3.75,0.061230468749999996
7,4.375,0.033032226562499996
8,5.0,0.061230468749999996
9,5.625,0.022558593749999998
10,6.25,0.02900390625
11,6.875,0.0201416015625
12,7.5,0.0120849609375
13,8.125,0.018530273437499998
14,8.75,0.033837890625
15,9.375,0.020947265625
16,10.0,0.01611328125
17,10.625,0.027392578124999997
18,11.25,0.0346435546875
19,11.875,0.054785156249999994
20,12.5,0.037060546874999996
21,13.125,0.043505859375
22,13.75,0.0314208984375
23,14.375,0.054785156249999994
24,15.0,0.04833984375
25,15.625,0.04189453125
26,16.25,0.0362548828125
27,16.875,0.0459228515625
28,17.5,0.0249755859375
29,18.125,0.0314208984375
30,18.75,0.02900390625
31,19.375,0.0249755859375
32,20.0,0.0636474609375
33,20.625,0.053173828124999996
34,21.25,0.0523681640625
35,21.875,0.012890625
36,22.5,0.033032226562499996
37,23.125,0.02900390625
38,23.75,0.022558593749999998
39,24.375,0.038671874999999994
40,25.0,0.033837890625
41,25.625,0.0636474609375
42,26.25,0.03544921875
43,26.875,0.046728515624999994
44,27.5,0.0169189453125
45,28.125,0.045117187499999996
46,28.75,0.037060546874999996
47,29.375,0.0088623046875
48,30.0,0.022558593749999998
49,30.625,0.015307617187499999
50,31.25,0.0201416015625
51,31.875,0.0394775390625
52,32.5,0.0620361328125
53,33.125,0.0314208984375
54,33.75,0.0394775390625
55,34.375,0.0475341796875
56,35.0,0.0088623046875
57,35.625,0.018530273437499998
58,36.25,0.03544921875
59,36.875,0.024169921875
60,37.5,0.01611328125
61,38.125,0.022558593749999998
62,38.75,0.042700195312499994
63,39.375,0.041088867187499996
64,40.0,0.0378662109375
65,40.625,0.0298095703125
66,41.25,0.030615234374999998
67,41.875,0.026586914062499998
68,42.5,0.027392578124999997
69,43.125,0.0217529296875
70,43.75,0.02900390625
71,44.375,0.018530273437499998
72,45.0,0.0281982421875
