,x_G,y_G,z_G,time(ms)
60,0.015625,-0.0546875,1.0,37.5
61,0.03125,-0.0546875,0.9765625,38.125
62,0.03125,-0.0546875,1.0,38.75
63,0.0078125,-0.0546875,1.0,39.375
64,0.015625,-0.0546875,0.9921875,40.0
65,0.0234375,-0.046875,1.0,40.625
66,0.03125,-0.0703125,1.0,41.25
67,0.0234375,-0.0625,0.984375,41.875
68,0.0078125,-0.0703125,1.0,42.5
69,0.03125,-0.046875,1.0,43.125
70,0.015625,-0.0703125,0.9765625,43.75
71,0.0234375,-0.0546875,1.0,44.375
72,0.015625,-0.046875,1.0,45.0
73,0.0078125,-0.0390625,1.015625,45.625
74,0.015625,-0.046875,1.0,46.25
75,0.0078125,-0.0546875,1.0,46.875
76,0.0078125,-0.0546875,1.0,47.5
77,0.015625,-0.0390625,0.984375,48.125
78,0.0234375,-0.0546875,1.0,48.75
79,0.0234375,-0.0625,1.0,49.375
80,0.0234375,-0.0546875,1.0,50.0
81,0.0234375,-0.0703125,1.0,50.625
82,0.0078125,-0.03125,1.0,51.25
83,0.0234375,-0.078125,1.0,51.875
84,0.0234375,-0.03125,1.0078125,52.5
85,0.0,-0.0546875,1.0,53.125
86,0.015625,-0.046875,0.9921875,53.75
87,0.015625,-0.0625,0.984375,54.375
88,0.0078125,-0.0390625,1.0,55.0
89,0.015625,-0.078125,1.0234375,55.625
90,0.0078125,-0.0625,1.0,56.25
91,0.0078125,-0.046875,1.0,56.875
92,0.015625,-0.0625,1.0,57.5
93,0.0234375,-0.0546875,0.9921875,58.125
94,0.0234375,-0.0625,1.015625,58.75
95,0.015625,-0.0546875,1.0078125,59.375
96,0.0,-0.0625,1.0,60.0
97,0.015625,-0.0546875,0.984375,60.625
98,0.0,-0.0390625,0.984375,61.25
99,0.03125,-0.0390625,1.0,61.875
100,0.0,-0.0546875,1.0,62.5
101,0.0078125,-0.046875,1.0,63.125
102,0.0,-0.0390625,0.9921875,63.75
103,0.0,-0.0546875,0.9921875,64.375
104,0.0078125,-0.046875,1.0078125,65.0
105,0.0,-0.0390625,1.0078125,65.625
106,0.0078125,-0.0390625,1.0,66.25
107,0.0,-0.0390625,0.9921875,66.875
108,0.0078125,-0.0546875,1.0,67.5
109,0.0234375,-0.046875,1.0,68.125
110,0.03125,-0.0703125,0.9765625,68.75
111,0.015625,-0.046875,1.015625,69.375
112,0.015625,-0.0703125,1.0,70.0
113,0.0234375,-0.0625,1.0,70.625
114,0.0,-0.046875,1.0078125,71.25
115,0.0234375,-0.0625,1.0,71.875
116,0.015625,-0.046875,1.0,72.5
117,0.0,-0.046875,1.0,73.125
118,0.0234375,-0.0390625,0.9921875,73.75
119,0.0234375,-0.046875,1.0,74.375
120,0.0078125,-0.046875,0.9921875,75.0
121,0.0078125,-0.0546875,1.015625,75.625
122,0.0234375,-0.0625,1.0,76.25
123,0.0078125,-0.046875,1.0,76.875
124,0.0078125,-0.0546875,0.9921875,77.5
125,0.0,-0.0546875,1.0078125,78.125
126,0.0078125,-0.046875,1.0,78.75
127,0.0234375,-0.0234375,1.0,79.375
128,0.015625,-0.0390625,1.0,80.0
129,0.0,-0.046875,1.0078125,80.625
130,0.0078125,-0.046875,1.0,81.25
131,0.0,-0.0546875,1.0078125,81.875
132,0.0,-0.0390625,1.0,82.5
133,0.0390625,-0.0625,1.0078125,83.125
134,0.015625,-0.0390625,1.0,83.75
135,0.0390625,-0.0546875,1.0,84.375
136,0.0234375,-0.0703125,0.9921875,85.0
137,0.0234375,-0.0625,1.0,85.625
138,0.0,-0.0234375,1.0,86.25
139,0.0,-0.0390625,1.0078125,86.875
140,0.0234375,-0.0390625,1.015625,87.5
141,0.015625,-0.0390625,0.9921875,88.125
142,0.0390625,-0.0546875,0.9921875,88.75
143,0.0078125,-0.0390625,1.0234375,89.375
144,0.0,-0.03125,1.0,90.0
145,0.0078125,-0.0390625,1.0,90.625
146,0.0078125,-0.0390625,1.0,91.25
147,0.0234375,-0.03125,1.0,91.875
148,0.015625,-0.0390625,1.0,92.5
149,0.03125,-0.0390625,1.0,93.125
150,0.0234375,-0.0390625,1.0078125,93.75
151,0.046875,-0.046875,1.0,94.375
152,0.0234375,-0.046875,0.9765625,95.0
153,0.0078125,-0.03125,1.015625,95.625
154,0.03125,-0.0703125,1.0,96.25
155,0.0234375,-0.0546875,1.0,96.875
156,0.0,-0.03125,0.9921875,97.5
157,0.0234375,-0.0390625,1.0,98.125
158,0.0078125,-0.03125,1.0,98.75
159,0.03125,-0.0625,0.9921875,99.375
160,0.03125,-0.0390625,0.9921875,100.0
161,0.015625,-0.046875,1.0234375,100.625
162,0.015625,-0.0546875,1.0,101.25
163,0.0234375,-0.0390625,1.015625,101.875
164,0.0234375,-0.0390625,1.015625,102.5
165,0.015625,-0.0390625,1.0,103.125
166,0.0234375,-0.046875,0.9921875,103.75
167,0.015625,-0.0390625,1.0,104.375
168,0.03125,-0.0546875,1.0,105.0
169,0.0,-0.03125,1.0,105.625
170,0.015625,-0.046875,1.0,106.25
171,0.0078125,-0.046875,0.984375,106.875
172,0.015625,-0.046875,0.9921875,107.5
173,0.0234375,-0.046875,1.0,108.125
174,0.03125,-0.0703125,0.9921875,108.75
175,0.0078125,-0.03125,1.0,109.375
176,0.015625,-0.0546875,1.0,110.0
177,0.0234375,-0.0546875,0.9921875,110.625
178,0.0234375,-0.0390625,0.9921875,111.25
179,0.0234375,-0.0390625,0.9921875,111.875
180,0.0234375,-0.0546875,1.0,112.5
181,0.03125,-0.0625,0.984375,113.125
182,0.0,-0.03125,1.0,113.75
183,0.0,-0.0390625,1.0,114.375
184,0.0234375,-0.0546875,1.0,115.0
185,0.0078125,-0.0234375,1.0,115.625
186,0.0078125,-0.0390625,0.9921875,116.25
187,0.0078125,-0.0390625,0.984375,116.875
188,0.015625,-0.03125,1.0,117.5
189,0.0234375,-0.0546875,1.0,118.125
190,0.0,-0.0390625,0.984375,118.75
191,0.015625,-0.046875,1.0,119.375
192,0.0390625,-0.0546875,0.9921875,120.0
193,0.015625,-0.0234375,1.0,120.625
194,0.0390625,-0.046875,1.0,121.25
195,0.0234375,-0.03125,1.0,121.875
196,0.0234375,-0.0390625,0.984375,122.5
197,0.0078125,-0.0390625,1.0,123.125
198,0.0078125,-0.046875,0.9921875,123.75
199,0.0078125,-0.046875,0.984375,124.375
200,0.015625,-0.046875,1.0078125,125.0
201,0.015625,-0.0390625,0.9921875,125.625
202,0.0,-0.03125,1.0,126.25
203,0.0078125,-0.0546875,0.984375,126.875
204,0.03125,-0.0625,0.9921875,127.5
205,0.0,-0.046875,0.9921875,128.125
206,0.015625,-0.0546875,1.0,128.75
207,0.015625,-0.0390625,1.0,129.375
208,0.0234375,-0.0625,1.0,130.0
209,0.0078125,-0.0390625,1.0,130.625
210,0.0234375,-0.046875,1.0,131.25
211,0.0234375,-0.046875,1.0,131.875
212,0.0234375,-0.046875,1.0234375,132.5
213,0.015625,-0.046875,0.9921875,133.125
214,0.0234375,-0.0546875,0.9921875,133.75
215,0.0,-0.03125,1.0,134.375
216,0.0,-0.03125,0.9921875,135.0
217,0.015625,-0.03125,1.0,135.625
218,0.0,-0.0390625,0.9921875,136.25
219,0.0078125,-0.0390625,0.9921875,136.875
220,0.015625,-0.03125,0.984375,137.5
221,0.0,-0.03125,1.0,138.125
222,0.015625,-0.03125,0.984375,138.75
223,0.015625,-0.0546875,1.0,139.375
224,0.03125,-0.0703125,1.0,140.0
225,0.015625,-0.046875,1.0,140.625
226,0.0078125,-0.046875,0.9921875,141.25
227,0.0078125,-0.0625,0.9765625,141.875
228,0.0,-0.03125,0.9921875,142.5
229,0.015625,-0.0546875,0.984375,143.125
230,0.0234375,-0.0390625,0.984375,143.75
231,0.0,-0.03125,1.0,144.375
232,0.015625,-0.0546875,1.0,145.0
233,0.0234375,-0.046875,1.0,145.625
234,0.015625,-0.046875,1.0,146.25
235,0.0078125,-0.046875,1.0,146.875
236,0.0,-0.0390625,1.0,147.5
237,0.03125,-0.0546875,0.984375,148.125
238,0.0078125,-0.046875,1.0,148.75
239,0.03125,-0.046875,0.984375,149.375
240,0.0234375,-0.03125,0.984375,150.0
241,0.03125,-0.0546875,0.984375,150.625
242,0.0234375,-0.0546875,0.9921875,151.25
243,0.03125,-0.0546875,0.984375,151.875
244,0.0234375,-0.0546875,1.0,152.5
245,0.03125,-0.046875,1.0,153.125
246,0.0234375,-0.0703125,0.984375,153.75
247,0.0,-0.046875,1.0,154.375
248,0.0390625,-0.0546875,1.0,155.0
249,0.0078125,-0.0546875,1.0,155.625
250,0.0078125,-0.0390625,1.0,156.25
251,0.0234375,-0.0625,1.0,156.875
252,0.015625,-0.0546875,1.0,157.5
253,0.0234375,-0.046875,1.0,158.125
254,0.03125,-0.046875,1.0,158.75
255,0.015625,-0.046875,1.0,159.375
256,0.03125,-0.046875,1.0078125,160.0
257,0.0,-0.046875,1.0,160.625
258,0.0,-0.0546875,1.0,161.25
259,0.03125,-0.03125,1.0,161.875
260,0.0,-0.03125,1.0,162.5
261,0.03125,-0.046875,0.9921875,163.125
262,0.0234375,-0.0546875,1.0,163.75
263,0.015625,-0.0546875,1.015625,164.375
264,0.03125,-0.0390625,1.0078125,165.0
265,0.03125,-0.0546875,1.0,165.625
266,0.0234375,-0.03125,1.0078125,166.25
267,0.0390625,-0.0390625,1.0,166.875
268,0.0234375,-0.03125,1.0,167.5
269,0.0234375,-0.0234375,0.9921875,168.125
270,0.0234375,-0.03125,1.0,168.75
271,0.0234375,-0.046875,0.984375,169.375
272,0.0390625,-0.015625,0.9921875,170.0
273,0.03125,-0.03125,0.9921875,170.625
274,0.0390625,-0.046875,0.9765625,171.25
275,0.0234375,-0.03125,1.0,171.875
276,0.0234375,-0.03125,0.9921875,172.5
277,0.0390625,-0.0390625,1.0,173.125
278,0.0234375,-0.0234375,0.9765625,173.75
279,0.03125,-0.046875,0.984375,174.375
280,0.03125,-0.03125,0.984375,175.0
281,0.015625,0.0,1.0,175.625
282,0.0390625,-0.0390625,0.9921875,176.25
283,0.0234375,-0.046875,0.9765625,176.875
284,0.0234375,-0.0390625,0.9921875,177.5
285,0.046875,-0.0625,0.984375,178.125
286,0.0234375,-0.0234375,0.984375,178.75
287,0.015625,-0.03125,1.0,179.375
288,0.03125,-0.0390625,1.0,180.0
289,0.03125,-0.0390625,1.0,180.625
290,0.0078125,-0.0390625,1.0,181.25
291,0.0078125,-0.03125,0.96875,181.875
292,0.03125,-0.0546875,0.96875,182.5
293,0.0234375,-0.03125,1.0,183.125
294,0.015625,-0.0390625,1.0,183.75
295,0.015625,-0.046875,1.0,184.375
296,0.0390625,-0.0625,1.0,185.0
297,0.046875,-0.046875,1.0,185.625
298,0.0078125,-0.0390625,1.0078125,186.25
299,0.0078125,-0.0390625,1.0,186.875
300,0.015625,-0.0546875,1.0234375,187.5
301,0.0234375,-0.0546875,1.0,188.125
302,0.015625,-0.0625,1.015625,188.75
303,0.0234375,-0.0390625,1.0078125,189.375
304,0.0234375,-0.03125,1.0,190.0
305,0.046875,-0.0546875,1.0,190.625
306,0.0,-0.03125,1.0078125,191.25
307,0.015625,-0.03125,1.0,191.875
308,0.0234375,-0.0625,1.0,192.5
309,0.0234375,-0.0390625,1.0078125,193.125
310,0.015625,-0.03125,1.0,193.75
311,0.015625,-0.0390625,1.015625,194.375
312,0.0,-0.015625,1.0,195.0
313,0.046875,-0.0390625,1.0,195.625
314,0.015625,-0.0703125,1.0,196.25
315,0.0390625,-0.046875,1.0,196.875
316,0.0234375,-0.046875,1.0234375,197.5
317,0.0234375,-0.0546875,1.015625,198.125
318,0.03125,-0.0390625,1.0078125,198.75
319,0.0078125,-0.0390625,1.0,199.375
320,0.0234375,-0.03125,1.0234375,200.0
321,0.0234375,-0.0546875,1.0,200.625
322,0.015625,-0.0390625,1.0,201.25
323,0.015625,-0.0546875,1.0,201.875
324,0.03125,-0.046875,1.0078125,202.5
325,0.0,-0.0234375,1.0078125,203.125
326,0.0234375,-0.046875,1.0,203.75
327,0.0,-0.046875,0.984375,204.375
328,0.0,-0.015625,1.0,205.0
329,0.0078125,-0.0390625,1.015625,205.625
330,0.015625,-0.0390625,0.9921875,206.25
331,0.0078125,-0.03125,1.0,206.875
332,0.015625,-0.03125,1.0,207.5
333,0.0234375,-0.03125,1.0,208.125
334,0.0234375,-0.0390625,1.0,208.75
335,0.0,-0.03125,1.0,209.375
336,-0.0234375,0.0,1.0,210.0
337,0.0234375,-0.015625,1.0,210.625
338,0.0,-0.015625,1.015625,211.25
339,0.0078125,-0.0234375,1.0,211.875
340,0.0,0.0,1.015625,212.5
341,0.0,-0.0390625,1.0234375,213.125
342,0.0,-0.015625,1.03125,213.75
343,0.0,0.0,0.9921875,214.375
344,0.0,0.0,1.0,215.0
345,0.0,0.0,1.0,215.625
346,0.0,-0.0234375,1.015625,216.25
347,0.0,-0.0390625,1.0,216.875
348,0.0,-0.0390625,1.0234375,217.5
349,0.0078125,-0.03125,1.0,218.125
350,0.0,-0.015625,1.015625,218.75
351,-0.0234375,0.0,1.015625,219.375
352,-0.015625,-0.0234375,1.0234375,220.0
353,0.0,-0.046875,1.0234375,220.625
354,0.0,-0.015625,1.0234375,221.25
355,0.0,-0.03125,1.03125,221.875
356,0.0,0.0,1.0,222.5
357,0.0,-0.0234375,1.0,223.125
358,0.0,-0.03125,1.0078125,223.75
359,-0.0234375,-0.03125,1.015625,224.375
360,0.0,-0.03125,1.015625,225.0
361,0.0,-0.015625,1.0234375,225.625
362,0.0,-0.03125,1.015625,226.25
363,0.0,-0.015625,1.0078125,226.875
364,-0.0234375,0.0,1.0078125,227.5
365,0.0,-0.0546875,1.0,228.125
366,0.0078125,-0.0546875,1.0,228.75
367,-0.015625,-0.015625,1.0390625,229.375
368,0.0,0.0,1.0,230.0
369,-0.015625,0.0,0.9609375,230.625
370,0.0,-0.0390625,1.015625,231.25
371,-0.0234375,-0.0234375,1.0234375,231.875
372,0.0,-0.046875,1.0078125,232.5
373,0.0,-0.015625,0.9921875,233.125
374,-0.0234375,-0.0390625,1.0078125,233.75
375,0.0234375,-0.03125,1.0,234.375
376,0.0,-0.0546875,1.0,235.0
377,-0.03125,0.0,1.0078125,235.625
378,0.0,-0.0390625,1.0078125,236.25
379,0.0,-0.015625,1.015625,236.875
380,0.0,-0.015625,1.015625,237.5
381,0.0,-0.0234375,0.96875,238.125
382,0.0,-0.03125,0.9765625,238.75
383,-0.015625,-0.03125,1.0,239.375
384,0.0,-0.0390625,1.0078125,240.0
385,0.0,-0.046875,1.0,240.625
386,0.0,-0.0390625,1.0,241.25
387,-0.015625,-0.0390625,0.984375,241.875
388,0.0703125,-0.0625,0.9921875,242.5
389,-0.03125,0.0,0.96875,243.125
390,0.0,-0.03125,1.0,243.75
391,0.0,-0.03125,1.0,244.375
392,0.0,-0.03125,1.03125,245.0
393,0.0,-0.0234375,1.0546875,245.625
394,0.0078125,-0.0390625,0.9375,246.25
395,0.0,-0.03125,0.984375,246.875
396,0.0,-0.046875,0.984375,247.5
397,0.0,-0.046875,0.96875,248.125
398,0.015625,-0.046875,0.96875,248.75
399,0.0234375,-0.046875,0.984375,249.375
400,0.0546875,-0.0546875,0.9921875,250.0
401,0.0078125,-0.046875,0.9765625,250.625
402,-0.015625,0.0,0.96875,251.25
403,0.0078125,-0.078125,0.984375,251.875
404,0.0,-0.09375,0.9609375,252.5
405,0.03125,-0.0390625,1.0546875,253.125
406,0.0078125,-0.03125,0.953125,253.75
407,0.0078125,-0.03125,0.9765625,254.375
408,0.0234375,-0.0546875,0.9765625,255.0
409,0.015625,-0.046875,0.96875,255.625
410,0.03125,-0.0546875,0.9921875,256.25
411,0.0234375,-0.0390625,0.9921875,256.875
412,0.0078125,-0.03125,1.0,257.5
413,0.0703125,-0.046875,0.9921875,258.125
414,0.0,-0.046875,0.96875,258.75
415,0.046875,-0.0625,0.96875,259.375
416,0.0546875,-0.0859375,0.9765625,260.0
417,0.03125,-0.0546875,0.9609375,260.625
418,0.0390625,-0.0390625,1.0390625,261.25
419,0.046875,-0.03125,0.921875,261.875
420,0.0546875,-0.0546875,0.9296875,262.5
421,0.046875,-0.0546875,1.0,263.125
422,0.0625,-0.0546875,1.0,263.75
423,0.0546875,-0.0703125,1.0,264.375
424,0.0625,-0.0625,1.015625,265.0
425,0.078125,-0.0625,1.0,265.625
426,0.1171875,-0.0859375,0.984375,266.25
427,0.0703125,-0.03125,1.0,266.875
428,0.0546875,0.0,1.015625,267.5
429,0.078125,-0.0703125,1.0,268.125
430,0.09375,-0.0546875,0.9765625,268.75
431,0.109375,-0.0625,1.0859375,269.375
432,0.0859375,-0.0546875,1.0234375,270.0
433,0.0859375,-0.0546875,1.0234375,270.625
434,0.0703125,-0.0625,1.0078125,271.25
435,0.078125,-0.0625,1.0078125,271.875
436,0.09375,-0.078125,1.0078125,272.5
437,0.0859375,-0.078125,1.0,273.125
438,0.1015625,-0.0625,1.015625,273.75
439,0.0859375,-0.0703125,1.0078125,274.375
440,0.109375,-0.03125,1.0078125,275.0
441,0.1171875,-0.078125,1.0078125,275.625
442,0.109375,-0.0859375,1.03125,276.25
443,0.125,-0.09375,1.0390625,276.875
444,0.109375,-0.0859375,1.0546875,277.5
445,0.109375,-0.0625,1.03125,278.125
446,0.109375,-0.0546875,1.03125,278.75
447,0.109375,-0.0703125,1.03125,279.375
448,0.109375,-0.0625,1.015625,280.0
449,0.109375,-0.0859375,1.03125,280.625
450,0.1171875,-0.0859375,1.03125,281.25
451,0.1171875,-0.0546875,1.0390625,281.875
452,0.1171875,-0.0625,1.0078125,282.5
453,0.1171875,-0.0625,1.03125,283.125
454,0.125,-0.09375,1.0234375,283.75
455,0.1171875,-0.0625,1.0234375,284.375
456,0.1171875,-0.0703125,1.0390625,285.0
457,0.125,-0.078125,1.0390625,285.625
458,0.1171875,-0.0859375,1.0390625,286.25
459,0.1171875,-0.0625,1.0390625,286.875
460,0.109375,-0.0546875,1.03125,287.5
461,0.125,-0.0625,1.015625,288.125
462,0.1328125,-0.078125,1.03125,288.75
463,0.140625,-0.078125,1.0390625,289.375
464,0.1328125,-0.0859375,1.0234375,290.0
465,0.1484375,-0.0859375,1.015625,290.625
466,0.1171875,-0.078125,1.03125,291.25
467,0.125,-0.0859375,1.015625,291.875
468,0.1015625,-0.0859375,1.0234375,292.5
469,0.109375,-0.1015625,1.03125,293.125
470,0.1171875,-0.0703125,1.0078125,293.75
471,0.125,-0.0703125,1.0390625,294.375
472,0.1015625,-0.078125,1.015625,295.0
473,0.1015625,-0.0625,1.015625,295.625
474,0.1015625,-0.078125,1.015625,296.25
475,0.1171875,-0.078125,1.0078125,296.875
476,0.125,-0.1015625,1.0078125,297.5
477,0.1015625,-0.078125,1.0,298.125
478,0.1171875,-0.0703125,1.0234375,298.75
479,0.125,-0.09375,1.0,299.375
480,0.0859375,-0.0703125,1.03125,300.0
481,0.1171875,-0.0703125,1.0078125,300.625
482,0.1171875,-0.078125,1.0078125,301.25
483,0.09375,-0.09375,1.015625,301.875
484,0.109375,-0.09375,1.0,302.5
485,0.0859375,-0.0859375,1.0,303.125
486,0.09375,-0.0859375,0.9921875,303.75
487,0.078125,-0.0625,0.9921875,304.375
488,0.0859375,-0.0859375,0.984375,305.0
489,0.0625,-0.0625,1.0,305.625
490,0.078125,-0.09375,0.9921875,306.25
491,0.078125,-0.078125,0.9765625,306.875
492,0.0625,-0.0859375,0.96875,307.5
493,0.0625,-0.09375,0.9765625,308.125
494,0.078125,-0.1015625,0.984375,308.75
495,0.0703125,-0.09375,0.984375,309.375
496,0.078125,-0.0625,0.9765625,310.0
497,0.0546875,-0.0625,0.96875,310.625
498,0.0625,-0.0703125,0.9375,311.25
499,0.0625,-0.0859375,0.96875,311.875
500,0.0546875,-0.0625,0.96875,312.5
501,0.046875,-0.0625,0.953125,313.125
502,0.0390625,-0.078125,0.9609375,313.75
503,0.03125,-0.1015625,0.9453125,314.375
504,0.0390625,-0.0859375,0.9609375,315.0
505,0.0390625,-0.0859375,0.9375,315.625
506,0.046875,-0.0703125,0.9453125,316.25
507,0.0234375,-0.0546875,0.953125,316.875
508,0.046875,-0.0859375,0.953125,317.5
509,0.03125,-0.0625,0.9296875,318.125
510,0.015625,-0.0703125,0.9296875,318.75
511,0.0078125,-0.0625,0.9453125,319.375
512,0.0234375,-0.0859375,0.9375,320.0
513,0.0234375,-0.078125,0.9296875,320.625
514,0.015625,-0.0703125,0.921875,321.25
515,0.0078125,-0.0625,0.9140625,321.875
516,0.0234375,-0.0703125,0.921875,322.5
517,0.0078125,-0.078125,0.9296875,323.125
518,0.0,-0.0546875,0.9375,323.75
519,0.0,-0.0390625,0.9140625,324.375
520,0.0,-0.0625,0.9140625,325.0
521,0.0234375,-0.0625,0.921875,325.625
522,0.0234375,-0.0546875,0.9296875,326.25
523,0.0,-0.0625,0.9140625,326.875
524,0.0,-0.0625,0.9140625,327.5
525,0.0,-0.046875,0.90625,328.125
526,0.0,-0.0546875,0.90625,328.75
527,0.0,-0.0625,0.8984375,329.375
528,0.0,-0.0546875,0.8984375,330.0
529,-0.0234375,-0.0390625,0.90625,330.625
530,-0.03125,-0.0390625,0.90625,331.25
531,-0.03125,-0.03125,0.90625,331.875
532,-0.015625,-0.03125,0.90625,332.5
533,-0.03125,-0.03125,0.9296875,333.125
534,-0.0546875,-0.015625,0.9140625,333.75
535,-0.03125,-0.0234375,0.8984375,334.375
536,-0.0390625,-0.0390625,0.9140625,335.0
537,-0.0390625,-0.046875,0.90625,335.625
538,-0.0390625,-0.03125,0.8984375,336.25
539,-0.046875,-0.03125,0.9140625,336.875
540,-0.0390625,-0.03125,0.9140625,337.5
541,-0.0546875,-0.03125,0.90625,338.125
542,-0.046875,-0.015625,0.9140625,338.75
543,-0.03125,-0.0390625,0.921875,339.375
544,-0.046875,-0.0390625,0.9296875,340.0
545,-0.0625,-0.0234375,0.921875,340.625
546,-0.046875,-0.03125,0.921875,341.25
547,-0.0546875,-0.03125,0.8984375,341.875
548,-0.0546875,0.0,0.921875,342.5
549,-0.0625,-0.0234375,0.9296875,343.125
550,-0.0390625,-0.0234375,0.9296875,343.75
551,-0.0625,-0.0390625,0.9375,344.375
552,-0.046875,-0.03125,0.9296875,345.0
553,-0.0625,0.0,0.9375,345.625
554,-0.0625,-0.0234375,0.9375,346.25
555,-0.0546875,0.0,0.953125,346.875
556,-0.0625,-0.015625,0.921875,347.5
557,-0.0625,-0.0234375,0.953125,348.125
558,-0.0625,0.0,0.9453125,348.75
559,-0.0625,0.0,0.984375,349.375
560,-0.078125,0.0,0.9765625,350.0
561,-0.0703125,0.0,0.9609375,350.625
562,-0.0625,-0.0234375,0.9609375,351.25
563,-0.0546875,-0.015625,0.96875,351.875
564,-0.0390625,-0.03125,0.9921875,352.5
565,-0.0625,-0.0234375,1.0,353.125
566,-0.0625,0.0,1.0,353.75
567,-0.0703125,-0.0234375,0.9921875,354.375
568,-0.0625,0.0,0.984375,355.0
569,-0.046875,-0.0234375,1.0,355.625
570,-0.0625,-0.03125,1.0,356.25
571,-0.0625,-0.03125,1.0,356.875
572,-0.046875,-0.0390625,0.9921875,357.5
573,-0.0546875,-0.046875,1.0,358.125
574,-0.0546875,-0.0390625,1.0078125,358.75
575,-0.03125,-0.0390625,1.015625,359.375
576,-0.0546875,-0.03125,1.03125,360.0
577,-0.046875,-0.046875,1.046875,360.625
578,-0.046875,-0.03125,1.0078125,361.25
579,-0.0703125,-0.0390625,1.0234375,361.875
580,-0.046875,-0.0390625,1.0234375,362.5
581,-0.015625,-0.0625,1.0390625,363.125
582,-0.03125,-0.0625,1.0390625,363.75
583,-0.03125,-0.046875,1.046875,364.375
584,-0.0625,-0.0234375,1.0546875,365.0
585,0.0,-0.0625,1.046875,365.625
586,-0.03125,-0.0625,1.046875,366.25
587,-0.046875,-0.0546875,1.046875,366.875
588,-0.0390625,-0.0546875,1.046875,367.5
589,-0.0234375,-0.046875,1.0703125,368.125
590,-0.03125,-0.0625,1.0625,368.75
591,-0.015625,-0.0703125,1.0703125,369.375
592,-0.0234375,-0.0703125,1.0703125,370.0
593,-0.0390625,-0.0859375,1.078125,370.625
594,-0.0234375,-0.078125,1.0859375,371.25
595,-0.0234375,-0.0625,1.1015625,371.875
596,0.0,-0.078125,1.09375,372.5
597,0.0,-0.0859375,1.078125,373.125
598,-0.03125,-0.078125,1.078125,373.75
599,0.0,-0.0703125,1.0859375,374.375
600,0.0,-0.09375,1.0703125,375.0
601,0.0,-0.0859375,1.078125,375.625
602,0.0,-0.09375,1.0703125,376.25
603,0.0,-0.0703125,1.1015625,376.875
604,0.0,-0.09375,1.0859375,377.5
605,0.0,-0.09375,1.0625,378.125
606,0.0,-0.078125,1.0859375,378.75
607,0.0,-0.09375,1.0859375,379.375
608,0.0,-0.0859375,1.09375,380.0
609,0.0,-0.1015625,1.078125,380.625
610,0.0,-0.1015625,1.1015625,381.25
611,0.0078125,-0.1171875,1.09375,381.875
612,0.0078125,-0.1015625,1.09375,382.5
