,x_G,y_G,z_G,time(ms)
2485,-0.03125,-0.15625,1.796875,1553.125
2486,-0.03125,-0.171875,1.859375,1553.75
2487,0.0,-0.21875,1.71875,1554.375
2488,0.0,-0.078125,1.859375,1555.0
2489,-0.015625,-0.2265625,1.6875,1555.625
2490,-0.0234375,-0.1875,1.8125,1556.25
2491,0.0,-0.1796875,1.7265625,1556.875
2492,-0.0234375,-0.1953125,1.7265625,1557.5
2493,-0.03125,-0.1328125,1.8125,1558.125
2494,0.0,-0.203125,1.6875,1558.75
2495,-0.078125,-0.171875,1.75,1559.375
2496,0.0,-0.1640625,1.734375,1560.0
2497,-0.046875,-0.1640625,1.71875,1560.625
2498,-0.046875,-0.1640625,1.734375,1561.25
2499,0.0,-0.1796875,1.7109375,1561.875
2500,-0.0625,-0.171875,1.703125,1562.5
2501,0.0,-0.1796875,1.6953125,1563.125
2502,-0.0625,-0.1640625,1.7109375,1563.75
2503,-0.0390625,-0.1484375,1.7265625,1564.375
2504,-0.0390625,-0.1953125,1.6875,1565.0
2505,0.0,-0.1640625,1.734375,1565.625
2506,-0.0546875,-0.1484375,1.7109375,1566.25
2507,0.0078125,-0.1484375,1.6796875,1566.875
2508,-0.046875,-0.140625,1.6953125,1567.5
2509,0.0,-0.15625,1.6953125,1568.125
2510,-0.0234375,-0.15625,1.703125,1568.75
2511,0.0,-0.15625,1.6953125,1569.375
2512,-0.0234375,-0.15625,1.6640625,1570.0
2513,0.0,-0.15625,1.671875,1570.625
2514,-0.046875,-0.1484375,1.6875,1571.25
2515,0.0,-0.140625,1.625,1571.875
2516,-0.03125,-0.1015625,1.71875,1572.5
2517,0.0,-0.171875,1.578125,1573.125
2518,0.0,-0.109375,1.6796875,1573.75
2519,0.0390625,-0.140625,1.6171875,1574.375
2520,0.0,-0.1171875,1.6796875,1575.0
2521,0.015625,-0.1328125,1.6171875,1575.625
2522,0.0,-0.1171875,1.6484375,1576.25
2523,0.0625,-0.1171875,1.5859375,1576.875
2524,-0.0546875,-0.1015625,1.6484375,1577.5
2525,0.0078125,-0.1015625,1.6640625,1578.125
2526,-0.015625,-0.140625,1.5546875,1578.75
2527,-0.03125,-0.1171875,1.609375,1579.375
2528,-0.0078125,-0.1328125,1.640625,1580.0
2529,-0.015625,-0.1171875,1.5234375,1580.625
2530,0.0,-0.1015625,1.6796875,1581.25
2531,0.0,-0.140625,1.484375,1581.875
2532,0.0,-0.109375,1.6015625,1582.5
2533,0.0,-0.1171875,1.5703125,1583.125
2534,-0.015625,-0.1015625,1.546875,1583.75
2535,-0.03125,-0.1015625,1.5859375,1584.375
2536,0.0,-0.1328125,1.5,1585.0
2537,0.0078125,-0.15625,1.578125,1585.625
2538,-0.03125,-0.078125,1.5625,1586.25
2539,-0.0390625,-0.0703125,1.6171875,1586.875
2540,-0.015625,-0.0703125,1.5703125,1587.5
2541,0.0,-0.1484375,1.484375,1588.125
2542,-0.0546875,-0.1328125,1.640625,1588.75
2543,0.015625,-0.171875,1.46875,1589.375
2544,0.0,-0.0625,1.578125,1590.0
2545,0.0,-0.140625,1.4609375,1590.625
2546,0.09375,-0.1015625,1.5625,1591.25
2547,-0.046875,-0.15625,1.4140625,1591.875
2548,0.078125,-0.125,1.4296875,1592.5
2549,-0.015625,-0.1171875,1.578125,1593.125
2550,0.03125,-0.0703125,1.5,1593.75
2551,-0.078125,-0.1015625,1.5234375,1594.375
2552,-0.046875,-0.0625,1.5390625,1595.0
2553,-0.078125,-0.0625,1.5078125,1595.625
2554,-0.046875,-0.1171875,1.3984375,1596.25
2555,-0.046875,-0.1015625,1.484375,1596.875
2556,0.0,-0.1015625,1.40625,1597.5
2557,0.0078125,-0.1171875,1.421875,1598.125
2558,0.0,-0.109375,1.4296875,1598.75
2559,0.015625,-0.1171875,1.4375,1599.375
2560,-0.0546875,-0.109375,1.390625,1600.0
2561,-0.0390625,-0.03125,1.5078125,1600.625
2562,-0.078125,-0.09375,1.4375,1601.25
2563,-0.0625,-0.0859375,1.4140625,1601.875
2564,-0.078125,-0.09375,1.4375,1602.5
2565,-0.078125,-0.0859375,1.3671875,1603.125
2566,-0.078125,-0.0703125,1.3984375,1603.75
2567,-0.0625,-0.09375,1.375,1604.375
2568,-0.03125,-0.09375,1.375,1605.0
2569,-0.0390625,-0.0546875,1.390625,1605.625
2570,-0.015625,-0.0625,1.3671875,1606.25
2571,-0.0625,-0.0546875,1.3828125,1606.875
2572,-0.0859375,-0.0703125,1.3984375,1607.5
2573,-0.0859375,-0.0859375,1.375,1608.125
2574,-0.0859375,-0.0703125,1.3984375,1608.75
2575,-0.1171875,-0.0546875,1.40625,1609.375
2576,-0.078125,-0.1328125,1.2890625,1610.0
2577,-0.0859375,-0.0625,1.3359375,1610.625
2578,-0.078125,-0.1171875,1.28125,1611.25
2579,-0.09375,-0.046875,1.4140625,1611.875
2580,-0.0703125,-0.078125,1.3125,1612.5
2581,-0.109375,-0.0546875,1.375,1613.125
2582,-0.1015625,-0.078125,1.3671875,1613.75
2583,-0.1328125,-0.0625,1.3359375,1614.375
2584,-0.1328125,-0.078125,1.3671875,1615.0
2585,0.1796875,0.2421875,1.8359375,1615.625
2586,-0.375,-0.2734375,1.3125,1616.25
2587,-0.203125,0.0234375,1.5390625,1616.875
2588,-0.1015625,-0.0390625,1.4609375,1617.5
2589,-0.109375,-0.15625,0.9765625,1618.125
2590,-0.078125,-0.0625,1.3359375,1618.75
2591,-0.09375,-0.0625,1.3515625,1619.375
2592,-0.1328125,-0.0546875,1.296875,1620.0
2593,-0.140625,-0.078125,1.296875,1620.625
2594,-0.1640625,-0.0546875,1.328125,1621.25
2595,-0.1328125,-0.0390625,1.296875,1621.875
2596,-0.1328125,-0.0625,1.3359375,1622.5
2597,-0.109375,-0.0703125,1.2734375,1623.125
2598,-0.1328125,-0.0546875,1.2734375,1623.75
2599,-0.0859375,-0.09375,1.3046875,1624.375
2600,-0.140625,-0.03125,1.3828125,1625.0
2601,-0.109375,-0.078125,1.28125,1625.625
2602,-0.1484375,-0.0390625,1.3203125,1626.25
2603,-0.1328125,-0.0546875,1.2734375,1626.875
2604,-0.171875,-0.0859375,1.3046875,1627.5
2605,-0.15625,-0.0546875,1.3125,1628.125
2606,-0.1171875,-0.0546875,1.3125,1628.75
2607,-0.25,-0.015625,1.3203125,1629.375
2608,-0.1328125,-0.0390625,1.3125,1630.0
2609,-0.125,-0.0234375,1.234375,1630.625
2610,-0.234375,-0.0546875,1.3203125,1631.25
2611,-0.1015625,-0.046875,1.1875,1631.875
2612,-0.328125,0.1171875,1.46875,1632.5
2613,-0.2265625,-0.1015625,1.296875,1633.125
2614,-0.2421875,-0.1015625,1.265625,1633.75
2615,-0.1796875,-0.0625,1.234375,1634.375
2616,-0.265625,0.0,1.28125,1635.0
2617,-0.171875,-0.0390625,1.296875,1635.625
2618,-0.25,0.0234375,1.3515625,1636.25
2619,-0.1796875,-0.0234375,1.203125,1636.875
2620,-0.25,0.0,1.25,1637.5
2621,-0.1796875,-0.0390625,1.1953125,1638.125
2622,-0.1953125,-0.046875,1.1875,1638.75
2623,-0.1796875,-0.046875,1.171875,1639.375
2624,-0.203125,0.0,1.1875,1640.0
2625,-0.0703125,-0.078125,1.1484375,1640.625
2626,-0.21875,-0.046875,1.140625,1641.25
2627,-0.125,0.0,1.1953125,1641.875
2628,-0.2265625,-0.0234375,1.109375,1642.5
2629,-0.1953125,0.0,1.125,1643.125
2630,-0.28125,0.0,1.1015625,1643.75
2631,-0.1328125,-0.078125,1.0546875,1644.375
2632,-0.1953125,-0.046875,1.1171875,1645.0
2633,-0.171875,-0.0234375,1.0859375,1645.625
2634,-0.1953125,-0.03125,1.109375,1646.25
2635,-0.171875,-0.0234375,1.015625,1646.875
2636,-0.1640625,-0.0546875,1.03125,1647.5
2637,-0.1953125,0.015625,1.0625,1648.125
2638,-0.1953125,-0.03125,1.0390625,1648.75
2639,-0.1640625,0.0,1.0546875,1649.375
2640,-0.1328125,-0.03125,1.0546875,1650.0
2641,-0.140625,-0.015625,1.0625,1650.625
2642,-0.1796875,0.0,0.9609375,1651.25
2643,-0.1875,0.0,0.984375,1651.875
2644,0.0,-0.1171875,0.890625,1652.5
2645,-0.2578125,0.046875,0.984375,1653.125
2646,-0.140625,0.015625,1.0234375,1653.75
2647,-0.2734375,0.03125,0.9453125,1654.375
2648,-0.046875,0.0,0.8828125,1655.0
2649,-0.234375,0.0,0.8984375,1655.625
2650,-0.2421875,0.0234375,0.875,1656.25
2651,-0.2265625,-0.0234375,0.90625,1656.875
2652,-0.1640625,-0.078125,0.859375,1657.5
2653,-0.234375,0.0,0.9296875,1658.125
2654,-0.1484375,0.015625,0.875,1658.75
2655,-0.1796875,0.0078125,0.8203125,1659.375
2656,-0.1484375,0.0,0.828125,1660.0
2657,-0.1015625,0.0,0.84375,1660.625
2658,-0.1953125,0.0,0.84375,1661.25
2659,-0.1328125,0.0078125,0.78125,1661.875
2660,-0.140625,0.0,0.8125,1662.5
2661,-0.1484375,0.0,0.8125,1663.125
2662,-0.09375,0.0,0.8125,1663.75
2663,-0.1953125,0.0234375,0.765625,1664.375
2664,-0.1953125,-0.03125,0.7890625,1665.0
2665,-0.1640625,-0.0625,0.71875,1665.625
2666,-0.125,0.0078125,0.8203125,1666.25
2667,-0.125,-0.0390625,0.75,1666.875
2668,-0.1328125,0.0,0.71875,1667.5
2669,-0.1484375,0.0,0.7265625,1668.125
2670,-0.1328125,-0.0390625,0.71875,1668.75
2671,-0.15625,0.0,0.703125,1669.375
2672,-0.078125,-0.0390625,0.6796875,1670.0
2673,-0.15625,0.0,0.6953125,1670.625
2674,-0.09375,0.0,0.6484375,1671.25
2675,-0.0625,-0.03125,0.625,1671.875
2676,-0.125,0.0078125,0.578125,1672.5
2677,-0.109375,0.0,0.6171875,1673.125
2678,-0.15625,-0.046875,0.5703125,1673.75
2679,-0.03125,-0.046875,0.546875,1674.375
2680,-0.125,0.0,0.625,1675.0
2681,-0.0625,0.0,0.484375,1675.625
2682,-0.125,-0.0390625,0.4921875,1676.25
2683,-0.0390625,-0.03125,0.5078125,1676.875
2684,-0.0390625,-0.03125,0.46875,1677.5
2685,-0.078125,0.0,0.4765625,1678.125
2686,-0.03125,0.0,0.4375,1678.75
2687,-0.1484375,0.0234375,0.46875,1679.375
2688,0.0,0.0,0.3671875,1680.0
2689,-0.0703125,0.015625,0.421875,1680.625
2690,-0.1484375,0.078125,0.390625,1681.25
2691,0.0078125,-0.0625,0.265625,1681.875
2692,-0.0546875,-0.0546875,0.25,1682.5
2693,-0.015625,-0.046875,0.3125,1683.125
2694,-0.078125,0.0,0.265625,1683.75
2695,-0.0703125,0.0,0.1328125,1684.375
2696,-0.046875,0.0,0.25,1685.0
2697,0.0,0.0,0.203125,1685.625
2698,-0.03125,0.0,0.1796875,1686.25
2699,0.0,0.0,0.1796875,1686.875
2700,-0.0234375,-0.03125,0.1953125,1687.5
2701,0.0,0.0,0.0859375,1688.125
2702,0.03125,-0.0234375,0.1015625,1688.75
2703,-0.0234375,0.03125,0.078125,1689.375
2704,-0.0234375,-0.03125,0.109375,1690.0
2705,0.109375,-0.1640625,-0.2421875,1690.625
2706,-0.046875,-0.1875,-0.1875,1691.25
2707,0.0234375,-0.046875,-0.1484375,1691.875
2708,-0.0390625,0.0,0.171875,1692.5
2709,0.0703125,0.03125,-0.1015625,1693.125
2710,-0.015625,-0.078125,-0.203125,1693.75
2711,0.0546875,0.0,0.109375,1694.375
2712,0.0,-0.03125,-0.0703125,1695.0
2713,-0.09375,-0.0625,-0.0859375,1695.625
2714,-0.0234375,-0.015625,0.0,1696.25
2715,0.046875,-0.0234375,-0.09375,1696.875
2716,0.015625,0.046875,-0.0234375,1697.5
2717,0.0390625,0.0,-0.046875,1698.125
2718,0.0,-0.03125,-0.0703125,1698.75
2719,0.03125,0.015625,-0.0546875,1699.375
2720,0.015625,-0.0234375,-0.1484375,1700.0
2721,0.046875,0.0,-0.1015625,1700.625
2722,0.09375,0.140625,0.0,1701.25
2723,0.1015625,-0.0703125,-0.1640625,1701.875
2724,0.03125,-0.0390625,-0.1015625,1702.5
2725,0.109375,-0.0390625,-0.28125,1703.125
2726,0.015625,-0.0390625,-0.25,1703.75
2727,0.1875,0.0078125,-0.15625,1704.375
2728,0.109375,-0.046875,-0.203125,1705.0
2729,0.125,0.0234375,-0.0859375,1705.625
2730,0.078125,0.0,-0.1875,1706.25
2731,0.0859375,0.0,-0.203125,1706.875
2732,0.1015625,0.0078125,-0.125,1707.5
2733,0.0703125,-0.0859375,-0.328125,1708.125
2734,0.109375,0.046875,-0.15625,1708.75
2735,0.0703125,-0.0625,-0.328125,1709.375
2736,0.09375,-0.03125,-0.2265625,1710.0
2737,0.09375,0.0,-0.1953125,1710.625
2738,0.0859375,-0.046875,-0.2890625,1711.25
2739,0.1484375,0.046875,-0.1328125,1711.875
2740,0.1171875,0.0234375,-0.1796875,1712.5
2741,0.0625,-0.1015625,-0.3828125,1713.125
2742,0.0859375,-0.015625,-0.25,1713.75
2743,0.078125,-0.03125,-0.2734375,1714.375
2744,0.0703125,-0.078125,-0.3515625,1715.0
2745,0.1171875,0.015625,-0.2265625,1715.625
2746,0.1015625,-0.0234375,-0.296875,1716.25
2747,0.078125,-0.0703125,-0.28125,1716.875
2748,0.1484375,0.0,-0.2265625,1717.5
2749,0.0859375,-0.1015625,-0.4453125,1718.125
2750,-0.125,-0.0859375,-0.2578125,1718.75
2751,0.0703125,-0.0546875,-0.3984375,1719.375
2752,0.0546875,-0.015625,-0.2734375,1720.0
2753,0.140625,0.0234375,-0.2421875,1720.625
2754,0.0390625,-0.0546875,-0.359375,1721.25
2755,0.1875,0.0,-0.25,1721.875
2756,0.140625,-0.078125,-0.4296875,1722.5
2757,0.234375,0.0,-0.2578125,1723.125
2758,0.1796875,0.0078125,-0.296875,1723.75
2759,0.1953125,-0.03125,-0.328125,1724.375
2760,0.15625,0.0,-0.265625,1725.0
2761,0.1875,-0.0703125,-0.40625,1725.625
2762,0.125,0.0,-0.2578125,1726.25
2763,0.1875,-0.03125,-0.328125,1726.875
2764,0.1875,0.0,-0.25,1727.5
2765,0.1796875,0.0234375,-0.25,1728.125
2766,0.0703125,-0.03125,-0.3046875,1728.75
2767,0.140625,0.0,-0.3046875,1729.375
2768,0.125,-0.0390625,-0.3125,1730.0
2769,0.15625,0.0,-0.296875,1730.625
2770,0.109375,0.0,-0.25,1731.25
2771,0.1953125,-0.046875,-0.34375,1731.875
2772,0.1484375,-0.015625,-0.25,1732.5
2773,0.1953125,0.0,-0.3125,1733.125
2774,0.1484375,-0.015625,-0.2734375,1733.75
2775,0.203125,-0.0234375,-0.28125,1734.375
2776,0.078125,0.0,-0.3203125,1735.0
2777,0.1484375,0.0703125,-0.15625,1735.625
2778,0.09375,0.03125,-0.2421875,1736.25
2779,0.0625,-0.0234375,-0.3125,1736.875
2780,0.1484375,-0.0390625,-0.296875,1737.5
2781,0.140625,-0.0390625,-0.3203125,1738.125
2782,0.3359375,-0.0390625,-0.25,1738.75
2783,0.40625,0.0,-0.25,1739.375
2784,0.21875,0.0234375,-0.2109375,1740.0
2785,0.21875,-0.0234375,-0.234375,1740.625
2786,0.140625,-0.0390625,-0.25,1741.25
2787,0.21875,-0.046875,-0.3125,1741.875
2788,0.0,0.0,-0.15625,1742.5
2789,0.2421875,-0.0703125,-0.2734375,1743.125
2790,0.03125,-0.078125,-0.3828125,1743.75
2791,0.1875,-0.03125,-0.2421875,1744.375
2792,0.109375,-0.046875,-0.21875,1745.0
2793,0.1953125,-0.015625,-0.203125,1745.625
2794,0.0859375,0.0,-0.1484375,1746.25
2795,0.3671875,0.2265625,0.0390625,1746.875
2796,-0.1015625,-0.0234375,-0.0546875,1747.5
2797,-0.765625,-0.2265625,-0.4921875,1748.125
2798,0.375,-0.3671875,-0.5078125,1748.75
2799,-0.296875,-0.0625,-0.2734375,1749.375
2800,0.109375,-0.3671875,-0.8203125,1750.0
2801,0.1015625,-0.0703125,-0.1484375,1750.625
2802,0.015625,0.203125,-0.2421875,1751.25
2803,-0.0234375,0.0,0.078125,1751.875
2804,0.0,0.0,-0.2109375,1752.5
2805,-0.28125,0.0,-0.1015625,1753.125
2806,-0.078125,0.0078125,-0.1328125,1753.75
2807,0.1875,-0.1875,-0.2265625,1754.375
2808,-0.375,-0.0546875,-0.34375,1755.0
2809,0.0,-0.1171875,0.0625,1755.625
2810,0.2109375,-0.140625,-0.2265625,1756.25
2811,-0.1328125,0.28125,0.2578125,1756.875
2812,-0.1171875,-0.046875,-0.203125,1757.5
2813,0.078125,-0.0546875,-0.0703125,1758.125
2814,-0.0390625,-0.078125,-0.1484375,1758.75
2815,0.1328125,-0.0703125,-0.15625,1759.375
2816,0.109375,0.109375,0.3515625,1760.0
2817,0.015625,-0.1328125,-0.1640625,1760.625
2818,0.03125,0.109375,0.3046875,1761.25
2819,0.046875,0.0,-0.03125,1761.875
2820,-0.0234375,-0.0625,0.0,1762.5
2821,0.1171875,0.0234375,0.125,1763.125
2822,0.0703125,-0.1484375,-0.1015625,1763.75
2823,0.171875,0.0625,0.2421875,1764.375
2824,0.1640625,-0.09375,0.0078125,1765.0
2825,0.125,-0.0234375,0.1328125,1765.625
2826,0.2421875,0.0234375,0.234375,1766.25
2827,0.2578125,0.0078125,0.1015625,1766.875
2828,0.2734375,0.0546875,0.375,1767.5
2829,0.0390625,-0.0859375,0.0859375,1768.125
2830,0.078125,-0.046875,0.2578125,1768.75
2831,0.234375,-0.1015625,0.1796875,1769.375
2832,0.3203125,0.0390625,0.2265625,1770.0
2833,0.3046875,0.0859375,0.4453125,1770.625
2834,0.25,0.015625,0.3203125,1771.25
2835,0.2265625,0.0078125,0.34375,1771.875
2836,0.1875,-0.0546875,0.265625,1772.5
2837,0.1953125,-0.0703125,0.21875,1773.125
2838,0.265625,-0.03125,0.3046875,1773.75
2839,0.25,-0.0390625,0.296875,1774.375
2840,0.1796875,0.0,0.40625,1775.0
2841,0.265625,-0.078125,0.2890625,1775.625
2842,0.25,-0.171875,0.34375,1776.25
2843,0.0234375,-0.125,0.296875,1776.875
2844,0.0703125,-0.0859375,0.3125,1777.5
2845,0.171875,-0.046875,0.3984375,1778.125
2846,0.09375,-0.015625,0.3984375,1778.75
2847,0.1171875,-0.0390625,0.4296875,1779.375
2848,0.1015625,-0.046875,0.4375,1780.0
2849,0.203125,-0.0703125,0.421875,1780.625
2850,0.171875,0.0,0.46875,1781.25
2851,0.1171875,-0.0703125,0.4140625,1781.875
2852,0.109375,-0.0859375,0.46875,1782.5
2853,0.125,-0.078125,0.4609375,1783.125
2854,0.1953125,-0.09375,0.4765625,1783.75
2855,0.3046875,-0.03125,0.5,1784.375
2856,0.1875,0.0,0.53125,1785.0
2857,0.390625,0.203125,0.4453125,1785.625
2858,0.21875,-0.09375,0.5234375,1786.25
2859,0.265625,-0.109375,0.5703125,1786.875
2860,0.3125,-0.0859375,0.5,1787.5
2861,0.1875,-0.0234375,0.5234375,1788.125
2862,-0.078125,0.015625,0.5,1788.75
2863,0.140625,-0.171875,0.46875,1789.375
2864,0.1640625,0.0,0.609375,1790.0
2865,0.0234375,0.03125,0.6484375,1790.625
2866,0.125,-0.03125,0.671875,1791.25
2867,0.1796875,-0.078125,0.5859375,1791.875
2868,0.2109375,-0.078125,0.53125,1792.5
2869,0.2265625,-0.078125,0.546875,1793.125
2870,0.203125,-0.09375,0.546875,1793.75
2871,0.1875,-0.0625,0.5703125,1794.375
2872,0.1640625,-0.0546875,0.6484375,1795.0
2873,0.09375,-0.046875,0.6640625,1795.625
2874,0.09375,-0.03125,0.671875,1796.25
2875,0.078125,-0.0234375,0.7109375,1796.875
2876,0.125,-0.0546875,0.6796875,1797.5
2877,0.125,-0.0625,0.6484375,1798.125
2878,0.171875,-0.078125,0.640625,1798.75
2879,0.203125,-0.0859375,0.640625,1799.375
2880,0.1953125,-0.0703125,0.6484375,1800.0
2881,0.1953125,-0.09375,0.6640625,1800.625
2882,0.1796875,-0.0859375,0.71875,1801.25
2883,0.15625,-0.0625,0.7578125,1801.875
2884,0.1484375,-0.078125,0.7578125,1802.5
2885,0.1328125,-0.078125,0.7734375,1803.125
2886,0.125,-0.0625,0.8046875,1803.75
2887,0.1640625,-0.078125,0.75,1804.375
2888,0.1640625,-0.0625,0.7265625,1805.0
2889,0.1953125,-0.109375,0.75,1805.625
2890,0.234375,-0.234375,0.75,1806.25
2891,0.1171875,0.078125,0.875,1806.875
2892,0.1875,-0.0234375,0.7421875,1807.5
2893,0.109375,-0.140625,0.78125,1808.125
2894,0.1484375,-0.1484375,0.75,1808.75
2895,0.15625,-0.1328125,0.75,1809.375
2896,0.171875,-0.0703125,0.84375,1810.0
2897,0.25,-0.0859375,0.8046875,1810.625
2898,0.1640625,-0.09375,0.8125,1811.25
2899,0.234375,-0.125,0.75,1811.875
2900,0.1875,-0.125,0.78125,1812.5
2901,0.21875,-0.1484375,0.75,1813.125
2902,0.171875,-0.0859375,0.796875,1813.75
2903,0.140625,-0.078125,0.8515625,1814.375
2904,0.1328125,-0.09375,0.8515625,1815.0
2905,0.1328125,-0.0859375,0.84375,1815.625
2906,-0.03125,-0.140625,0.8125,1816.25
2907,0.015625,-0.1015625,0.8125,1816.875
2908,0.15625,-0.0625,0.8671875,1817.5
2909,0.125,-0.078125,0.859375,1818.125
2910,0.125,-0.1015625,0.875,1818.75
2911,0.1640625,-0.1171875,0.8515625,1819.375
2912,0.15625,-0.1171875,0.828125,1820.0
2913,0.1875,-0.1015625,0.8515625,1820.625
2914,0.1875,-0.09375,0.875,1821.25
2915,0.1796875,-0.09375,0.890625,1821.875
2916,0.171875,-0.0703125,0.8984375,1822.5
2917,0.109375,-0.078125,0.8984375,1823.125
2918,0.1328125,-0.109375,0.890625,1823.75
2919,0.078125,-0.1171875,0.890625,1824.375
2920,0.125,-0.1171875,0.90625,1825.0
2921,0.125,-0.125,0.8984375,1825.625
2922,0.1484375,-0.140625,0.875,1826.25
2923,0.1484375,-0.1171875,0.8828125,1826.875
2924,0.171875,-0.125,0.90625,1827.5
2925,0.09375,-0.109375,0.9453125,1828.125
2926,0.1328125,-0.125,0.9296875,1828.75
2927,0.1171875,-0.125,0.9609375,1829.375
2928,0.1328125,-0.1171875,0.9765625,1830.0
2929,0.09375,-0.078125,1.0,1830.625
2930,0.1328125,-0.109375,0.9375,1831.25
2931,0.1328125,-0.1640625,0.9453125,1831.875
2932,0.140625,-0.140625,0.9765625,1832.5
2933,0.0625,-0.140625,0.9453125,1833.125
2934,0.1171875,-0.109375,1.0078125,1833.75
2935,0.09375,-0.109375,0.984375,1834.375
2936,0.1015625,-0.1171875,0.9921875,1835.0
2937,0.109375,-0.1171875,1.0078125,1835.625
2938,0.125,-0.15625,0.9921875,1836.25
2939,0.1171875,-0.1640625,1.0078125,1836.875
2940,0.1171875,-0.125,1.0,1837.5
2941,0.125,-0.1171875,1.0234375,1838.125
2942,0.15625,-0.125,1.0,1838.75
2943,0.1328125,-0.140625,1.015625,1839.375
2944,0.15625,-0.140625,1.0,1840.0
2945,0.109375,-0.125,1.046875,1840.625
2946,0.109375,-0.1171875,1.03125,1841.25
2947,0.109375,-0.140625,1.0625,1841.875
2948,0.1015625,-0.140625,1.0546875,1842.5
2949,0.0859375,-0.109375,1.0390625,1843.125
2950,0.125,-0.125,1.09375,1843.75
2951,0.125,-0.1484375,1.0625,1844.375
2952,0.109375,-0.125,1.0703125,1845.0
2953,0.125,-0.1328125,1.0703125,1845.625
2954,0.125,-0.140625,1.0625,1846.25
2955,0.140625,-0.140625,1.0546875,1846.875
2956,0.15625,-0.1484375,1.0859375,1847.5
2957,0.1328125,-0.125,1.0859375,1848.125
2958,0.1171875,-0.1484375,1.1015625,1848.75
2959,0.109375,-0.1484375,1.09375,1849.375
2960,0.1015625,-0.1484375,1.1171875,1850.0
2961,0.0703125,-0.1484375,1.109375,1850.625
2962,0.0703125,-0.140625,1.1171875,1851.25
2963,0.09375,-0.1640625,1.1171875,1851.875
2964,0.1171875,-0.1171875,1.140625,1852.5
2965,0.09375,-0.1171875,1.140625,1853.125
2966,0.078125,-0.171875,1.1171875,1853.75
2967,0.0703125,-0.1796875,1.09375,1854.375
2968,0.09375,-0.1640625,1.1015625,1855.0
2969,0.1015625,-0.1328125,1.1171875,1855.625
2970,0.09375,-0.1484375,1.125,1856.25
2971,0.0859375,-0.15625,1.109375,1856.875
2972,0.0625,-0.1484375,1.1328125,1857.5
2973,0.0703125,-0.1640625,1.125,1858.125
2974,0.015625,-0.1640625,1.1015625,1858.75
2975,0.03125,-0.171875,1.1328125,1859.375
2976,0.109375,-0.1640625,1.109375,1860.0
2977,0.09375,-0.140625,1.1796875,1860.625
2978,0.078125,-0.140625,1.1484375,1861.25
2979,0.0546875,-0.1640625,1.109375,1861.875
2980,0.046875,-0.1640625,1.125,1862.5
2981,0.046875,-0.171875,1.1171875,1863.125
2982,0.046875,-0.171875,1.171875,1863.75
2983,0.078125,-0.1796875,1.15625,1864.375
2984,0.046875,-0.1484375,1.1875,1865.0
2985,0.078125,-0.1484375,1.1796875,1865.625
2986,0.078125,-0.15625,1.15625,1866.25
2987,0.078125,-0.1484375,1.1328125,1866.875
2988,0.09375,-0.1484375,1.15625,1867.5
2989,0.078125,-0.171875,1.1640625,1868.125
2990,0.1015625,-0.171875,1.1328125,1868.75
2991,0.0703125,-0.171875,1.1640625,1869.375
2992,0.09375,-0.15625,1.171875,1870.0
2993,0.09375,-0.1953125,1.1875,1870.625
2994,0.0859375,-0.15625,1.2109375,1871.25
2995,0.0859375,-0.1640625,1.21875,1871.875
2996,0.0625,-0.15625,1.21875,1872.5
2997,0.0703125,-0.125,1.2265625,1873.125
2998,0.0703125,-0.15625,1.234375,1873.75
2999,0.046875,-0.1640625,1.203125,1874.375
3000,0.015625,-0.1875,1.1875,1875.0
3001,0.0390625,-0.21875,1.1953125,1875.625
3002,0.109375,-0.1640625,1.171875,1876.25
3003,0.109375,-0.140625,1.2421875,1876.875
3004,0.0625,-0.15625,1.2421875,1877.5
3005,0.0234375,-0.171875,1.2421875,1878.125
3006,0.0546875,-0.2109375,1.203125,1878.75
3007,0.0078125,-0.203125,1.25,1879.375
3008,0.0703125,-0.2265625,1.25,1880.0
3009,0.03125,-0.1875,1.2109375,1880.625
3010,0.0859375,-0.1875,1.21875,1881.25
3011,0.03125,-0.1953125,1.2421875,1881.875
3012,0.078125,-0.21875,1.25,1882.5
3013,0.1171875,-0.203125,1.234375,1883.125
3014,0.046875,-0.0859375,1.25,1883.75
3015,0.0625,-0.296875,1.1015625,1884.375
3016,0.34375,-0.203125,1.21875,1885.0
3017,0.5234375,-0.03125,1.4296875,1885.625
3018,0.21875,-0.3046875,1.2265625,1886.25
3019,0.0390625,-0.4375,1.0703125,1886.875
3020,0.0703125,-0.296875,1.1875,1887.5
3021,0.1796875,-0.3359375,1.015625,1888.125
3022,0.1171875,-0.1953125,1.2734375,1888.75
3023,0.0546875,-0.25,1.15625,1889.375
3024,-0.03125,-0.203125,1.390625,1890.0
3025,0.0,-0.625,0.6015625,1890.625
3026,0.0078125,-0.1640625,1.0703125,1891.25
3027,0.40625,-0.2734375,1.3203125,1891.875
3028,-0.125,-0.25,1.3125,1892.5
3029,0.171875,-0.1328125,1.25,1893.125
3030,0.46875,-0.296875,1.21875,1893.75
3031,0.375,0.1015625,1.609375,1894.375
3032,0.640625,-0.1015625,1.03125,1895.0
3033,0.234375,-0.0625,1.25,1895.625
3034,0.8125,-0.078125,1.2421875,1896.25
3035,-0.1015625,-0.328125,1.203125,1896.875
3036,0.15625,-0.265625,1.0859375,1897.5
3037,-0.125,-0.203125,1.1796875,1898.125
