,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,335,961,339,1171,0,-1
1,337,961,334,1170,0,-1
2,338,960,339,1168,0,-1
3,335,961,336,1170,0,-1
4,335,960,339,1169,0,-1
5,335,960,336,1169,0,-1
6,334,961,334,1171,0,-1
7,333,962,333,1171,0,-1
8,332,963,334,1172,0,-1
9,333,967,334,1173,0,-1
10,333,972,335,1174,0,-1
11,331,982,331,1170,0,-1
12,329,992,330,1166,0,-1
13,326,1004,327,1163,0,-1
14,323,1007,323,1161,0,-1
15,323,1005,322,1153,0,-1
16,320,993,320,1146,0,-1
17,318,975,320,1141,0,-1
18,319,955,323,1135,0,-1
19,317,935,319,1137,0,-1
20,318,920,319,1138,0,-1
21,318,905,320,1137,0,-1
22,322,887,320,1136,0,-1
23,322,872,326,1136,0,-1
24,325,852,328,1136,0,-1
25,329,831,327,1135,0,-1
26,331,753,331,1135,1,-1
27,333,726,335,1137,1,-1
28,334,700,336,1138,1,-1
29,337,1139,337,676,1,-1
30,340,1141,337,647,1,-1
31,340,1141,337,628,1,-1
32,342,1145,342,613,1,-1
33,338,602,342,1143,1,-1
34,340,600,339,1145,1,-1
35,340,603,343,1149,1,-1
36,339,620,341,1152,1,-1
37,340,643,342,1153,1,-1
38,337,672,340,1156,1,-1
39,334,707,339,1159,1,-1
40,334,749,336,1162,1,-1
41,335,793,337,1167,1,-1
42,336,880,336,1166,0,-1
43,331,903,335,1170,0,-1
44,331,926,334,1173,0,-1
45,329,945,333,1173,0,-1
46,331,962,331,1169,0,-1
47,333,982,332,1170,0,-1
48,328,994,333,1168,0,-1
49,332,997,330,1168,0,-1
50,331,995,331,1167,0,-1
51,330,985,330,1165,0,-1
52,330,969,332,1163,0,-1
53,330,954,330,1163,0,-1
54,332,937,333,1162,0,-1
55,332,923,333,1162,0,-1
56,332,915,333,1160,0,-1
57,331,909,334,1161,0,-1
58,331,908,331,1161,0,-1
59,330,911,332,1160,0,-1
60,329,916,329,1161,0,-1
61,331,925,333,1162,0,-1
62,328,934,331,1160,0,-1
63,329,945,329,1162,0,-1
64,328,955,331,1161,0,-1
65,331,965,329,1165,0,-1
66,328,971,330,1162,0,-1
67,329,974,327,1161,0,-1
68,330,972,330,1162,0,-1
69,330,968,329,1165,0,-1
70,329,963,328,1165,0,-1
71,328,959,330,1165,0,-1
72,329,952,331,1164,0,-1
73,330,947,330,1165,0,-1
74,327,945,328,1163,0,-1
75,328,941,328,1165,0,-1
76,329,942,329,1163,0,-1
77,329,943,331,1163,0,-1
78,327,943,329,1164,0,-1
79,328,944,329,1161,0,-1
80,329,947,330,1163,0,-1
81,328,948,327,1160,0,-1
82,329,949,327,1161,0,-1
83,329,952,329,1157,0,-1
84,329,950,331,1162,0,-1
85,331,950,331,1159,0,-1
86,329,951,331,1160,0,-1
87,330,949,330,1159,0,-1
88,329,951,330,1161,0,-1
89,331,948,330,1160,0,-1
90,331,949,333,1160,0,-1
91,331,949,330,1159,0,-1
92,331,948,332,1157,0,-1
93,331,946,332,1158,0,-1
94,332,945,332,1155,0,-1
95,331,946,331,1155,0,-1
96,333,943,330,1154,0,-1
97,333,943,336,1152,0,-1
98,334,944,333,1151,0,-1
99,336,942,335,1151,0,-1
100,337,944,339,1146,0,-1
101,339,945,340,1143,0,-1
102,343,944,344,1143,0,-1
103,346,944,348,1141,0,-1
104,349,942,350,1137,0,-1
105,354,941,356,1137,0,-1
106,361,939,359,1139,0,-1
107,364,933,363,1139,0,-1
108,366,924,368,1137,0,-1
109,368,914,365,1138,0,-1
110,367,901,371,1138,0,-1
111,366,885,367,1138,0,-1
112,365,869,368,1136,0,-1
113,366,851,363,1140,0,-1
114,366,838,365,1142,0,-1
115,365,764,365,1147,1,-1
116,359,742,364,1152,1,-1
117,361,729,361,1153,1,-1
118,359,713,360,1162,1,-1
119,357,699,362,1165,1,-1
120,359,686,360,1172,1,-1
121,358,675,361,1179,1,-1
122,356,665,357,1184,1,-1
123,356,661,358,1190,1,-1
124,352,662,354,1201,1,-1
125,353,662,354,1202,1,-1
126,349,674,352,1196,1,-1
127,342,695,345,1198,1,-1
128,371,681,374,1159,1,-1
129,-1,-1,-1,-1,1,-1
130,370,924,375,1217,0,-1
131,343,1016,342,1236,0,-1
132,339,1025,342,1214,0,-1
133,336,1085,334,1211,0,-1
134,333,1041,336,1183,0,-1
135,334,1037,334,1211,0,-1
136,333,984,337,1195,0,-1
137,331,948,331,1190,0,-1
138,330,923,335,1180,0,-1
139,332,906,334,1181,0,-1
140,334,899,334,1177,0,-1
141,335,896,336,1178,0,-1
142,331,900,334,1179,0,-1
143,331,906,332,1181,0,-1
144,331,917,333,1183,0,-1
145,331,928,333,1179,0,-1
146,330,945,336,1181,0,-1
147,332,962,333,1180,0,-1
148,335,978,337,1176,0,-1
149,335,993,336,1175,0,-1
150,335,1000,335,1174,0,-1
151,338,1000,337,1177,0,-1
152,337,995,340,1177,0,-1
153,336,985,339,1177,0,-1
154,336,975,335,1177,0,-1
155,338,963,338,1176,0,-1
156,337,955,335,1175,0,-1
157,336,946,335,1176,0,-1
158,337,941,335,1176,0,-1
159,334,940,335,1176,0,-1
160,333,939,335,1177,0,-1
161,333,941,333,1176,0,-1
162,333,944,333,1174,0,-1
163,331,951,334,1173,0,-1
164,333,957,333,1173,0,-1
165,334,962,335,1174,0,-1
166,333,966,333,1175,0,-1
167,331,969,332,1173,0,-1
168,334,972,335,1175,0,-1
169,333,971,337,1178,0,-1
170,331,970,337,1174,0,-1
171,331,968,331,1174,0,-1
172,332,969,331,1174,0,-1
173,332,967,335,1171,0,-1
174,335,970,334,1175,0,-1
175,332,967,332,1176,0,-1
176,332,967,332,1175,0,-1
177,332,967,335,1175,0,-1
178,334,966,333,1171,0,-1
179,330,967,332,1178,0,-1
180,330,968,335,1175,0,-1
181,335,967,336,1177,0,-1
