,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,337,966,337,1177,0,-1
1,336,968,337,1181,0,-1
2,336,971,336,1184,0,-1
3,337,984,338,1187,0,-1
4,336,1002,338,1197,0,-1
5,338,1016,339,1196,0,-1
6,339,1032,339,1196,0,-1
7,338,1047,339,1194,0,-1
8,337,1046,339,1191,0,-1
9,338,1035,339,1187,0,-1
10,336,1013,338,1180,0,-1
11,337,985,339,1171,0,-1
12,335,959,336,1166,0,-1
13,337,929,338,1157,0,-1
14,337,900,338,1150,0,-1
15,337,877,339,1143,0,-1
16,339,854,341,1137,0,-1
17,341,833,341,1132,0,-1
18,343,829,344,1134,0,-1
19,344,749,346,1133,1,-1
20,345,730,346,1134,1,-1
21,345,708,347,1135,1,-1
22,346,688,348,1136,1,-1
23,346,669,347,1135,1,-1
24,345,652,346,1136,1,-1
25,343,638,345,1134,1,-1
26,342,629,343,1136,1,-1
27,341,625,342,1135,1,-1
28,337,630,338,1133,1,-1
29,332,643,335,1137,1,-1
30,330,662,332,1138,1,-1
31,329,694,331,1141,1,-1
32,329,743,329,1141,1,-1
33,328,771,330,1145,1,-1
34,331,878,331,1143,0,-1
35,331,915,330,1144,0,-1
36,330,956,332,1145,0,-1
37,331,986,332,1143,0,-1
38,330,1000,332,1144,0,-1
39,330,999,331,1143,0,-1
40,331,981,332,1142,0,-1
41,332,952,332,1142,0,-1
42,332,922,333,1141,0,-1
43,332,894,331,1140,0,-1
44,332,871,332,1139,0,-1
45,333,855,333,1139,0,-1
46,334,846,335,1137,0,-1
47,335,841,335,1139,0,-1
48,336,845,336,1139,0,-1
49,336,851,337,1141,0,-1
50,337,866,338,1144,0,-1
51,336,882,337,1146,0,-1
52,337,903,338,1149,0,-1
53,339,925,338,1152,0,-1
54,338,947,340,1153,0,-1
55,338,970,339,1155,0,-1
56,340,985,339,1160,0,-1
57,340,990,342,1161,0,-1
58,340,992,340,1161,0,-1
59,341,984,342,1163,0,-1
60,341,973,339,1164,0,-1
61,339,958,343,1164,0,-1
62,341,945,341,1166,0,-1
63,341,930,341,1164,0,-1
64,340,921,341,1164,0,-1
65,340,915,340,1163,0,-1
66,340,914,340,1161,0,-1
67,338,915,340,1159,0,-1
68,339,918,340,1158,0,-1
69,338,925,339,1158,0,-1
70,339,934,339,1159,0,-1
71,337,942,337,1156,0,-1
72,337,952,338,1156,0,-1
73,337,959,338,1158,0,-1
74,337,963,337,1156,0,-1
75,338,964,337,1157,0,-1
76,336,964,337,1157,0,-1
77,336,961,337,1156,0,-1
78,337,957,338,1158,0,-1
79,336,954,337,1158,0,-1
80,336,951,336,1158,0,-1
81,336,948,337,1159,0,-1
82,335,946,336,1156,0,-1
83,335,946,335,1158,0,-1
84,336,947,337,1157,0,-1
85,338,946,338,1158,0,-1
86,337,948,336,1159,0,-1
87,337,949,339,1158,0,-1
88,338,950,340,1159,0,-1
89,338,951,341,1157,0,-1
90,338,952,340,1158,0,-1
91,341,950,343,1155,0,-1
92,343,948,342,1155,0,-1
93,342,947,341,1151,0,-1
94,344,945,343,1151,0,-1
95,343,942,345,1148,0,-1
96,343,940,346,1148,0,-1
97,346,934,346,1148,0,-1
98,344,929,346,1147,0,-1
99,345,922,346,1148,0,-1
100,348,914,346,1149,0,-1
101,343,904,346,1151,0,-1
102,344,894,347,1156,0,-1
103,342,887,342,1160,0,-1
104,340,876,341,1167,0,-1
105,338,868,338,1172,0,-1
106,339,874,339,1182,0,-1
107,333,792,335,1188,1,-1
108,333,775,334,1195,1,-1
109,331,756,333,1194,1,-1
110,333,735,335,1195,1,-1
111,332,714,333,1195,1,-1
112,332,694,336,1195,1,-1
113,333,672,337,1195,1,-1
114,334,652,336,1193,1,-1
115,301,567,299,1098,1,-1
116,393,633,397,1141,1,-1
117,295,762,296,1193,1,-1
118,361,849,366,1223,1,-1
119,338,841,340,1139,0,-1
120,338,870,341,1176,0,-1
121,342,897,343,1174,0,-1
122,344,915,344,1177,0,-1
123,347,935,346,1175,0,-1
124,349,954,350,1175,0,-1
125,346,972,347,1170,0,-1
126,347,991,348,1170,0,-1
127,345,1002,344,1172,0,-1
128,343,1003,344,1172,0,-1
129,341,998,340,1172,0,-1
130,341,985,341,1174,0,-1
131,339,975,341,1171,0,-1
132,339,954,337,1170,0,-1
133,339,942,339,1170,0,-1
134,337,930,337,1170,0,-1
135,336,922,339,1169,0,-1
136,332,920,336,1168,0,-1
137,333,921,334,1170,0,-1
138,333,925,334,1168,0,-1
139,333,930,335,1171,0,-1
140,334,938,333,1169,0,-1
141,334,947,332,1170,0,-1
142,331,955,334,1169,0,-1
143,332,962,332,1170,0,-1
144,332,971,333,1170,0,-1
145,331,974,333,1169,0,-1
146,332,974,333,1169,0,-1
147,331,974,331,1168,0,-1
148,331,971,332,1170,0,-1
149,332,969,334,1170,0,-1
150,332,966,334,1168,0,-1
151,332,962,334,1170,0,-1
152,330,957,336,1167,0,-1
153,331,954,334,1170,0,-1
154,330,952,332,1168,0,-1
155,331,952,329,1169,0,-1
156,332,952,333,1169,0,-1
157,331,953,332,1168,0,-1
158,331,953,332,1169,0,-1
159,328,953,332,1171,0,-1
160,333,953,332,1170,0,-1
161,331,952,332,1169,0,-1
