,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,330,967,333,1177,0,-1
1,331,969,333,1178,0,-1
2,332,971,331,1176,0,-1
3,331,983,332,1184,0,-1
4,332,994,332,1187,0,-1
5,331,1008,333,1185,0,-1
6,331,1022,331,1182,0,-1
7,331,1025,331,1179,0,-1
8,330,1022,332,1173,0,-1
9,333,1010,334,1169,0,-1
10,333,995,334,1162,0,-1
11,336,972,336,1160,0,-1
12,336,952,336,1155,0,-1
13,337,930,337,1149,0,-1
14,336,912,339,1144,0,-1
15,337,895,340,1136,0,-1
16,340,879,339,1131,0,-1
17,338,869,339,1132,0,-1
18,339,856,341,1133,0,-1
19,339,840,340,1134,0,-1
20,340,829,340,1132,0,-1
21,341,828,339,1132,0,-1
22,337,736,340,1134,1,-1
23,337,722,338,1134,1,-1
24,336,709,337,1132,1,-1
25,331,696,334,1134,1,-1
26,331,688,334,1134,1,-1
27,330,680,332,1135,1,-1
28,328,682,328,1135,1,-1
29,325,691,326,1138,1,-1
30,324,708,324,1140,1,-1
31,322,735,323,1144,1,-1
32,321,768,323,1147,1,-1
33,320,863,321,1149,0,-1
34,322,904,323,1155,0,-1
35,322,952,322,1156,0,-1
36,322,997,324,1160,0,-1
37,324,1029,324,1162,0,-1
38,324,1031,326,1161,0,-1
39,325,1014,322,1165,0,-1
40,325,973,328,1165,0,-1
41,327,940,326,1165,0,-1
42,326,910,326,1166,0,-1
43,326,881,328,1162,0,-1
44,328,861,326,1164,0,-1
45,329,860,330,1166,0,-1
46,329,862,330,1164,0,-1
47,329,782,330,1165,1,-1
48,330,790,331,1165,1,-1
49,329,791,331,1166,1,-1
50,329,790,332,1167,1,-1
51,333,878,331,1165,0,-1
52,332,896,332,1167,0,-1
53,332,915,333,1168,0,-1
54,333,938,334,1169,0,-1
55,333,960,335,1171,0,-1
56,335,983,336,1170,0,-1
57,335,999,337,1171,0,-1
58,334,1006,337,1173,0,-1
59,335,1004,334,1171,0,-1
60,335,998,335,1172,0,-1
61,336,982,337,1173,0,-1
62,337,965,337,1173,0,-1
63,336,949,337,1173,0,-1
64,336,936,338,1172,0,-1
65,335,925,338,1171,0,-1
66,336,921,339,1169,0,-1
67,334,919,336,1170,0,-1
68,338,922,338,1167,0,-1
69,336,926,336,1166,0,-1
70,337,934,338,1166,0,-1
71,337,943,338,1164,0,-1
72,338,953,339,1162,0,-1
73,338,963,339,1164,0,-1
74,338,969,339,1163,0,-1
75,339,973,339,1161,0,-1
76,336,972,337,1163,0,-1
77,337,969,336,1162,0,-1
78,336,964,337,1159,0,-1
79,336,960,338,1161,0,-1
80,336,954,337,1160,0,-1
81,337,949,337,1162,0,-1
82,336,945,336,1161,0,-1
83,335,942,335,1160,0,-1
84,336,942,338,1160,0,-1
85,337,942,335,1160,0,-1
86,336,944,337,1158,0,-1
87,338,946,337,1159,0,-1
88,337,951,339,1157,0,-1
89,338,953,338,1157,0,-1
90,337,956,339,1155,0,-1
91,338,960,339,1153,0,-1
92,340,962,341,1147,0,-1
93,341,961,342,1143,0,-1
94,342,960,345,1141,0,-1
95,346,953,346,1133,0,-1
96,345,948,346,1133,0,-1
97,346,943,347,1133,0,-1
98,348,935,350,1133,0,-1
99,350,925,351,1131,0,-1
100,351,912,352,1134,0,-1
101,352,898,353,1134,0,-1
102,352,881,353,1133,0,-1
103,353,866,353,1135,0,-1
104,354,848,354,1134,0,-1
105,354,834,356,1140,0,-1
106,352,835,353,1143,0,-1
107,350,740,353,1150,1,-1
108,348,722,349,1156,1,-1
109,343,699,345,1163,1,-1
110,339,676,341,1168,1,-1
111,337,649,337,1178,1,-1
112,331,623,333,1183,1,-1
113,330,605,332,1184,1,-1
114,329,600,330,1186,1,-1
115,323,612,325,1186,1,-1
116,322,630,324,1188,1,-1
117,316,657,319,1190,1,-1
118,311,696,314,1192,1,-1
119,303,744,309,1194,1,-1
120,304,801,305,1196,1,-1
121,300,894,302,1190,0,-1
122,305,1003,306,1235,0,-1
123,310,1040,306,1202,0,-1
124,308,1130,309,1227,0,-1
125,313,1109,312,1228,0,-1
126,314,1033,315,1236,0,-1
127,314,938,314,1204,0,-1
128,314,909,314,1199,0,-1
129,316,811,316,1192,1,-1
130,317,803,319,1194,1,-1
131,317,789,318,1189,1,-1
132,320,785,320,1183,1,-1
133,321,793,322,1177,1,-1
134,323,803,326,1173,1,-1
135,321,881,322,1176,0,-1
136,323,904,324,1174,0,-1
137,324,929,324,1178,0,-1
138,323,952,325,1180,0,-1
139,323,977,326,1181,0,-1
140,324,996,323,1182,0,-1
141,324,1012,324,1178,0,-1
142,325,1011,327,1178,0,-1
143,325,1007,326,1179,0,-1
144,324,995,325,1179,0,-1
145,325,981,327,1176,0,-1
146,325,963,326,1177,0,-1
147,326,948,328,1176,0,-1
148,325,936,327,1176,0,-1
149,326,928,327,1175,0,-1
150,325,924,327,1175,0,-1
151,325,922,329,1175,0,-1
152,325,926,328,1174,0,-1
153,325,933,326,1176,0,-1
154,325,940,325,1173,0,-1
155,325,949,326,1173,0,-1
156,325,961,327,1176,0,-1
157,326,969,327,1176,0,-1
158,326,979,328,1175,0,-1
159,326,982,328,1173,0,-1
160,328,984,328,1175,0,-1
161,328,982,330,1177,0,-1
162,328,979,329,1176,0,-1
163,328,974,328,1177,0,-1
164,328,970,331,1176,0,-1
165,327,966,328,1177,0,-1
166,328,962,329,1177,0,-1
167,328,960,329,1179,0,-1
168,328,960,330,1177,0,-1
169,328,959,330,1179,0,-1
170,327,960,328,1180,0,-1
171,328,961,328,1179,0,-1
172,328,961,328,1176,0,-1
173,328,962,331,1182,0,-1
174,327,962,329,1181,0,-1
175,327,964,329,1181,0,-1
176,328,964,329,1180,0,-1
177,329,963,330,1178,0,-1
178,330,962,332,1177,0,-1
179,333,962,331,1177,0,-1
180,335,958,334,1173,0,-1
181,333,957,334,1173,0,-1
