,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,336,942,338,1156,0,-1
1,334,941,336,1155,0,-1
2,334,941,337,1153,0,-1
3,333,942,335,1155,0,-1
4,335,945,337,1159,0,-1
5,332,947,334,1160,0,-1
6,332,951,334,1167,0,-1
7,332,959,334,1168,0,-1
8,331,967,330,1177,0,-1
9,335,981,334,1178,0,-1
10,330,996,331,1179,0,-1
11,327,1016,327,1180,0,-1
12,325,1026,329,1177,0,-1
13,326,1031,327,1175,0,-1
14,327,1022,330,1167,0,-1
15,327,1005,326,1166,0,-1
16,324,979,328,1158,0,-1
17,327,952,333,1150,0,-1
18,329,929,329,1144,0,-1
19,332,906,331,1137,0,-1
20,333,886,333,1134,0,-1
21,331,868,332,1134,0,-1
22,334,853,332,1134,0,-1
23,336,835,338,1136,0,-1
24,337,832,339,1134,0,-1
25,338,741,342,1139,1,-1
26,338,716,340,1138,1,-1
27,338,688,340,1137,1,-1
28,339,662,340,1139,1,-1
29,341,639,340,1137,1,-1
30,339,616,340,1137,1,-1
31,339,600,340,1140,1,-1
32,339,588,343,1139,1,-1
33,340,585,340,1137,1,-1
34,338,588,339,1138,1,-1
35,335,601,338,1141,1,-1
36,336,625,337,1141,1,-1
37,334,651,337,1145,1,-1
38,330,688,334,1146,1,-1
39,333,731,334,1148,1,-1
40,334,769,336,1148,1,-1
41,335,894,335,1153,0,-1
42,335,944,336,1154,0,-1
43,336,995,339,1155,0,-1
44,336,1025,338,1156,0,-1
45,337,1030,339,1159,0,-1
46,339,1005,340,1156,0,-1
47,336,966,341,1157,0,-1
48,339,927,339,1157,0,-1
49,337,896,340,1160,0,-1
50,338,872,341,1158,0,-1
51,338,853,339,1157,0,-1
52,340,854,338,1160,0,-1
53,341,855,340,1159,0,-1
54,341,853,342,1160,0,-1
55,339,856,339,1161,0,-1
56,339,856,342,1159,0,-1
57,340,862,343,1159,0,-1
58,340,877,340,1161,0,-1
59,340,895,344,1161,0,-1
60,341,914,341,1165,0,-1
61,341,936,340,1167,0,-1
62,341,960,343,1165,0,-1
63,340,979,342,1168,0,-1
64,342,993,342,1169,0,-1
65,340,1000,342,1168,0,-1
66,342,996,341,1167,0,-1
67,340,987,343,1171,0,-1
68,342,972,342,1174,0,-1
69,341,959,344,1173,0,-1
70,341,945,341,1173,0,-1
71,342,934,343,1171,0,-1
72,340,927,345,1170,0,-1
73,343,920,343,1172,0,-1
74,344,924,342,1167,0,-1
75,343,925,344,1167,0,-1
76,343,932,345,1167,0,-1
77,341,939,342,1166,0,-1
78,342,947,344,1167,0,-1
79,341,956,343,1167,0,-1
80,342,962,342,1166,0,-1
81,340,966,339,1164,0,-1
82,337,969,340,1164,0,-1
83,340,970,341,1163,0,-1
84,339,967,339,1163,0,-1
85,340,962,337,1162,0,-1
86,338,961,339,1161,0,-1
87,340,959,340,1160,0,-1
88,339,957,339,1157,0,-1
89,341,957,341,1158,0,-1
90,340,953,340,1154,0,-1
91,340,950,344,1150,0,-1
92,344,949,342,1146,0,-1
93,345,946,345,1144,0,-1
94,345,939,348,1140,0,-1
95,347,937,347,1138,0,-1
96,348,934,350,1135,0,-1
97,352,931,352,1134,0,-1
98,353,926,353,1135,0,-1
99,353,918,353,1135,0,-1
100,355,909,356,1138,0,-1
101,355,897,354,1138,0,-1
102,354,883,354,1145,0,-1
103,354,868,355,1145,0,-1
104,357,850,358,1157,0,-1
105,354,856,358,1166,0,-1
106,353,777,355,1177,1,-1
107,353,771,355,1187,1,-1
108,347,765,350,1196,1,-1
109,345,748,349,1196,1,-1
110,345,734,349,1196,1,-1
111,344,718,344,1197,1,-1
112,345,705,345,1197,1,-1
113,342,698,345,1198,1,-1
114,342,701,344,1196,1,-1
115,339,713,340,1196,1,-1
116,339,730,343,1197,1,-1
117,338,762,339,1197,1,-1
118,-1,-1,-1,-1,1,-1
119,388,943,383,1211,0,-1
120,324,959,324,1143,0,-1
121,326,1006,326,1141,0,-1
122,324,1023,324,1142,0,-1
123,319,999,321,1149,0,-1
124,322,953,319,1153,0,-1
125,322,917,321,1164,0,-1
126,325,884,325,1164,0,-1
127,325,865,326,1165,0,-1
128,328,854,329,1162,0,-1
129,330,849,329,1160,0,-1
130,328,859,329,1157,0,-1
131,327,872,328,1160,0,-1
132,328,887,329,1157,0,-1
133,328,904,329,1157,0,-1
134,329,926,329,1160,0,-1
135,327,946,329,1158,0,-1
136,330,969,329,1159,0,-1
137,329,983,329,1161,0,-1
138,328,991,333,1157,0,-1
139,333,989,334,1160,0,-1
140,331,982,330,1160,0,-1
141,332,970,331,1164,0,-1
142,333,956,333,1164,0,-1
143,333,941,333,1164,0,-1
144,331,928,332,1164,0,-1
145,333,920,333,1166,0,-1
146,333,916,336,1164,0,-1
147,330,914,333,1165,0,-1
148,330,916,333,1165,0,-1
149,329,921,328,1164,0,-1
150,331,928,331,1165,0,-1
151,332,938,330,1166,0,-1
152,332,950,333,1167,0,-1
153,329,959,331,1168,0,-1
154,330,969,331,1164,0,-1
155,331,976,332,1169,0,-1
156,332,976,333,1169,0,-1
157,332,978,331,1168,0,-1
158,332,973,330,1170,0,-1
159,332,971,333,1172,0,-1
160,333,965,334,1171,0,-1
161,331,961,333,1172,0,-1
162,332,956,331,1174,0,-1
163,331,956,335,1175,0,-1
164,332,956,333,1178,0,-1
165,332,957,332,1177,0,-1
166,334,960,333,1180,0,-1
167,334,960,333,1180,0,-1
168,331,963,332,1182,0,-1
169,334,963,338,1183,0,-1
170,333,965,333,1183,0,-1
171,332,964,331,1181,0,-1
