,time(ms),V
0,0.0,0.040283203125
1,0.625,0.08137207031249999
2,1.25,0.043505859375
3,1.875,0.049145507812499996
4,2.5,0.06606445312499999
5,3.125,0.0362548828125
6,3.75,0.07734374999999999
7,4.375,0.0910400390625
8,5.0,0.0555908203125
9,5.625,0.0926513671875
10,6.25,0.08540039062499999
11,6.875,0.0362548828125
12,7.5,0.062841796875
13,8.125,0.0322265625
14,8.75,0.059619140625
15,9.375,0.0837890625
16,10.0,0.075732421875
17,10.625,0.0708984375
18,11.25,0.053173828124999996
19,11.875,0.0829833984375
20,12.5,0.033837890625
21,13.125,0.04189453125
22,13.75,0.062841796875
23,14.375,0.050756835937499994
24,15.0,0.0749267578125
25,15.625,0.0604248046875
26,16.25,0.0322265625
27,16.875,0.0652587890625
28,17.5,0.061230468749999996
29,18.125,0.08056640625
30,18.75,0.072509765625
31,19.375,0.0845947265625
32,20.0,0.07009277343749999
33,20.625,0.0539794921875
34,21.25,0.0668701171875
35,21.875,0.0708984375
36,22.5,0.0668701171875
37,23.125,0.0346435546875
38,23.75,0.07009277343749999
39,24.375,0.061230468749999996
40,25.0,0.075732421875
41,25.625,0.0378662109375
42,26.25,0.075732421875
43,26.875,0.045117187499999996
44,27.5,0.078955078125
45,28.125,0.049951171875
46,28.75,0.0620361328125
47,29.375,0.103125
48,30.0,0.0620361328125
49,30.625,0.069287109375
50,31.25,0.049145507812499996
51,31.875,0.0620361328125
52,32.5,0.061230468749999996
53,33.125,0.0684814453125
54,33.75,0.0733154296875
55,34.375,0.064453125
56,35.0,0.056396484375
57,35.625,0.023364257812499997
58,36.25,0.058813476562499994
59,36.875,0.08056640625
60,37.5,0.057202148437499996
61,38.125,0.069287109375
62,38.75,0.0652587890625
63,39.375,0.0580078125
64,40.0,0.075732421875
65,40.625,0.041088867187499996
66,41.25,0.061230468749999996
67,41.875,0.042700195312499994
68,42.5,0.0523681640625
69,43.125,0.0668701171875
70,43.75,0.0636474609375
71,44.375,0.064453125
72,45.0,0.0926513671875
73,45.625,0.059619140625
74,46.25,0.057202148437499996
75,46.875,0.038671874999999994
76,47.5,0.030615234374999998
77,48.125,0.0539794921875
78,48.75,0.0708984375
79,49.375,0.072509765625
80,50.0,0.0580078125
81,50.625,0.0668701171875
82,51.25,0.08540039062499999
83,51.875,0.0475341796875
84,52.5,0.069287109375
85,53.125,0.069287109375
86,53.75,0.08137207031249999
87,54.375,0.054785156249999994
88,55.0,0.057202148437499996
89,55.625,0.0539794921875
90,56.25,0.0797607421875
91,56.875,0.0394775390625
92,57.5,0.08540039062499999
93,58.125,0.08942871093749999
94,58.75,0.043505859375
95,59.375,0.049145507812499996
96,60.0,0.0749267578125
97,60.625,0.056396484375
98,61.25,0.072509765625
99,61.875,0.0708984375
100,62.5,0.0539794921875
101,63.125,0.0765380859375
102,63.75,0.08701171875
103,64.375,0.0636474609375
104,65.0,0.0733154296875
105,65.625,0.072509765625
106,66.25,0.049951171875
107,66.875,0.059619140625
108,67.5,0.0684814453125
109,68.125,0.0910400390625
110,68.75,0.0539794921875
111,69.375,0.0523681640625
112,70.0,0.07009277343749999
113,70.625,0.0668701171875
114,71.25,0.050756835937499994
115,71.875,0.059619140625
116,72.5,0.0684814453125
117,73.125,0.0394775390625
118,73.75,0.07412109374999999
119,74.375,0.07412109374999999
120,75.0,0.046728515624999994
121,75.625,0.088623046875
122,76.25,0.0708984375
123,76.875,0.061230468749999996
124,77.5,0.0539794921875
125,78.125,0.030615234374999998
126,78.75,0.0475341796875
127,79.375,0.064453125
128,80.0,0.046728515624999994
129,80.625,0.0749267578125
130,81.25,0.053173828124999996
131,81.875,0.04833984375
132,82.5,0.07814941406249999
133,83.125,0.059619140625
134,83.75,0.0684814453125
135,84.375,0.095068359375
136,85.0,0.0604248046875
137,85.625,0.0249755859375
138,86.25,0.050756835937499994
139,86.875,0.0322265625
140,87.5,0.0580078125
141,88.125,0.04833984375
142,88.75,0.0837890625
143,89.375,0.054785156249999994
144,90.0,0.08701171875
145,90.625,0.054785156249999994
146,91.25,0.057202148437499996
147,91.875,0.0523681640625
148,92.5,0.049951171875
149,93.125,0.0668701171875
150,93.75,0.07814941406249999
151,94.375,0.0749267578125
152,95.0,0.049145507812499996
153,95.625,0.07412109374999999
154,96.25,0.058813476562499994
155,96.875,0.054785156249999994
156,97.5,0.0443115234375
157,98.125,0.072509765625
158,98.75,0.08540039062499999
159,99.375,0.0749267578125
160,100.0,0.0636474609375
161,100.625,0.027392578124999997
162,101.25,0.0878173828125
163,101.875,0.069287109375
164,102.5,0.0378662109375
165,103.125,0.06606445312499999
166,103.75,0.0346435546875
167,104.375,0.069287109375
168,105.0,0.0845947265625
169,105.625,0.041088867187499996
170,106.25,0.0459228515625
171,106.875,0.0555908203125
172,107.5,0.0717041015625
173,108.125,0.046728515624999994
174,108.75,0.050756835937499994
175,109.375,0.0604248046875
176,110.0,0.0749267578125
177,110.625,0.0523681640625
178,111.25,0.0620361328125
179,111.875,0.0281982421875
180,112.5,0.075732421875
181,113.125,0.0475341796875
182,113.75,0.061230468749999996
183,114.375,0.08540039062499999
184,115.0,0.062841796875
185,115.625,0.053173828124999996
186,116.25,0.050756835937499994
187,116.875,0.0636474609375
188,117.5,0.050756835937499994
189,118.125,0.057202148437499996
190,118.75,0.062841796875
191,119.375,0.0515625
192,120.0,0.049951171875
193,120.625,0.0845947265625
194,121.25,0.0322265625
195,121.875,0.07814941406249999
196,122.5,0.064453125
197,123.125,0.059619140625
198,123.75,0.0797607421875
199,124.375,0.0733154296875
