,n_z,n_w,optimal_spacing_mm
2654,52,56,0.018001000000000003
2655,52,58,0.019001
2656,52,60,0.019001
2657,52,62,0.019001
2658,52,64,0.019001
2659,52,66,0.019001
2660,52,68,0.019001
2661,52,70,0.019001
2662,52,72,0.019001
2663,52,74,0.020001
2664,52,76,0.020001
2665,52,78,0.020001
2666,52,80,0.020001
2667,52,82,0.020001
2668,52,84,0.020001
2669,52,86,0.020001
2670,52,88,0.021001000000000002
2671,52,90,0.021001000000000002
2672,52,92,0.021001000000000002
2673,52,94,0.021001000000000002
2674,52,96,0.021001000000000002
2675,52,98,0.021001000000000002
2676,52,100,0.021001000000000002
2677,52,102,0.022001
2678,52,104,0.022001
2679,52,106,0.022001
2680,52,108,0.022001
2681,52,110,0.022001
2682,52,112,0.022001
2683,52,114,0.022001
2684,52,116,0.022001
2685,52,118,0.023001
2686,52,120,0.023001
2687,52,122,0.023001
2688,52,124,0.023001
2689,52,126,0.023001
2690,52,128,0.023001
2691,52,130,0.023001
2692,52,132,0.023001
2693,52,134,0.023001
2694,52,136,0.024001
2695,52,138,0.024001
2696,52,140,0.024001
2697,52,142,0.024001
2698,52,144,0.024001
2699,52,146,0.024001
2700,52,148,0.024001
2701,52,150,0.024001
2702,52,152,0.025001000000000002
2703,52,154,0.025001000000000002
2704,52,156,0.025001000000000002
2705,52,158,0.025001000000000002
2706,52,160,0.025001000000000002
2707,52,162,0.025001000000000002
2708,52,164,0.025001000000000002
2709,52,166,0.025001000000000002
2710,52,168,0.025001000000000002
2711,52,170,0.026001000000000003
2712,52,172,0.026001000000000003
2713,52,174,0.026001000000000003
2714,52,176,0.026001000000000003
2715,52,178,0.026001000000000003
2716,52,180,0.026001000000000003
2717,52,182,0.026001000000000003
2718,52,184,0.026001000000000003
2719,52,186,0.026001000000000003
2720,52,188,0.026001000000000003
2721,52,190,0.027001
2722,52,192,0.027001
2723,52,194,0.027001
2724,52,196,0.027001
2725,52,198,0.027001
2726,52,200,0.027001
2727,54,0,0.008001
2728,54,2,0.010001
2729,54,4,0.012001
2730,54,6,0.013001
2731,54,8,0.014001
2732,54,10,0.015000999999999999
2733,54,12,0.015000999999999999
2734,54,14,0.015000999999999999
2735,54,16,0.016001
2736,54,18,0.016001
2737,54,20,0.016001
2738,54,22,0.016001
2739,54,24,0.016001
2740,54,26,0.016001
2741,54,28,0.017001000000000002
2742,54,30,0.017001000000000002
2743,54,32,0.017001000000000002
2744,54,34,0.017001000000000002
2745,54,36,0.017001000000000002
2746,54,38,0.017001000000000002
2747,54,40,0.017001000000000002
2748,54,42,0.018001000000000003
2749,54,44,0.018001000000000003
2750,54,46,0.018001000000000003
2751,54,48,0.018001000000000003
2752,54,50,0.018001000000000003
2753,54,52,0.018001000000000003
2754,54,54,0.018001000000000003
2755,54,56,0.018001000000000003
2756,54,58,0.019001
2757,54,60,0.019001
2758,54,62,0.019001
2759,54,64,0.019001
2760,54,66,0.019001
2761,54,68,0.019001
2762,54,70,0.019001
2763,54,72,0.020001
2764,54,74,0.020001
2765,54,76,0.020001
2766,54,78,0.020001
2767,54,80,0.020001
2768,54,82,0.020001
2769,54,84,0.020001
2770,54,86,0.021001000000000002
2771,54,88,0.021001000000000002
2772,54,90,0.021001000000000002
2773,54,92,0.021001000000000002
2774,54,94,0.021001000000000002
2775,54,96,0.021001000000000002
2776,54,98,0.021001000000000002
2777,54,100,0.021001000000000002
2778,54,102,0.022001
2779,54,104,0.022001
2780,54,106,0.022001
2781,54,108,0.022001
2782,54,110,0.022001
2783,54,112,0.022001
2784,54,114,0.022001
2785,54,116,0.022001
2786,54,118,0.023001
2787,54,120,0.023001
2788,54,122,0.023001
2789,54,124,0.023001
2790,54,126,0.023001
2791,54,128,0.023001
2792,54,130,0.023001
2793,54,132,0.023001
2794,54,134,0.024001
2795,54,136,0.024001
2796,54,138,0.024001
2797,54,140,0.024001
2798,54,142,0.024001
2799,54,144,0.024001
2800,54,146,0.024001
2801,54,148,0.024001
2802,54,150,0.025001000000000002
2803,54,152,0.025001000000000002
2804,54,154,0.025001000000000002
2805,54,156,0.025001000000000002
2806,54,158,0.025001000000000002
2807,54,160,0.025001000000000002
2808,54,162,0.025001000000000002
2809,54,164,0.025001000000000002
2810,54,166,0.025001000000000002
2811,54,168,0.026001000000000003
2812,54,170,0.026001000000000003
2813,54,172,0.026001000000000003
2814,54,174,0.026001000000000003
2815,54,176,0.026001000000000003
2816,54,178,0.026001000000000003
2817,54,180,0.026001000000000003
2818,54,182,0.026001000000000003
2819,54,184,0.026001000000000003
2820,54,186,0.026001000000000003
2821,54,188,0.027001
2822,54,190,0.027001
2823,54,192,0.027001
2824,54,194,0.027001
2825,54,196,0.027001
2826,54,198,0.027001
2827,54,200,0.027001
2828,56,0,0.008001
2829,56,2,0.010001
2830,56,4,0.012001
2831,56,6,0.013001
2832,56,8,0.014001
2833,56,10,0.015000999999999999
2834,56,12,0.015000999999999999
2835,56,14,0.016001
2836,56,16,0.016001
2837,56,18,0.016001
2838,56,20,0.016001
2839,56,22,0.016001
2840,56,24,0.016001
2841,56,26,0.017001000000000002
2842,56,28,0.017001000000000002
2843,56,30,0.017001000000000002
2844,56,32,0.017001000000000002
2845,56,34,0.017001000000000002
2846,56,36,0.017001000000000002
2847,56,38,0.017001000000000002
2848,56,40,0.018001000000000003
2849,56,42,0.018001000000000003
2850,56,44,0.018001000000000003
2851,56,46,0.018001000000000003
2852,56,48,0.018001000000000003
2853,56,50,0.018001000000000003
2854,56,52,0.018001000000000003
2855,56,54,0.018001000000000003
2856,56,56,0.019001
2857,56,58,0.019001
2858,56,60,0.019001
2859,56,62,0.019001
2860,56,64,0.019001
2861,56,66,0.019001
2862,56,68,0.019001
2863,56,70,0.020001
2864,56,72,0.020001
2865,56,74,0.020001
2866,56,76,0.020001
2867,56,78,0.020001
2868,56,80,0.020001
2869,56,82,0.020001
2870,56,84,0.020001
2871,56,86,0.021001000000000002
2872,56,88,0.021001000000000002
2873,56,90,0.021001000000000002
2874,56,92,0.021001000000000002
2875,56,94,0.021001000000000002
2876,56,96,0.021001000000000002
2877,56,98,0.021001000000000002
2878,56,100,0.022001
2879,56,102,0.022001
2880,56,104,0.022001
2881,56,106,0.022001
2882,56,108,0.022001
2883,56,110,0.022001
2884,56,112,0.022001
2885,56,114,0.022001
2886,56,116,0.023001
2887,56,118,0.023001
2888,56,120,0.023001
2889,56,122,0.023001
2890,56,124,0.023001
2891,56,126,0.023001
2892,56,128,0.023001
2893,56,130,0.023001
2894,56,132,0.024001
2895,56,134,0.024001
2896,56,136,0.024001
2897,56,138,0.024001
2898,56,140,0.024001
2899,56,142,0.024001
2900,56,144,0.024001
2901,56,146,0.024001
2902,56,148,0.025001000000000002
2903,56,150,0.025001000000000002
2904,56,152,0.025001000000000002
2905,56,154,0.025001000000000002
2906,56,156,0.025001000000000002
2907,56,158,0.025001000000000002
2908,56,160,0.025001000000000002
2909,56,162,0.025001000000000002
2910,56,164,0.025001000000000002
2911,56,166,0.026001000000000003
2912,56,168,0.026001000000000003
2913,56,170,0.026001000000000003
2914,56,172,0.026001000000000003
2915,56,174,0.026001000000000003
2916,56,176,0.026001000000000003
2917,56,178,0.026001000000000003
2918,56,180,0.026001000000000003
2919,56,182,0.026001000000000003
2920,56,184,0.026001000000000003
2921,56,186,0.027001
2922,56,188,0.027001
2923,56,190,0.027001
2924,56,192,0.027001
2925,56,194,0.027001
2926,56,196,0.027001
2927,56,198,0.027001
2928,56,200,0.027001
2929,58,0,0.008001
2930,58,2,0.010001
2931,58,4,0.012001
2932,58,6,0.013001
2933,58,8,0.014001
2934,58,10,0.015000999999999999
2935,58,12,0.015000999999999999
2936,58,14,0.016001
2937,58,16,0.016001
2938,58,18,0.016001
2939,58,20,0.016001
2940,58,22,0.016001
2941,58,24,0.017001000000000002
2942,58,26,0.017001000000000002
2943,58,28,0.017001000000000002
2944,58,30,0.017001000000000002
2945,58,32,0.017001000000000002
2946,58,34,0.017001000000000002
2947,58,36,0.017001000000000002
2948,58,38,0.018001000000000003
2949,58,40,0.018001000000000003
2950,58,42,0.018001000000000003
2951,58,44,0.018001000000000003
2952,58,46,0.018001000000000003
2953,58,48,0.018001000000000003
2954,58,50,0.018001000000000003
2955,58,52,0.018001000000000003
2956,58,54,0.019001
2957,58,56,0.019001
2958,58,58,0.019001
2959,58,60,0.019001
2960,58,62,0.019001
2961,58,64,0.019001
2962,58,66,0.019001
2963,58,68,0.020001
2964,58,70,0.020001
2965,58,72,0.020001
2966,58,74,0.020001
2967,58,76,0.020001
2968,58,78,0.020001
2969,58,80,0.020001
2970,58,82,0.020001
2971,58,84,0.021001000000000002
2972,58,86,0.021001000000000002
2973,58,88,0.021001000000000002
2974,58,90,0.021001000000000002
2975,58,92,0.021001000000000002
2976,58,94,0.021001000000000002
2977,58,96,0.021001000000000002
2978,58,98,0.022001
2979,58,100,0.022001
2980,58,102,0.022001
2981,58,104,0.022001
2982,58,106,0.022001
2983,58,108,0.022001
2984,58,110,0.022001
2985,58,112,0.022001
2986,58,114,0.023001
2987,58,116,0.023001
2988,58,118,0.023001
2989,58,120,0.023001
2990,58,122,0.023001
2991,58,124,0.023001
2992,58,126,0.023001
2993,58,128,0.023001
2994,58,130,0.024001
2995,58,132,0.024001
2996,58,134,0.024001
2997,58,136,0.024001
2998,58,138,0.024001
2999,58,140,0.024001
3000,58,142,0.024001
3001,58,144,0.024001
3002,58,146,0.025001000000000002
3003,58,148,0.025001000000000002
3004,58,150,0.025001000000000002
3005,58,152,0.025001000000000002
3006,58,154,0.025001000000000002
3007,58,156,0.025001000000000002
3008,58,158,0.025001000000000002
3009,58,160,0.025001000000000002
3010,58,162,0.025001000000000002
3011,58,164,0.026001000000000003
3012,58,166,0.026001000000000003
3013,58,168,0.026001000000000003
3014,58,170,0.026001000000000003
3015,58,172,0.026001000000000003
3016,58,174,0.026001000000000003
3017,58,176,0.026001000000000003
3018,58,178,0.026001000000000003
3019,58,180,0.026001000000000003
3020,58,182,0.026001000000000003
3021,58,184,0.027001
3022,58,186,0.027001
3023,58,188,0.027001
3024,58,190,0.027001
3025,58,192,0.027001
3026,58,194,0.027001
3027,58,196,0.027001
3028,58,198,0.027001
3029,58,200,0.027001
3030,60,0,0.009001
3031,60,2,0.010001
3032,60,4,0.012001
3033,60,6,0.013001
3034,60,8,0.014001
3035,60,10,0.015000999999999999
3036,60,12,0.015000999999999999
3037,60,14,0.016001
3038,60,16,0.016001
3039,60,18,0.016001
3040,60,20,0.016001
3041,60,22,0.017001000000000002
3042,60,24,0.017001000000000002
3043,60,26,0.017001000000000002
3044,60,28,0.017001000000000002
3045,60,30,0.017001000000000002
3046,60,32,0.017001000000000002
3047,60,34,0.017001000000000002
3048,60,36,0.018001000000000003
3049,60,38,0.018001000000000003
3050,60,40,0.018001000000000003
3051,60,42,0.018001000000000003
3052,60,44,0.018001000000000003
3053,60,46,0.018001000000000003
3054,60,48,0.018001000000000003
3055,60,50,0.018001000000000003
3056,60,52,0.019001
3057,60,54,0.019001
3058,60,56,0.019001
3059,60,58,0.019001
3060,60,60,0.019001
3061,60,62,0.019001
3062,60,64,0.019001
3063,60,66,0.019001
3064,60,68,0.020001
3065,60,70,0.020001
3066,60,72,0.020001
3067,60,74,0.020001
3068,60,76,0.020001
3069,60,78,0.020001
3070,60,80,0.020001
3071,60,82,0.021001000000000002
3072,60,84,0.021001000000000002
3073,60,86,0.021001000000000002
3074,60,88,0.021001000000000002
3075,60,90,0.021001000000000002
3076,60,92,0.021001000000000002
3077,60,94,0.021001000000000002
3078,60,96,0.021001000000000002
3079,60,98,0.022001
3080,60,100,0.022001
3081,60,102,0.022001
3082,60,104,0.022001
3083,60,106,0.022001
3084,60,108,0.022001
3085,60,110,0.022001
3086,60,112,0.023001
3087,60,114,0.023001
3088,60,116,0.023001
3089,60,118,0.023001
3090,60,120,0.023001
3091,60,122,0.023001
3092,60,124,0.023001
3093,60,126,0.023001
3094,60,128,0.024001
3095,60,130,0.024001
3096,60,132,0.024001
3097,60,134,0.024001
3098,60,136,0.024001
3099,60,138,0.024001
3100,60,140,0.024001
3101,60,142,0.024001
3102,60,144,0.024001
3103,60,146,0.025001000000000002
3104,60,148,0.025001000000000002
3105,60,150,0.025001000000000002
3106,60,152,0.025001000000000002
3107,60,154,0.025001000000000002
3108,60,156,0.025001000000000002
3109,60,158,0.025001000000000002
3110,60,160,0.025001000000000002
3111,60,162,0.026001000000000003
3112,60,164,0.026001000000000003
3113,60,166,0.026001000000000003
3114,60,168,0.026001000000000003
3115,60,170,0.026001000000000003
3116,60,172,0.026001000000000003
3117,60,174,0.026001000000000003
3118,60,176,0.026001000000000003
3119,60,178,0.026001000000000003
3120,60,180,0.026001000000000003
3121,60,182,0.027001
3122,60,184,0.027001
3123,60,186,0.027001
3124,60,188,0.027001
3125,60,190,0.027001
3126,60,192,0.027001
3127,60,194,0.027001
3128,60,196,0.027001
3129,60,198,0.027001
3130,60,200,0.027001
3131,62,0,0.009001
3132,62,2,0.010001
3133,62,4,0.012001
3134,62,6,0.014001
3135,62,8,0.015000999999999999
3136,62,10,0.015000999999999999
3137,62,12,0.016001
3138,62,14,0.016001
3139,62,16,0.016001
3140,62,18,0.016001
3141,62,20,0.016001
3142,62,22,0.017001000000000002
3143,62,24,0.017001000000000002
3144,62,26,0.017001000000000002
3145,62,28,0.017001000000000002
3146,62,30,0.017001000000000002
3147,62,32,0.017001000000000002
3148,62,34,0.018001000000000003
3149,62,36,0.018001000000000003
3150,62,38,0.018001000000000003
3151,62,40,0.018001000000000003
3152,62,42,0.018001000000000003
3153,62,44,0.018001000000000003
3154,62,46,0.018001000000000003
3155,62,48,0.018001000000000003
3156,62,50,0.019001
3157,62,52,0.019001
3158,62,54,0.019001
3159,62,56,0.019001
3160,62,58,0.019001
3161,62,60,0.019001
3162,62,62,0.019001
3163,62,64,0.019001
3164,62,66,0.020001
3165,62,68,0.020001
3166,62,70,0.020001
3167,62,72,0.020001
3168,62,74,0.020001
3169,62,76,0.020001
3170,62,78,0.020001
3171,62,80,0.021001000000000002
3172,62,82,0.021001000000000002
3173,62,84,0.021001000000000002
3174,62,86,0.021001000000000002
3175,62,88,0.021001000000000002
3176,62,90,0.021001000000000002
3177,62,92,0.021001000000000002
3178,62,94,0.021001000000000002
3179,62,96,0.022001
3180,62,98,0.022001
3181,62,100,0.022001
3182,62,102,0.022001
3183,62,104,0.022001
3184,62,106,0.022001
3185,62,108,0.022001
3186,62,110,0.022001
3187,62,112,0.023001
3188,62,114,0.023001
3189,62,116,0.023001
3190,62,118,0.023001
3191,62,120,0.023001
3192,62,122,0.023001
3193,62,124,0.023001
3194,62,126,0.023001
3195,62,128,0.024001
3196,62,130,0.024001
3197,62,132,0.024001
3198,62,134,0.024001
3199,62,136,0.024001
3200,62,138,0.024001
3201,62,140,0.024001
3202,62,142,0.024001
3203,62,144,0.025001000000000002
3204,62,146,0.025001000000000002
3205,62,148,0.025001000000000002
3206,62,150,0.025001000000000002
3207,62,152,0.025001000000000002
3208,62,154,0.025001000000000002
3209,62,156,0.025001000000000002
3210,62,158,0.025001000000000002
3211,62,160,0.025001000000000002
3212,62,162,0.026001000000000003
3213,62,164,0.026001000000000003
3214,62,166,0.026001000000000003
3215,62,168,0.026001000000000003
3216,62,170,0.026001000000000003
3217,62,172,0.026001000000000003
3218,62,174,0.026001000000000003
3219,62,176,0.026001000000000003
3220,62,178,0.026001000000000003
3221,62,180,0.027001
3222,62,182,0.027001
3223,62,184,0.027001
3224,62,186,0.027001
3225,62,188,0.027001
3226,62,190,0.027001
3227,62,192,0.027001
3228,62,194,0.027001
3229,62,196,0.027001
3230,62,198,0.027001
3231,62,200,0.027001
3232,64,0,0.009001
3233,64,2,0.010001
3234,64,4,0.012001
3235,64,6,0.014001
3236,64,8,0.015000999999999999
3237,64,10,0.015000999999999999
3238,64,12,0.016001
3239,64,14,0.016001
3240,64,16,0.016001
3241,64,18,0.016001
3242,64,20,0.017001000000000002
3243,64,22,0.017001000000000002
3244,64,24,0.017001000000000002
3245,64,26,0.017001000000000002
3246,64,28,0.017001000000000002
3247,64,30,0.017001000000000002
3248,64,32,0.018001000000000003
3249,64,34,0.018001000000000003
3250,64,36,0.018001000000000003
3251,64,38,0.018001000000000003
3252,64,40,0.018001000000000003
3253,64,42,0.018001000000000003
3254,64,44,0.018001000000000003
3255,64,46,0.018001000000000003
3256,64,48,0.019001
3257,64,50,0.019001
3258,64,52,0.019001
3259,64,54,0.019001
3260,64,56,0.019001
3261,64,58,0.019001
3262,64,60,0.019001
3263,64,62,0.019001
3264,64,64,0.020001
3265,64,66,0.020001
3266,64,68,0.020001
3267,64,70,0.020001
3268,64,72,0.020001
3269,64,74,0.020001
3270,64,76,0.020001
3271,64,78,0.021001000000000002
3272,64,80,0.021001000000000002
3273,64,82,0.021001000000000002
3274,64,84,0.021001000000000002
3275,64,86,0.021001000000000002
3276,64,88,0.021001000000000002
3277,64,90,0.021001000000000002
3278,64,92,0.021001000000000002
3279,64,94,0.022001
3280,64,96,0.022001
3281,64,98,0.022001
3282,64,100,0.022001
3283,64,102,0.022001
3284,64,104,0.022001
3285,64,106,0.022001
3286,64,108,0.022001
3287,64,110,0.023001
3288,64,112,0.023001
3289,64,114,0.023001
3290,64,116,0.023001
3291,64,118,0.023001
3292,64,120,0.023001
3293,64,122,0.023001
3294,64,124,0.023001
3295,64,126,0.024001
3296,64,128,0.024001
3297,64,130,0.024001
3298,64,132,0.024001
3299,64,134,0.024001
3300,64,136,0.024001
3301,64,138,0.024001
3302,64,140,0.024001
3303,64,142,0.025001000000000002
3304,64,144,0.025001000000000002
3305,64,146,0.025001000000000002
3306,64,148,0.025001000000000002
3307,64,150,0.025001000000000002
3308,64,152,0.025001000000000002
3309,64,154,0.025001000000000002
3310,64,156,0.025001000000000002
3311,64,158,0.025001000000000002
3312,64,160,0.026001000000000003
3313,64,162,0.026001000000000003
3314,64,164,0.026001000000000003
3315,64,166,0.026001000000000003
3316,64,168,0.026001000000000003
3317,64,170,0.026001000000000003
3318,64,172,0.026001000000000003
3319,64,174,0.026001000000000003
3320,64,176,0.026001000000000003
3321,64,178,0.027001
3322,64,180,0.027001
3323,64,182,0.027001
3324,64,184,0.027001
3325,64,186,0.027001
3326,64,188,0.027001
3327,64,190,0.027001
3328,64,192,0.027001
3329,64,194,0.027001
3330,64,196,0.027001
3331,64,198,0.027001
3332,64,200,0.028001
3333,66,0,0.009001
3334,66,2,0.011000999999999999
3335,66,4,0.012001
3336,66,6,0.014001
3337,66,8,0.015000999999999999
3338,66,10,0.015000999999999999
3339,66,12,0.016001
3340,66,14,0.016001
3341,66,16,0.016001
3342,66,18,0.017001000000000002
3343,66,20,0.017001000000000002
3344,66,22,0.017001000000000002
3345,66,24,0.017001000000000002
3346,66,26,0.017001000000000002
3347,66,28,0.017001000000000002
3348,66,30,0.017001000000000002
3349,66,32,0.018001000000000003
3350,66,34,0.018001000000000003
3351,66,36,0.018001000000000003
3352,66,38,0.018001000000000003
3353,66,40,0.018001000000000003
3354,66,42,0.018001000000000003
3355,66,44,0.018001000000000003
3356,66,46,0.019001
3357,66,48,0.019001
3358,66,50,0.019001
3359,66,52,0.019001
3360,66,54,0.019001
3361,66,56,0.019001
3362,66,58,0.019001
3363,66,60,0.019001
3364,66,62,0.020001
3365,66,64,0.020001
3366,66,66,0.020001
3367,66,68,0.020001
3368,66,70,0.020001
3369,66,72,0.020001
3370,66,74,0.020001
3371,66,76,0.020001
3372,66,78,0.021001000000000002
3373,66,80,0.021001000000000002
3374,66,82,0.021001000000000002
3375,66,84,0.021001000000000002
3376,66,86,0.021001000000000002
3377,66,88,0.021001000000000002
3378,66,90,0.021001000000000002
3379,66,92,0.022001
3380,66,94,0.022001
3381,66,96,0.022001
3382,66,98,0.022001
3383,66,100,0.022001
3384,66,102,0.022001
3385,66,104,0.022001
3386,66,106,0.022001
3387,66,108,0.023001
3388,66,110,0.023001
3389,66,112,0.023001
3390,66,114,0.023001
3391,66,116,0.023001
3392,66,118,0.023001
3393,66,120,0.023001
3394,66,122,0.023001
3395,66,124,0.024001
3396,66,126,0.024001
3397,66,128,0.024001
3398,66,130,0.024001
3399,66,132,0.024001
3400,66,134,0.024001
3401,66,136,0.024001
3402,66,138,0.024001
3403,66,140,0.025001000000000002
3404,66,142,0.025001000000000002
3405,66,144,0.025001000000000002
3406,66,146,0.025001000000000002
3407,66,148,0.025001000000000002
3408,66,150,0.025001000000000002
3409,66,152,0.025001000000000002
3410,66,154,0.025001000000000002
3411,66,156,0.025001000000000002
3412,66,158,0.026001000000000003
3413,66,160,0.026001000000000003
3414,66,162,0.026001000000000003
3415,66,164,0.026001000000000003
3416,66,166,0.026001000000000003
3417,66,168,0.026001000000000003
3418,66,170,0.026001000000000003
3419,66,172,0.026001000000000003
3420,66,174,0.026001000000000003
3421,66,176,0.027001
3422,66,178,0.027001
3423,66,180,0.027001
3424,66,182,0.027001
3425,66,184,0.027001
3426,66,186,0.027001
3427,66,188,0.027001
3428,66,190,0.027001
3429,66,192,0.027001
3430,66,194,0.027001
3431,66,196,0.027001
3432,66,198,0.028001
3433,66,200,0.028001
3434,68,0,0.009001
3435,68,2,0.011000999999999999
3436,68,4,0.013001
3437,68,6,0.014001
3438,68,8,0.015000999999999999
3439,68,10,0.015000999999999999
3440,68,12,0.016001
3441,68,14,0.016001
3442,68,16,0.016001
3443,68,18,0.017001000000000002
3444,68,20,0.017001000000000002
3445,68,22,0.017001000000000002
3446,68,24,0.017001000000000002
3447,68,26,0.017001000000000002
3448,68,28,0.017001000000000002
3449,68,30,0.018001000000000003
3450,68,32,0.018001000000000003
3451,68,34,0.018001000000000003
3452,68,36,0.018001000000000003
3453,68,38,0.018001000000000003
3454,68,40,0.018001000000000003
3455,68,42,0.018001000000000003
3456,68,44,0.019001
3457,68,46,0.019001
3458,68,48,0.019001
3459,68,50,0.019001
3460,68,52,0.019001
3461,68,54,0.019001
3462,68,56,0.019001
3463,68,58,0.019001
3464,68,60,0.020001
3465,68,62,0.020001
3466,68,64,0.020001
3467,68,66,0.020001
3468,68,68,0.020001
3469,68,70,0.020001
3470,68,72,0.020001
3471,68,74,0.020001
3472,68,76,0.021001000000000002
3473,68,78,0.021001000000000002
3474,68,80,0.021001000000000002
3475,68,82,0.021001000000000002
3476,68,84,0.021001000000000002
3477,68,86,0.021001000000000002
3478,68,88,0.021001000000000002
3479,68,90,0.022001
3480,68,92,0.022001
3481,68,94,0.022001
3482,68,96,0.022001
3483,68,98,0.022001
3484,68,100,0.022001
3485,68,102,0.022001
3486,68,104,0.022001
3487,68,106,0.023001
3488,68,108,0.023001
3489,68,110,0.023001
3490,68,112,0.023001
3491,68,114,0.023001
3492,68,116,0.023001
3493,68,118,0.023001
3494,68,120,0.023001
3495,68,122,0.024001
3496,68,124,0.024001
3497,68,126,0.024001
3498,68,128,0.024001
3499,68,130,0.024001
3500,68,132,0.024001
3501,68,134,0.024001
3502,68,136,0.024001
3503,68,138,0.025001000000000002
3504,68,140,0.025001000000000002
3505,68,142,0.025001000000000002
3506,68,144,0.025001000000000002
3507,68,146,0.025001000000000002
3508,68,148,0.025001000000000002
3509,68,150,0.025001000000000002
3510,68,152,0.025001000000000002
3511,68,154,0.025001000000000002
3512,68,156,0.026001000000000003
3513,68,158,0.026001000000000003
3514,68,160,0.026001000000000003
3515,68,162,0.026001000000000003
3516,68,164,0.026001000000000003
3517,68,166,0.026001000000000003
3518,68,168,0.026001000000000003
3519,68,170,0.026001000000000003
3520,68,172,0.026001000000000003
3521,68,174,0.027001
3522,68,176,0.027001
3523,68,178,0.027001
3524,68,180,0.027001
3525,68,182,0.027001
3526,68,184,0.027001
3527,68,186,0.027001
3528,68,188,0.027001
3529,68,190,0.027001
3530,68,192,0.027001
3531,68,194,0.027001
3532,68,196,0.028001
3533,68,198,0.028001
3534,68,200,0.028001
3535,70,0,0.009001
3536,70,2,0.011000999999999999
3537,70,4,0.013001
3538,70,6,0.014001
3539,70,8,0.015000999999999999
3540,70,10,0.016001
3541,70,12,0.016001
3542,70,14,0.016001
3543,70,16,0.017001000000000002
3544,70,18,0.017001000000000002
3545,70,20,0.017001000000000002
3546,70,22,0.017001000000000002
3547,70,24,0.017001000000000002
3548,70,26,0.017001000000000002
3549,70,28,0.018001000000000003
3550,70,30,0.018001000000000003
3551,70,32,0.018001000000000003
3552,70,34,0.018001000000000003
3553,70,36,0.018001000000000003
3554,70,38,0.018001000000000003
3555,70,40,0.018001000000000003
3556,70,42,0.019001
3557,70,44,0.019001
3558,70,46,0.019001
3559,70,48,0.019001
3560,70,50,0.019001
3561,70,52,0.019001
3562,70,54,0.019001
3563,70,56,0.019001
3564,70,58,0.020001
3565,70,60,0.020001
3566,70,62,0.020001
3567,70,64,0.020001
3568,70,66,0.020001
3569,70,68,0.020001
3570,70,70,0.020001
3571,70,72,0.020001
3572,70,74,0.021001000000000002
3573,70,76,0.021001000000000002
3574,70,78,0.021001000000000002
3575,70,80,0.021001000000000002
3576,70,82,0.021001000000000002
3577,70,84,0.021001000000000002
3578,70,86,0.021001000000000002
3579,70,88,0.022001
3580,70,90,0.022001
3581,70,92,0.022001
3582,70,94,0.022001
3583,70,96,0.022001
3584,70,98,0.022001
3585,70,100,0.022001
3586,70,102,0.022001
3587,70,104,0.023001
3588,70,106,0.023001
3589,70,108,0.023001
3590,70,110,0.023001
3591,70,112,0.023001
3592,70,114,0.023001
3593,70,116,0.023001
3594,70,118,0.023001
3595,70,120,0.024001
3596,70,122,0.024001
3597,70,124,0.024001
3598,70,126,0.024001
3599,70,128,0.024001
3600,70,130,0.024001
3601,70,132,0.024001
3602,70,134,0.024001
3603,70,136,0.025001000000000002
3604,70,138,0.025001000000000002
3605,70,140,0.025001000000000002
3606,70,142,0.025001000000000002
3607,70,144,0.025001000000000002
3608,70,146,0.025001000000000002
3609,70,148,0.025001000000000002
3610,70,150,0.025001000000000002
3611,70,152,0.025001000000000002
3612,70,154,0.026001000000000003
3613,70,156,0.026001000000000003
3614,70,158,0.026001000000000003
3615,70,160,0.026001000000000003
3616,70,162,0.026001000000000003
3617,70,164,0.026001000000000003
3618,70,166,0.026001000000000003
3619,70,168,0.026001000000000003
3620,70,170,0.026001000000000003
3621,70,172,0.027001
3622,70,174,0.027001
3623,70,176,0.027001
3624,70,178,0.027001
3625,70,180,0.027001
3626,70,182,0.027001
3627,70,184,0.027001
3628,70,186,0.027001
3629,70,188,0.027001
3630,70,190,0.027001
3631,70,192,0.028001
3632,70,194,0.028001
3633,70,196,0.028001
3634,70,198,0.028001
3635,70,200,0.028001
3636,72,0,0.009001
3637,72,2,0.011000999999999999
3638,72,4,0.013001
3639,72,6,0.014001
3640,72,8,0.015000999999999999
3641,72,10,0.016001
3642,72,12,0.016001
3643,72,14,0.016001
3644,72,16,0.017001000000000002
3645,72,18,0.017001000000000002
3646,72,20,0.017001000000000002
3647,72,22,0.017001000000000002
3648,72,24,0.017001000000000002
3649,72,26,0.018001000000000003
3650,72,28,0.018001000000000003
3651,72,30,0.018001000000000003
3652,72,32,0.018001000000000003
3653,72,34,0.018001000000000003
3654,72,36,0.018001000000000003
3655,72,38,0.018001000000000003
3656,72,40,0.019001
3657,72,42,0.019001
3658,72,44,0.019001
3659,72,46,0.019001
3660,72,48,0.019001
3661,72,50,0.019001
3662,72,52,0.019001
3663,72,54,0.019001
3664,72,56,0.020001
3665,72,58,0.020001
3666,72,60,0.020001
3667,72,62,0.020001
3668,72,64,0.020001
3669,72,66,0.020001
3670,72,68,0.020001
3671,72,70,0.020001
3672,72,72,0.021001000000000002
3673,72,74,0.021001000000000002
3674,72,76,0.021001000000000002
3675,72,78,0.021001000000000002
