,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,420,1490,424,1223,0,-1
1,421,1489,427,1222,0,-1
2,420,1490,423,1223,0,-1
3,420,1487,425,1222,0,-1
4,421,1490,426,1222,0,-1
5,416,1489,420,1224,0,-1
6,418,1497,421,1233,0,-1
7,420,1501,422,1262,0,-1
8,425,1504,425,1278,0,-1
9,420,1503,424,1303,0,-1
10,412,1504,415,1315,0,-1
11,407,1501,410,1304,0,-1
12,412,1478,413,1254,0,-1
13,426,1466,424,1213,0,-1
14,425,1459,430,1172,0,-1
15,427,1465,433,1125,0,-1
16,426,1463,431,1089,0,-1
17,426,1466,436,980,1,-1
18,417,1462,429,940,1,-1
19,417,1461,427,894,1,-1
20,417,1464,431,836,1,-1
21,417,1462,433,800,1,-1
22,417,1464,432,756,1,-1
23,415,1462,428,729,1,-1
24,412,1469,425,717,1,-1
25,404,1474,421,722,1,-1
26,400,1479,414,758,1,-1
27,399,1485,409,818,1,-1
28,402,1487,414,895,1,-1
29,404,1490,411,1012,1,-1
30,406,1491,409,1169,0,-1
31,404,1494,402,1267,0,-1
32,405,1496,407,1351,0,-1
33,406,1491,407,1330,0,-1
34,405,1496,408,1253,0,-1
35,405,1494,407,1168,0,-1
36,409,1490,417,1115,0,-1
37,408,1489,413,986,1,-1
38,406,1491,415,944,1,-1
39,408,1490,418,930,1,-1
40,408,1487,419,931,1,-1
41,408,1488,418,948,1,-1
42,407,1488,416,979,1,-1
43,409,1487,418,1031,1,-1
44,410,1484,416,1141,0,-1
45,412,1483,415,1194,0,-1
46,408,1482,413,1243,0,-1
47,408,1481,409,1291,0,-1
48,411,1478,413,1299,0,-1
49,407,1477,410,1264,0,-1
50,407,1478,409,1208,0,-1
51,411,1478,413,1156,0,-1
52,410,1478,413,1124,0,-1
53,414,1480,415,1042,1,-1
54,407,1478,417,1024,1,-1
55,411,1479,419,1029,1,-1
56,409,1480,416,1050,1,-1
57,411,1475,416,1132,0,-1
58,411,1474,413,1167,0,-1
59,411,1474,413,1206,0,-1
60,411,1477,416,1252,0,-1
61,411,1473,412,1272,0,-1
62,410,1473,411,1269,0,-1
63,408,1472,413,1249,0,-1
64,407,1471,410,1210,0,-1
65,406,1472,410,1184,0,-1
66,408,1474,409,1157,0,-1
67,405,1470,410,1144,0,-1
68,406,1472,411,1144,0,-1
69,406,1469,410,1151,0,-1
70,406,1469,409,1172,0,-1
71,403,1473,409,1194,0,-1
72,405,1470,409,1232,0,-1
73,409,1469,415,1255,0,-1
74,408,1467,415,1264,0,-1
75,416,1463,418,1258,0,-1
76,418,1461,421,1241,0,-1
77,426,1462,429,1227,0,-1
78,426,1459,428,1200,0,-1
79,428,1465,433,1182,0,-1
80,428,1465,435,1167,0,-1
81,431,1463,436,1148,0,-1
82,435,1465,440,1133,0,-1
83,432,1464,438,1111,0,-1
84,431,1466,436,1023,1,-1
85,425,1463,439,984,1,-1
86,428,1460,437,943,1,-1
87,428,1456,440,889,1,-1
88,428,1452,443,834,1,-1
89,431,1457,443,788,1,-1
90,434,1462,446,743,1,-1
91,428,1460,448,719,1,-1
92,438,1473,452,722,1,-1
93,442,1478,454,754,1,-1
94,446,1482,457,805,1,-1
95,441,1479,452,881,1,-1
96,468,1441,467,949,1,-1
97,-1,-1,-1,-1,1,-1
98,462,1456,470,1305,0,-1
99,434,1489,440,1316,0,-1
100,430,1484,441,1196,0,-1
101,432,1486,444,996,1,-1
102,432,1492,440,894,1,-1
103,430,1489,443,814,1,-1
104,434,1485,445,750,1,-1
105,433,1486,451,728,1,-1
106,433,1487,449,735,1,-1
107,432,1489,446,769,1,-1
108,434,1490,444,820,1,-1
109,434,1488,444,872,1,-1
110,432,1488,444,964,1,-1
111,432,1488,440,1038,1,-1
112,435,1486,442,1204,0,-1
113,434,1488,435,1290,0,-1
114,434,1491,435,1339,0,-1
115,432,1488,440,1302,0,-1
116,433,1486,435,1214,0,-1
117,433,1485,438,1154,0,-1
118,437,1488,445,1043,1,-1
119,434,1486,447,1020,1,-1
120,432,1490,442,1001,1,-1
121,437,1485,446,999,1,-1
122,435,1485,448,1017,1,-1
123,436,1486,446,1053,1,-1
124,437,1487,444,1153,0,-1
125,439,1486,439,1197,0,-1
126,440,1487,444,1250,0,-1
127,439,1487,442,1280,0,-1
128,437,1481,443,1285,0,-1
129,442,1486,442,1265,0,-1
130,443,1484,444,1233,0,-1
131,439,1484,444,1194,0,-1
132,442,1484,445,1163,0,-1
133,443,1484,448,1142,0,-1
134,440,1480,445,1133,0,-1
135,440,1485,447,1133,0,-1
136,443,1485,446,1141,0,-1
137,440,1485,442,1161,0,-1
138,440,1487,442,1192,0,-1
