,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,430,1496,431,1227,0,-1
1,431,1498,434,1227,0,-1
2,430,1499,431,1229,0,-1
3,429,1498,433,1230,0,-1
4,429,1499,428,1234,0,-1
5,432,1499,431,1243,0,-1
6,429,1502,428,1264,0,-1
7,429,1505,426,1281,0,-1
8,428,1505,427,1300,0,-1
9,422,1504,423,1310,0,-1
10,414,1505,414,1298,0,-1
11,443,1504,438,1251,0,-1
12,422,1481,421,1244,0,-1
13,421,1472,422,1200,0,-1
14,422,1467,424,1162,0,-1
15,421,1467,427,1138,0,-1
16,421,1465,425,1036,1,-1
17,420,1461,426,1008,1,-1
18,421,1462,426,967,1,-1
19,419,1460,424,917,1,-1
20,413,1463,424,863,1,-1
21,413,1473,426,818,1,-1
22,415,1481,421,788,1,-1
23,410,1487,422,770,1,-1
24,410,1494,422,774,1,-1
25,410,1499,419,803,1,-1
26,416,1505,423,838,1,-1
27,421,1508,426,895,1,-1
28,419,1507,427,980,1,-1
29,426,1508,430,1082,1,-1
30,427,1509,426,1229,0,-1
31,428,1509,425,1344,0,-1
32,428,1508,427,1366,0,-1
33,434,1511,430,1324,0,-1
34,435,1508,431,1223,0,-1
35,430,1505,436,1141,0,-1
36,435,1506,439,1019,1,-1
37,432,1506,439,969,1,-1
38,437,1502,439,944,1,-1
39,438,1499,444,932,1,-1
40,440,1496,445,932,1,-1
41,438,1495,445,956,1,-1
42,442,1494,445,996,1,-1
43,442,1493,445,1052,1,-1
44,444,1490,444,1160,0,-1
45,443,1491,444,1235,0,-1
46,442,1489,444,1294,0,-1
47,440,1489,442,1317,0,-1
48,441,1487,443,1299,0,-1
49,440,1487,444,1247,0,-1
50,444,1485,443,1176,0,-1
51,443,1482,444,1141,0,-1
52,443,1480,449,1051,1,-1
53,443,1480,451,1030,1,-1
54,442,1476,446,1025,1,-1
55,439,1479,445,1044,1,-1
56,441,1478,444,1126,0,-1
57,443,1474,444,1156,0,-1
58,441,1474,442,1194,0,-1
59,439,1476,440,1237,0,-1
60,438,1473,441,1261,0,-1
61,436,1474,435,1270,0,-1
62,437,1475,439,1256,0,-1
63,437,1479,438,1229,0,-1
64,438,1479,437,1199,0,-1
65,436,1482,438,1172,0,-1
66,436,1482,443,1156,0,-1
67,438,1485,438,1151,0,-1
68,436,1485,439,1154,0,-1
69,435,1487,438,1166,0,-1
70,438,1489,439,1186,0,-1
71,435,1490,439,1206,0,-1
72,436,1492,436,1234,0,-1
73,439,1494,439,1255,0,-1
74,437,1494,439,1263,0,-1
75,437,1496,437,1264,0,-1
76,436,1495,437,1254,0,-1
77,436,1495,436,1241,0,-1
78,435,1492,434,1228,0,-1
79,434,1489,438,1216,0,-1
80,436,1488,436,1210,0,-1
81,432,1484,438,1207,0,-1
82,432,1482,437,1208,0,-1
83,433,1477,435,1212,0,-1
84,431,1473,435,1216,0,-1
85,430,1467,434,1221,0,-1
86,431,1463,433,1222,0,-1
87,430,1463,429,1226,0,-1
88,430,1462,434,1226,0,-1
89,432,1462,433,1225,0,-1
90,429,1464,431,1217,0,-1
91,427,1466,429,1203,0,-1
92,431,1464,432,1186,0,-1
93,430,1466,432,1165,0,-1
94,431,1466,434,1143,0,-1
95,432,1468,434,1106,0,-1
96,434,1467,438,1012,1,-1
97,427,1466,440,959,1,-1
98,429,1477,439,914,1,-1
99,427,1493,435,871,1,-1
100,424,1500,432,812,1,-1
101,424,1499,434,750,1,-1
102,421,1505,440,768,1,-1
103,421,1509,431,797,1,-1
104,423,1502,432,835,1,-1
105,428,1504,431,919,1,-1
106,423,1498,429,1030,1,-1
107,407,1499,407,1179,0,-1
108,-1,-1,-1,-1,0,-1
109,406,1482,405,1345,0,-1
110,386,1458,386,1238,0,-1
111,385,1502,388,1153,0,-1
112,462,1442,469,936,1,-1
113,412,1492,419,884,1,-1
114,412,1499,421,836,1,-1
115,410,1484,418,793,1,-1
116,407,1485,423,783,1,-1
117,407,1486,415,791,1,-1
118,409,1487,420,826,1,-1
119,407,1489,418,866,1,-1
120,408,1489,417,910,1,-1
121,407,1488,416,1000,1,-1
122,409,1489,413,1128,0,-1
123,406,1488,413,1217,0,-1
124,410,1490,413,1287,0,-1
125,407,1491,414,1331,0,-1
126,412,1491,414,1291,0,-1
127,411,1492,414,1226,0,-1
128,407,1490,412,1160,0,-1
129,409,1491,414,1119,0,-1
130,411,1493,415,1025,1,-1
131,409,1490,415,1003,1,-1
132,408,1489,418,998,1,-1
133,411,1489,420,1013,1,-1
134,410,1489,417,1042,1,-1
135,413,1489,414,1136,0,-1
136,412,1491,418,1180,0,-1
137,411,1492,412,1227,0,-1
138,412,1488,415,1271,0,-1
139,413,1491,416,1295,0,-1
140,412,1491,413,1285,0,-1
141,413,1490,413,1248,0,-1
142,414,1488,416,1203,0,-1
143,413,1489,418,1169,0,-1
144,411,1489,419,1140,0,-1
145,416,1488,417,1126,0,-1
146,417,1488,419,1119,0,-1
147,415,1491,419,1137,0,-1
148,414,1492,415,1153,0,-1
149,416,1490,417,1183,0,-1
150,416,1490,420,1210,0,-1
151,417,1489,417,1252,0,-1
152,417,1490,418,1273,0,-1
153,418,1490,418,1278,0,-1
154,417,1490,421,1271,0,-1
155,416,1493,422,1252,0,-1
156,415,1492,419,1222,0,-1
157,416,1491,419,1197,0,-1
158,417,1492,421,1180,0,-1
159,414,1493,420,1173,0,-1
160,419,1494,421,1174,0,-1
161,416,1495,420,1181,0,-1
162,416,1495,420,1194,0,-1
163,419,1496,421,1213,0,-1
164,419,1495,419,1231,0,-1
165,418,1494,419,1251,0,-1
166,421,1497,420,1256,0,-1
167,419,1496,419,1258,0,-1
168,417,1497,420,1251,0,-1
169,416,1499,421,1240,0,-1
170,416,1499,419,1225,0,-1
171,415,1496,418,1215,0,-1
172,413,1497,421,1207,0,-1
173,415,1497,420,1209,0,-1
174,415,1497,420,1210,0,-1
175,416,1499,419,1215,0,-1
176,414,1497,415,1223,0,-1
177,415,1499,415,1229,0,-1
178,413,1498,417,1232,0,-1
179,412,1497,414,1235,0,-1
180,416,1496,419,1236,0,-1
181,416,1496,418,1232,0,-1
