,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,421,1492,426,1224,0,-1
1,419,1492,425,1224,0,-1
2,420,1493,422,1227,0,-1
3,418,1496,420,1242,0,-1
4,417,1500,419,1250,0,-1
5,419,1498,423,1266,0,-1
6,422,1491,427,1287,0,-1
7,420,1485,423,1298,0,-1
8,405,1483,408,1295,0,-1
9,391,1476,397,1263,0,-1
10,389,1483,389,1228,0,-1
11,461,1425,466,1113,0,-1
12,418,1451,425,1009,1,-1
13,413,1461,423,996,1,-1
14,416,1460,426,920,1,-1
15,415,1461,422,851,1,-1
16,420,1464,433,793,1,-1
17,421,1463,437,736,1,-1
18,421,1463,440,715,1,-1
19,422,1462,435,737,1,-1
20,421,1454,436,762,1,-1
21,423,1451,435,809,1,-1
22,422,1456,434,885,1,-1
23,422,1456,434,974,1,-1
24,425,1461,433,1128,0,-1
25,422,1459,428,1249,0,-1
26,422,1468,423,1330,0,-1
27,421,1479,421,1313,0,-1
28,418,1483,426,1217,0,-1
29,422,1488,425,1135,0,-1
30,422,1491,432,990,1,-1
31,422,1489,429,917,1,-1
32,418,1487,429,874,1,-1
33,418,1484,431,847,1,-1
34,421,1481,435,841,1,-1
35,421,1481,435,842,1,-1
36,425,1480,434,867,1,-1
37,423,1475,438,907,1,-1
38,425,1480,432,962,1,-1
39,425,1482,432,1037,1,-1
40,419,1482,431,1173,0,-1
41,424,1482,425,1247,0,-1
42,424,1488,426,1315,0,-1
43,423,1488,423,1317,0,-1
44,425,1488,422,1278,0,-1
45,426,1491,432,1213,0,-1
46,422,1490,429,1155,0,-1
47,423,1489,434,1040,1,-1
48,423,1490,432,1007,1,-1
49,423,1490,431,990,1,-1
50,421,1488,435,990,1,-1
51,420,1485,429,1006,1,-1
52,419,1487,431,1026,1,-1
53,423,1490,427,1138,0,-1
54,420,1490,423,1185,0,-1
55,414,1485,419,1244,0,-1
56,421,1488,421,1293,0,-1
57,418,1490,423,1303,0,-1
58,415,1489,423,1292,0,-1
59,421,1489,417,1250,0,-1
60,419,1486,421,1205,0,-1
61,418,1481,422,1175,0,-1
62,426,1474,430,1163,0,-1
63,427,1460,433,1158,0,-1
64,427,1455,434,1175,0,-1
65,431,1454,436,1201,0,-1
66,429,1453,431,1231,0,-1
67,422,1455,426,1236,0,-1
68,419,1454,422,1223,0,-1
69,420,1455,422,1192,0,-1
70,420,1456,422,1145,0,-1
71,422,1461,428,1094,0,-1
72,423,1465,436,962,1,-1
73,431,1469,443,888,1,-1
74,437,1464,453,810,1,-1
75,443,1449,468,751,1,-1
76,442,1461,459,751,1,-1
77,443,1469,460,760,1,-1
78,445,1476,457,774,1,-1
79,446,1474,458,807,1,-1
80,443,1484,457,861,1,-1
81,450,1476,459,957,1,-1
82,-1,-1,-1,-1,1,-1
83,397,1458,391,1259,1,-1
84,-1,-1,-1,-1,1,-1
85,472,1490,472,1264,1,-1
86,397,1452,407,1008,1,-1
87,434,1499,443,985,1,-1
88,436,1483,446,887,1,-1
89,434,1467,447,818,1,-1
90,439,1475,456,775,1,-1
91,439,1478,451,750,1,-1
92,438,1481,455,746,1,-1
93,439,1488,454,759,1,-1
94,440,1486,454,790,1,-1
95,440,1484,454,837,1,-1
96,441,1480,448,900,1,-1
97,439,1483,447,972,1,-1
98,435,1485,450,1049,1,-1
99,434,1481,447,1150,1,-1
100,440,1478,446,1181,1,-1
101,437,1484,448,1269,1,-1
102,439,1483,443,1251,1,-1
103,442,1480,450,1178,1,-1
104,442,1485,449,1186,0,-1
105,446,1487,447,1126,0,-1
106,442,1486,455,1038,1,-1
107,446,1485,453,1016,1,-1
108,442,1484,452,1017,1,-1
109,440,1486,452,1031,1,-1
110,443,1489,454,1054,1,-1
111,447,1489,448,1153,0,-1
112,446,1489,449,1180,0,-1
113,444,1488,448,1242,0,-1
114,445,1488,448,1268,0,-1
115,446,1487,452,1291,0,-1
116,446,1489,445,1282,0,-1
117,446,1490,450,1253,0,-1
118,445,1489,449,1226,0,-1
119,445,1492,451,1191,0,-1
120,446,1489,450,1164,0,-1
121,447,1490,451,1153,0,-1
122,444,1492,451,1156,0,-1
123,442,1493,452,1163,0,-1
124,446,1493,447,1181,0,-1
125,443,1492,455,1198,0,-1
126,445,1495,450,1226,0,-1
127,446,1493,452,1243,0,-1
128,448,1494,449,1263,0,-1
129,446,1494,449,1262,0,-1
130,444,1497,450,1256,0,-1
131,443,1496,448,1246,0,-1
132,442,1494,448,1230,0,-1
133,445,1497,450,1217,0,-1
134,444,1501,451,1206,0,-1
135,442,1493,446,1202,0,-1
136,443,1496,448,1206,0,-1
137,442,1496,450,1208,0,-1
138,438,1499,442,1216,0,-1
139,439,1501,442,1228,0,-1
140,436,1495,441,1234,0,-1
141,437,1500,438,1242,0,-1
142,435,1500,440,1245,0,-1
143,437,1498,445,1243,0,-1
144,433,1502,444,1241,0,-1
145,433,1498,439,1240,0,-1
146,434,1503,438,1239,0,-1
147,434,1499,439,1237,0,-1
148,433,1496,438,1237,0,-1
149,433,1502,436,1237,0,-1
150,432,1500,435,1236,0,-1
151,429,1499,433,1237,0,-1
