,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,346,890,338,1160,1,-1
1,346,891,337,1160,1,-1
2,344,891,337,1160,1,-1
3,345,892,340,1160,1,-1
4,344,891,339,1157,1,-1
5,344,890,339,1159,1,-1
6,344,891,337,1159,1,-1
7,344,893,335,1161,1,-1
8,343,894,335,1162,1,-1
9,341,896,336,1161,1,-1
10,342,901,335,1166,1,-1
11,341,912,333,1173,1,-1
12,342,926,335,1176,1,-1
13,339,940,336,1175,1,-1
14,340,955,332,1174,1,-1
15,339,967,332,1167,1,-1
16,338,965,333,1160,1,-1
17,339,952,335,1150,1,-1
18,341,920,335,1139,1,-1
19,344,892,337,1128,1,-1
20,342,866,338,1128,1,-1
21,345,845,338,1126,1,-1
22,343,878,337,1129,0,-1
23,346,857,339,1127,0,-1
24,344,836,337,1127,0,-1
25,345,765,339,1126,1,-1
26,347,740,336,1128,1,-1
27,347,716,336,1128,1,-1
28,346,694,335,1127,1,-1
29,347,669,333,1127,1,-1
30,345,644,331,1129,1,-1
31,343,623,329,1131,1,-1
32,340,604,328,1135,1,-1
33,342,590,327,1137,1,-1
34,338,585,325,1139,1,-1
35,338,592,322,1142,1,-1
36,338,609,326,1143,1,-1
37,336,634,326,1146,1,-1
38,336,672,325,1146,1,-1
39,335,715,323,1148,1,-1
40,335,763,327,1151,1,-1
41,336,863,326,1151,0,-1
42,333,928,326,1151,0,-1
43,334,966,329,1151,0,-1
44,333,1007,327,1155,0,-1
45,335,1021,332,1154,0,-1
46,334,1012,329,1157,0,-1
47,336,989,331,1156,0,-1
48,336,960,332,1155,0,-1
49,339,932,333,1154,0,-1
50,340,909,334,1151,0,-1
51,340,889,333,1152,0,-1
52,341,876,334,1151,0,-1
53,343,866,334,1148,0,-1
54,344,861,336,1148,0,-1
55,344,864,336,1147,0,-1
56,346,870,338,1143,0,-1
57,344,879,338,1145,0,-1
58,345,893,338,1147,0,-1
59,345,909,339,1146,0,-1
60,344,928,340,1147,0,-1
61,343,950,340,1147,0,-1
62,344,967,340,1149,0,-1
63,344,978,341,1149,0,-1
64,345,983,341,1153,0,-1
65,345,981,343,1156,0,-1
66,346,974,343,1152,0,-1
67,345,962,343,1154,0,-1
68,348,949,341,1155,0,-1
69,346,943,342,1154,0,-1
70,347,935,342,1158,0,-1
71,346,930,342,1154,0,-1
72,346,927,342,1153,0,-1
73,344,925,341,1152,0,-1
74,346,926,340,1153,0,-1
75,345,928,340,1152,0,-1
76,344,931,338,1152,0,-1
77,345,935,338,1151,0,-1
78,343,940,339,1153,0,-1
79,343,940,336,1151,0,-1
80,343,943,337,1149,0,-1
81,342,945,339,1151,0,-1
82,343,947,338,1152,0,-1
83,343,944,338,1152,0,-1
84,344,946,338,1153,0,-1
85,343,949,339,1151,0,-1
86,342,950,336,1151,0,-1
87,345,951,340,1157,0,-1
88,341,952,338,1156,0,-1
89,344,952,337,1154,0,-1
90,341,953,337,1160,0,-1
91,342,954,339,1159,0,-1
92,342,952,337,1159,0,-1
93,341,952,337,1156,0,-1
94,344,952,340,1156,0,-1
95,341,952,337,1157,0,-1
96,342,949,336,1154,0,-1
97,341,950,336,1155,0,-1
98,339,949,337,1154,0,-1
99,340,949,333,1153,0,-1
100,340,948,336,1155,0,-1
101,341,948,336,1151,0,-1
102,340,946,336,1151,0,-1
103,341,947,338,1146,0,-1
104,342,945,337,1150,0,-1
105,344,946,336,1149,0,-1
106,342,946,336,1148,0,-1
107,344,946,340,1146,0,-1
108,345,948,340,1145,0,-1
109,345,947,339,1146,0,-1
110,347,948,342,1144,0,-1
111,349,948,345,1135,0,-1
112,350,944,347,1133,0,-1
113,353,938,348,1129,0,-1
114,354,933,351,1126,0,-1
115,358,928,352,1127,0,-1
116,356,921,354,1128,0,-1
117,359,908,357,1128,0,-1
118,365,892,357,1129,0,-1
119,365,879,356,1133,0,-1
120,366,864,357,1130,0,-1
121,367,847,362,1139,0,-1
