,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,340,895,333,1163,1,-1
1,341,896,332,1162,1,-1
2,339,896,331,1162,1,-1
3,339,897,331,1164,1,-1
4,340,899,333,1165,1,-1
5,338,898,332,1163,1,-1
6,339,900,330,1167,1,-1
7,340,903,333,1167,1,-1
8,340,903,332,1171,1,-1
9,339,910,330,1175,1,-1
10,337,914,331,1178,1,-1
11,337,924,328,1186,1,-1
12,337,936,329,1192,1,-1
13,334,954,328,1193,1,-1
14,330,969,327,1193,1,-1
15,332,983,328,1187,1,-1
16,331,989,327,1181,1,-1
17,332,1031,329,1175,0,-1
18,331,1009,330,1162,0,-1
19,334,970,331,1151,0,-1
20,336,940,329,1140,0,-1
21,338,915,332,1134,0,-1
22,339,894,333,1134,0,-1
23,341,878,335,1135,0,-1
24,345,860,337,1133,0,-1
25,345,841,340,1134,0,-1
26,347,837,336,1135,0,-1
27,350,749,338,1136,1,-1
28,349,723,340,1135,1,-1
29,350,692,339,1132,1,-1
30,349,666,334,1133,1,-1
31,348,647,332,1133,1,-1
32,346,630,333,1139,1,-1
33,346,616,332,1147,1,-1
34,344,604,329,1153,1,-1
35,345,600,330,1154,1,-1
36,343,611,331,1155,1,-1
37,342,627,325,1155,1,-1
38,340,655,328,1155,1,-1
39,335,700,322,1158,1,-1
40,334,749,324,1158,1,-1
41,335,801,322,1158,1,-1
42,329,892,323,1158,0,-1
43,331,947,324,1158,0,-1
44,327,990,326,1154,0,-1
45,329,1027,325,1155,0,-1
46,330,1032,328,1155,0,-1
47,328,1005,325,1155,0,-1
48,331,970,324,1156,0,-1
49,332,929,326,1157,0,-1
50,331,900,325,1154,0,-1
51,334,872,329,1154,0,-1
52,336,857,327,1153,0,-1
53,338,790,328,1153,1,-1
54,339,789,330,1151,1,-1
55,340,790,330,1152,1,-1
56,339,792,330,1149,1,-1
57,336,859,333,1148,0,-1
58,340,877,333,1149,0,-1
59,338,895,333,1148,0,-1
60,339,921,335,1147,0,-1
61,338,942,334,1149,0,-1
62,338,963,333,1152,0,-1
63,340,980,334,1151,0,-1
64,341,986,333,1151,0,-1
65,340,984,334,1154,0,-1
66,342,977,338,1151,0,-1
67,341,965,337,1152,0,-1
68,340,951,336,1155,0,-1
69,341,942,338,1155,0,-1
70,341,931,-1,-1,0,-1
71,340,929,335,1153,0,-1
72,342,924,340,1153,0,-1
73,343,921,334,1154,0,-1
74,345,922,336,1156,0,-1
75,341,925,337,1152,0,-1
76,342,931,335,1155,0,-1
77,342,936,339,1155,0,-1
78,343,942,335,1156,0,-1
79,344,946,339,1155,0,-1
80,343,947,337,1157,0,-1
81,343,956,337,1152,0,-1
82,344,957,339,1158,0,-1
83,343,960,339,1158,0,-1
84,344,957,339,1160,0,-1
85,344,960,339,1162,0,-1
86,344,959,340,1163,0,-1
87,344,957,338,1162,0,-1
88,345,958,340,1164,0,-1
89,344,959,340,1161,0,-1
90,343,960,342,1163,0,-1
91,344,960,339,1165,0,-1
92,344,960,338,1163,0,-1
93,343,960,338,1160,0,-1
94,345,957,337,1162,0,-1
95,345,958,340,1160,0,-1
96,343,957,339,1164,0,-1
97,343,958,339,1160,0,-1
98,345,956,338,1159,0,-1
99,344,958,338,1162,0,-1
100,347,956,342,1162,0,-1
101,342,955,339,1156,0,-1
102,343,956,338,1157,0,-1
103,344,952,338,1158,0,-1
104,345,954,340,1156,0,-1
105,347,955,338,1157,0,-1
106,347,954,340,1155,0,-1
107,347,954,342,1154,0,-1
108,347,952,342,1154,0,-1
109,347,953,345,1154,0,-1
110,351,955,346,1150,0,-1
111,351,956,347,1147,0,-1
112,353,955,349,1146,0,-1
113,356,949,350,1136,0,-1
114,359,943,356,1139,0,-1
115,359,936,356,1133,0,-1
116,365,932,357,1135,0,-1
117,365,919,362,1135,0,-1
118,368,908,361,1136,0,-1
119,369,891,362,1139,0,-1
120,372,877,363,1141,0,-1
121,369,856,363,1143,0,-1
122,372,788,363,1148,1,-1
123,373,767,362,1158,1,-1
124,370,732,361,1165,1,-1
125,370,710,358,1175,1,-1
126,367,683,355,1180,1,-1
127,367,655,353,1189,1,-1
128,362,631,347,1199,1,-1
129,358,611,348,1197,1,-1
130,356,609,341,1200,1,-1
131,347,616,334,1195,1,-1
132,341,635,332,1195,1,-1
133,339,655,326,1186,1,-1
134,339,756,325,1234,1,-1
135,327,758,313,1154,1,-1
136,338,950,328,1237,0,-1
137,337,997,333,1214,0,-1
138,336,1070,333,1207,0,-1
139,335,1103,332,1199,0,-1
140,330,1051,327,1195,0,-1
141,329,990,327,1195,0,-1
142,330,952,328,1189,0,-1
143,330,920,326,1182,0,-1
144,332,899,327,1178,0,-1
145,335,891,329,1175,0,-1
146,334,887,328,1177,0,-1
147,333,889,329,1177,0,-1
148,335,895,330,1180,0,-1
149,336,905,330,1180,0,-1
150,337,922,330,1178,0,-1
151,337,937,331,1178,0,-1
152,336,957,333,1180,0,-1
153,336,977,333,1174,0,-1
154,335,989,330,1173,0,-1
155,336,997,332,1178,0,-1
156,339,995,333,1172,0,-1
157,337,987,335,1174,0,-1
158,338,978,336,1172,0,-1
159,337,970,336,1173,0,-1
160,337,963,334,1176,0,-1
161,338,957,333,1173,0,-1
162,337,953,333,1172,0,-1
163,337,952,333,1175,0,-1
164,337,952,333,1176,0,-1
165,337,953,331,1175,0,-1
166,337,953,331,1176,0,-1
167,336,955,335,1177,0,-1
168,337,958,331,1175,0,-1
169,338,962,333,1172,0,-1
170,340,963,331,1173,0,-1
171,340,966,337,1174,0,-1
172,341,967,336,1175,0,-1
173,340,965,335,1173,0,-1
174,339,964,332,1175,0,-1
175,339,964,336,1171,0,-1
176,340,964,334,1174,0,-1
177,341,965,336,1172,0,-1
178,340,965,337,1173,0,-1
179,341,965,338,1175,0,-1
180,341,967,336,1172,0,-1
181,343,968,334,1175,0,-1
