,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,343,953,341,1161,0,-1
1,345,954,340,1161,0,-1
2,346,951,341,1162,0,-1
3,343,952,338,1162,0,-1
4,342,952,336,1162,0,-1
5,343,955,337,1165,0,-1
6,343,960,338,1168,0,-1
7,339,965,335,1176,0,-1
8,337,975,332,1180,0,-1
9,337,991,332,1183,0,-1
10,335,1003,328,1186,0,-1
11,334,1019,331,1177,0,-1
12,331,1028,329,1177,0,-1
13,331,1029,327,1169,0,-1
14,332,1016,328,1163,0,-1
15,332,1002,327,1153,0,-1
16,334,974,328,1149,0,-1
17,333,948,327,1137,0,-1
18,332,917,329,1129,0,-1
19,334,893,327,1128,0,-1
20,336,874,329,1129,0,-1
21,336,856,328,1130,0,-1
22,338,840,331,1132,0,-1
23,338,769,330,1133,1,-1
24,340,747,329,1133,1,-1
25,340,722,334,1130,1,-1
26,342,695,332,1132,1,-1
27,342,665,329,1131,1,-1
28,342,638,329,1133,1,-1
29,340,615,328,1132,1,-1
30,340,593,326,1134,1,-1
31,340,576,327,1133,1,-1
32,341,561,326,1135,1,-1
33,340,560,326,1132,1,-1
34,339,564,323,1133,1,-1
35,338,578,325,1134,1,-1
36,336,595,325,1134,1,-1
37,337,622,325,1132,1,-1
38,338,653,326,1137,1,-1
39,334,702,324,1134,1,-1
40,333,750,323,1138,1,-1
41,333,779,324,1136,1,-1
42,331,874,323,1138,0,-1
43,332,908,324,1138,0,-1
44,329,941,326,1139,0,-1
45,330,976,326,1138,0,-1
46,328,988,325,1140,0,-1
47,330,986,327,1139,0,-1
48,329,976,328,1139,0,-1
49,332,949,326,1137,0,-1
50,332,931,327,1138,0,-1
51,332,914,330,1136,0,-1
52,335,899,330,1137,0,-1
53,338,888,331,1136,0,-1
54,336,882,330,1136,0,-1
55,337,881,331,1138,0,-1
56,338,884,331,1137,0,-1
57,338,888,334,1139,0,-1
58,337,895,331,1137,0,-1
59,338,903,332,1140,0,-1
60,337,911,335,1142,0,-1
61,338,919,333,1139,0,-1
62,338,926,335,1139,0,-1
63,336,933,332,1141,0,-1
64,337,941,331,1145,0,-1
65,337,946,334,1146,0,-1
66,338,949,334,1148,0,-1
67,337,950,333,1145,0,-1
68,337,950,-1,-1,0,-1
69,337,948,332,1146,0,-1
70,338,947,332,1148,0,-1
71,338,943,332,1150,0,-1
72,339,941,333,1147,0,-1
73,338,941,336,1147,0,-1
74,342,941,334,1151,0,-1
75,340,939,337,1152,0,-1
76,340,939,338,1150,0,-1
77,340,940,335,1152,0,-1
78,341,939,337,1152,0,-1
79,342,941,333,1152,0,-1
80,344,941,338,1155,0,-1
81,343,941,339,1151,0,-1
82,345,941,341,1152,0,-1
83,347,941,343,1154,0,-1
84,348,943,345,1151,0,-1
85,350,945,345,1148,0,-1
86,351,945,346,1151,0,-1
87,353,947,353,1149,0,-1
88,356,950,350,1146,0,-1
89,360,948,354,1144,0,-1
90,361,948,356,1142,0,-1
91,365,945,358,1141,0,-1
92,366,945,359,1138,0,-1
93,367,941,365,1134,0,-1
94,368,939,367,1136,0,-1
