,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,342,946,331,1160,0,-1
1,337,948,332,1162,0,-1
2,337,949,331,1162,0,-1
3,335,950,332,1164,0,-1
4,336,952,327,1164,0,-1
5,337,955,328,1169,0,-1
6,334,959,331,1170,0,-1
7,331,965,325,1178,0,-1
8,330,978,323,1184,0,-1
9,330,995,324,1189,0,-1
10,325,1014,322,1191,0,-1
11,322,1034,316,1189,0,-1
12,321,1046,320,1190,0,-1
13,324,1045,322,1182,0,-1
14,325,1028,322,1177,0,-1
15,326,1003,320,1164,0,-1
16,327,970,319,1153,0,-1
17,330,943,327,1143,0,-1
18,334,919,329,1136,0,-1
19,340,903,331,1135,0,-1
20,343,890,335,1137,0,-1
21,345,878,339,1133,0,-1
22,349,865,343,1138,0,-1
23,358,851,347,1136,0,-1
24,360,838,352,1135,0,-1
25,365,766,356,1137,1,-1
26,369,744,360,1136,1,-1
27,372,719,362,1139,1,-1
28,373,693,363,1135,1,-1
29,375,673,364,1139,1,-1
30,377,648,363,1145,1,-1
31,374,630,360,1149,1,-1
32,371,617,357,1150,1,-1
33,372,605,359,1154,1,-1
34,368,607,356,1152,1,-1
35,368,615,353,1151,1,-1
36,365,636,350,1153,1,-1
37,363,664,351,1157,1,-1
38,357,695,348,1159,1,-1
39,359,732,346,1162,1,-1
40,356,778,342,1166,1,-1
41,352,877,347,1167,0,-1
42,353,924,345,1170,0,-1
43,350,967,344,1170,0,-1
44,351,1001,347,1173,0,-1
45,347,1027,346,1174,0,-1
46,350,1033,344,1174,0,-1
47,346,1026,346,1174,0,-1
48,347,997,345,1174,0,-1
49,349,974,344,1175,0,-1
50,352,953,346,1176,0,-1
51,351,935,343,1174,0,-1
52,349,924,343,1174,0,-1
53,349,917,344,1172,0,-1
54,352,916,346,1171,0,-1
55,350,916,346,1174,0,-1
56,353,920,344,1173,0,-1
57,350,925,344,1169,0,-1
58,350,937,343,1172,0,-1
59,351,945,345,1169,0,-1
60,350,955,348,1171,0,-1
61,350,969,343,1170,0,-1
62,349,977,345,1171,0,-1
63,348,982,343,1169,0,-1
64,349,984,345,1170,0,-1
65,348,983,344,1167,0,-1
66,350,979,346,1170,0,-1
67,349,975,344,1170,0,-1
68,349,965,342,1168,0,-1
69,348,960,342,1167,0,-1
70,349,951,342,1167,0,-1
71,348,945,341,1165,0,-1
72,348,942,343,1165,0,-1
73,349,939,342,1164,0,-1
74,348,940,340,1168,0,-1
75,348,942,344,1162,0,-1
76,348,944,338,1164,0,-1
77,347,946,343,1163,0,-1
78,346,947,339,1163,0,-1
79,345,951,340,1165,0,-1
80,340,952,337,1163,0,-1
81,344,955,337,1163,0,-1
82,343,957,337,1167,0,-1
83,342,957,336,1167,0,-1
84,339,956,338,1165,0,-1
85,340,957,336,1166,0,-1
86,343,957,336,1167,0,-1
87,341,956,335,1165,0,-1
88,340,955,335,1167,0,-1
89,342,955,337,1164,0,-1
90,340,954,336,1167,0,-1
91,340,954,336,1163,0,-1
92,340,953,333,1163,0,-1
93,340,953,333,1160,0,-1
94,341,954,336,1161,0,-1
95,340,953,334,1163,0,-1
96,340,953,336,1163,0,-1
97,342,955,336,1161,0,-1
98,343,952,335,1164,0,-1
