,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,422,1464,424,1198,0,0.14925373134328357
1,419,1468,423,1203,0,0.14925373134328357
2,419,1469,424,1208,0,0.14925373134328357
3,417,1466,419,1215,0,0.14925373134328357
4,425,1462,424,1234,0,0.14925373134328357
5,426,1464,426,1265,0,0.14925373134328357
6,418,1460,423,1289,0,0.14925373134328357
7,415,1456,417,1284,0,0.14925373134328357
8,414,1461,415,1260,0,0.14925373134328357
9,492,1408,495,1168,0,0.14925373134328357
10,437,1452,453,1141,0,0.14925373134328357
11,443,1438,453,1091,0,0.14925373134328357
12,447,1438,457,948,1,0.14925373134328357
13,448,1436,461,884,1,0.14925373134328357
14,448,1433,459,791,1,0.14925373134328357
15,446,1421,466,697,1,0.14925373134328357
16,449,1410,465,691,1,0.14925373134328357
17,446,1457,468,686,1,0.14925373134328357
18,445,1447,460,691,1,0.14925373134328357
19,443,1438,462,702,1,0.14925373134328357
20,445,1444,462,718,1,0.14925373134328357
21,443,1450,459,752,1,0.14925373134328357
22,447,1446,458,806,1,0.14925373134328357
23,446,1444,462,887,1,0.14925373134328357
24,443,1454,456,952,1,0.14925373134328357
25,438,1451,448,1113,0,0.14925373134328357
26,434,1452,441,1213,0,0.14925373134328357
27,433,1452,438,1288,0,0.14925373134328357
28,427,1457,439,1305,0,0.14925373134328357
29,429,1456,434,1238,0,0.14925373134328357
30,429,1454,437,1157,0,0.14925373134328357
31,433,1449,440,1097,0,0.14925373134328357
32,435,1446,442,955,1,0.14925373134328357
33,433,1441,444,946,1,0.14925373134328357
34,433,1437,444,929,1,0.14925373134328357
35,433,1437,445,929,1,0.14925373134328357
36,433,1439,444,955,1,0.14925373134328357
37,432,1440,443,965,1,0.14925373134328357
38,435,1440,440,1084,0,0.14925373134328357
39,435,1439,442,1131,0,0.14925373134328357
40,433,1440,437,1181,0,0.14925373134328357
41,437,1439,435,1222,0,0.14925373134328357
42,437,1439,440,1245,0,0.14925373134328357
43,434,1439,439,1237,0,0.14925373134328357
44,436,1441,440,1200,0,0.14925373134328357
45,438,1435,437,1157,0,0.14925373134328357
46,438,1440,445,1125,0,0.14925373134328357
47,440,1441,444,1097,0,0.14925373134328357
48,438,1445,443,1081,0,0.14925373134328357
49,437,1448,442,1079,0,0.14925373134328357
50,437,1450,442,1087,0,0.14925373134328357
51,439,1452,443,1111,0,0.14925373134328357
52,439,1456,443,1142,0,0.14925373134328357
53,441,1462,444,1178,0,0.14925373134328357
54,442,1466,448,1229,0,0.14925373134328357
55,442,1471,445,1271,0,0.14925373134328357
56,445,1468,447,1295,0,0.14925373134328357
57,445,1471,450,1284,0,0.14925373134328357
58,445,1467,448,1263,0,0.14925373134328357
59,444,1454,448,1221,0,0.14925373134328357
60,444,1443,448,1204,0,0.14925373134328357
61,441,1439,446,1197,0,0.14925373134328357
62,438,1438,444,1190,0,0.14925373134328357
63,429,1437,432,1175,0,0.14925373134328357
64,430,1439,435,1152,0,0.14925373134328357
65,429,1440,437,1111,0,0.14925373134328357
66,428,1438,440,1058,0,0.14925373134328357
67,432,1426,440,936,1,0.14925373134328357
68,428,1440,442,850,1,0.14925373134328357
69,427,1438,449,719,1,0.14925373134328357
70,426,1445,449,685,1,0.14925373134328357
71,425,1442,448,687,1,0.14925373134328357
72,428,1444,458,683,1,0.14925373134328357
73,430,1447,450,686,1,0.14925373134328357
74,429,1446,448,698,1,0.14925373134328357
75,431,1447,448,739,1,0.14925373134328357
76,430,1446,447,813,1,0.14925373134328357
77,421,1436,433,905,1,0.14925373134328357
78,418,1446,433,943,1,0.14925373134328357
79,423,1454,432,1115,0,0.14925373134328357
80,423,1445,430,1163,0,0.14925373134328357
81,426,1439,429,1215,0,0.14925373134328357
82,424,1440,431,1251,0,0.14925373134328357
83,430,1447,429,1263,0,0.14925373134328357
84,428,1446,431,1225,0,0.14925373134328357
85,-1,-1,-1,-1,0,0.14925373134328357
86,400,1411,402,1139,0,0.14925373134328357
87,431,1488,436,1214,0,0.14925373134328357
88,417,1473,424,1188,0,0.14925373134328357
89,426,1456,428,1169,0,0.14925373134328357
90,423,1447,430,1170,0,0.14925373134328357
91,424,1444,430,1169,0,0.14925373134328357
92,425,1448,428,1175,0,0.14925373134328357
93,426,1448,427,1182,0,0.14925373134328357
94,425,1450,425,1182,0,0.14925373134328357
95,425,1452,429,1187,0,0.14925373134328357
96,427,1452,429,1189,0,0.14925373134328357
97,429,1451,434,1184,0,0.14925373134328357
98,428,1450,436,1183,0,0.14925373134328357
99,429,1451,437,1183,0,0.14925373134328357
100,428,1447,433,1185,0,0.14925373134328357
101,430,1449,434,1185,0,0.14925373134328357
102,431,1450,435,1186,0,0.14925373134328357
103,434,1449,437,1183,0,0.14925373134328357
104,431,1448,438,1184,0,0.14925373134328357
105,430,1447,434,1183,0,0.14925373134328357
106,431,1448,440,1181,0,0.14925373134328357
