,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,416,1473,421,1209,0,-1
1,418,1474,420,1217,0,-1
2,421,1475,428,1223,0,-1
3,424,1474,430,1237,0,-1
4,422,1471,422,1261,0,-1
5,417,1463,416,1279,0,-1
6,407,1460,410,1277,0,-1
7,406,1460,407,1260,0,-1
8,479,1402,483,1177,0,-1
9,447,1431,454,1159,0,-1
10,448,1436,455,1128,0,-1
11,449,1443,459,1093,0,-1
12,451,1442,461,1066,0,-1
13,447,1439,460,925,1,-1
14,442,1444,458,873,1,-1
15,431,1452,448,828,1,-1
16,421,1467,437,793,1,-1
17,419,1473,431,758,1,-1
18,418,1473,438,728,1,-1
19,419,1479,435,726,1,-1
20,420,1478,437,736,1,-1
21,421,1478,433,780,1,-1
22,421,1475,437,841,1,-1
23,429,1471,438,931,1,-1
24,430,1468,433,1095,0,-1
25,432,1467,436,1186,0,-1
26,427,1461,433,1290,0,-1
27,428,1461,429,1316,0,-1
28,430,1460,432,1248,0,-1
29,427,1454,430,1171,0,-1
30,432,1446,437,1100,0,-1
31,431,1444,439,1065,0,-1
32,434,1442,441,957,1,-1
33,432,1441,442,962,1,-1
34,434,1439,446,973,1,-1
35,439,1438,444,1060,0,-1
36,435,1440,442,1091,0,-1
37,439,1442,443,1115,0,-1
38,435,1439,441,1151,0,-1
39,438,1439,441,1187,0,-1
40,437,1438,442,1219,0,-1
41,439,1438,442,1233,0,-1
42,437,1441,439,1226,0,-1
43,441,1439,441,1200,0,-1
44,439,1442,444,1175,0,-1
45,440,1439,441,1148,0,-1
46,442,1439,448,1132,0,-1
47,441,1439,446,1121,0,-1
48,440,1440,447,1121,0,-1
49,439,1442,443,1125,0,-1
50,437,1444,443,1141,0,-1
51,439,1447,441,1162,0,-1
52,443,1449,446,1181,0,-1
53,439,1449,446,1199,0,-1
54,440,1453,441,1211,0,-1
55,443,1455,443,1219,0,-1
56,443,1462,440,1219,0,-1
57,441,1469,445,1214,0,-1
58,442,1475,446,1208,0,-1
59,438,1479,443,1207,0,-1
60,441,1485,443,1210,0,-1
61,439,1486,445,1216,0,-1
62,436,1486,440,1222,0,-1
63,432,1486,439,1246,0,-1
64,432,1481,438,1266,0,-1
65,433,1480,438,1282,0,-1
66,427,1476,429,1288,0,-1
67,416,1469,418,1271,0,-1
68,406,1463,407,1248,0,-1
69,408,1466,409,1234,0,-1
70,424,1432,429,1180,0,-1
71,440,1438,449,1144,0,-1
72,447,1439,454,1103,0,-1
73,446,1439,456,1062,0,-1
74,449,1434,462,930,1,-1
75,444,1420,463,889,1,-1
76,443,1439,460,814,1,-1
77,445,1439,465,745,1,-1
78,442,1440,467,681,1,-1
79,450,1436,467,695,1,-1
80,448,1438,464,699,1,-1
81,447,1443,464,725,1,-1
82,446,1442,464,788,1,-1
83,443,1440,461,877,1,-1
84,448,1448,454,1077,0,-1
85,448,1439,464,1221,0,-1
86,431,1442,438,1306,0,-1
87,446,1450,451,1297,0,-1
88,452,1450,458,1191,0,-1
89,450,1444,460,1095,0,-1
90,459,1454,472,1072,0,-1
91,461,1454,463,1089,0,-1
92,446,1454,460,924,1,-1
93,433,1432,445,929,1,-1
94,432,1428,443,947,1,-1
95,435,1434,443,1070,0,-1
96,431,1446,440,1099,0,-1
97,433,1441,439,1142,0,-1
98,436,1437,441,1185,0,-1
99,432,1436,438,1232,0,-1
100,432,1439,438,1250,0,-1
101,437,1439,444,1231,0,-1
102,432,1438,442,1186,0,-1
103,436,1441,443,1156,0,-1
104,436,1445,438,1118,0,-1
105,437,1445,444,1097,0,-1
106,442,1441,444,1088,0,-1
107,441,1442,449,1091,0,-1
108,442,1444,447,1103,0,-1
109,441,1447,445,1121,0,-1
110,442,1445,446,1152,0,-1
111,443,1446,444,1182,0,-1
112,441,1446,448,1205,0,-1
113,443,1446,446,1228,0,-1
114,442,1448,449,1228,0,-1
115,442,1450,445,1214,0,-1
116,444,1453,445,1197,0,-1
117,442,1451,446,1175,0,-1
118,440,1450,447,1155,0,-1
119,442,1451,448,1145,0,-1
120,443,1452,448,1145,0,-1
121,443,1455,448,1151,0,-1
122,441,1456,449,1160,0,-1
123,443,1456,448,1173,0,-1
124,442,1452,448,1186,0,-1
125,444,1454,448,1197,0,-1
126,444,1454,444,1208,0,-1
127,443,1456,447,1211,0,-1
128,442,1456,445,1207,0,-1
129,440,1457,449,1202,0,-1
130,441,1458,445,1196,0,-1
131,442,1455,447,1188,0,-1
132,442,1455,445,1181,0,-1
133,442,1456,446,1179,0,-1
134,440,1456,448,1180,0,-1
135,446,1461,448,1185,0,-1
136,443,1461,444,1186,0,-1
137,442,1461,450,1191,0,-1
138,441,1464,444,1193,0,-1
139,443,1463,451,1200,0,-1
140,442,1464,448,1198,0,-1
141,441,1465,447,1201,0,-1
142,442,1470,446,1204,0,-1
143,441,1465,451,1197,0,-1
144,440,1465,446,1197,0,-1
145,444,1465,446,1202,0,-1
146,441,1469,447,1202,0,-1
147,441,1467,450,1205,0,-1
148,439,1466,445,1203,0,-1
149,442,1469,447,1202,0,-1
150,442,1473,447,1205,0,-1
151,441,1469,448,1204,0,-1
