,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,434,1460,440,1205,0,-1
1,431,1462,436,1208,0,-1
2,430,1462,438,1208,0,-1
3,432,1463,437,1208,0,-1
4,426,1464,436,1211,0,-1
5,425,1468,432,1213,0,-1
6,421,1470,427,1213,0,-1
7,417,1469,425,1213,0,-1
8,417,1472,424,1223,0,-1
9,419,1472,427,1232,0,-1
10,421,1469,426,1261,0,-1
11,421,1460,426,1288,0,-1
12,413,1461,420,1293,0,-1
13,411,1462,415,1269,0,-1
14,489,1406,494,1178,0,-1
15,456,1436,462,1134,0,-1
16,451,1440,463,1079,0,-1
17,451,1440,466,963,1,-1
18,452,1431,470,883,1,-1
19,448,1422,469,790,1,-1
20,448,1446,480,684,1,-1
21,446,1440,474,691,1,-1
22,445,1441,476,704,1,-1
23,442,1447,477,715,1,-1
24,447,1443,475,736,1,-1
25,447,1435,469,776,1,-1
26,446,1437,469,840,1,-1
27,448,1435,466,930,1,-1
28,444,1439,460,982,1,-1
29,446,1441,456,1112,1,-1
30,448,1443,460,1184,1,-1
31,447,1447,457,1232,1,-1
32,445,1444,458,1157,1,-1
33,454,1443,468,1085,1,-1
34,454,1448,468,1108,0,-1
35,459,1449,468,989,1,-1
36,456,1447,474,966,1,-1
37,459,1455,476,957,1,-1
38,457,1454,478,955,1,-1
39,463,1460,479,971,1,-1
40,462,1464,480,997,1,-1
41,463,1464,477,1009,1,-1
42,467,1467,473,1135,0,-1
43,463,1469,469,1170,0,-1
44,463,1471,467,1215,0,-1
45,458,1476,465,1251,0,-1
46,460,1477,465,1272,0,-1
47,457,1478,462,1266,0,-1
48,453,1482,459,1251,0,-1
49,452,1481,457,1232,0,-1
50,452,1485,455,1219,0,-1
51,449,1484,457,1219,0,-1
52,451,1485,455,1236,0,-1
53,452,1483,454,1263,0,-1
54,456,1476,456,1287,0,-1
55,454,1457,459,1285,0,-1
56,449,1445,455,1248,0,-1
57,444,1438,449,1207,0,-1
58,434,1436,445,1149,0,-1
59,430,1440,439,1090,0,-1
60,424,1438,443,961,1,-1
61,420,1427,441,877,1,-1
62,420,1441,448,784,1,-1
63,419,1436,459,687,1,-1
64,418,1437,454,687,1,-1
65,420,1439,452,683,1,-1
66,419,1440,455,684,1,-1
67,418,1445,456,681,1,-1
68,422,1439,458,680,1,-1
69,427,1436,456,681,1,-1
70,424,1439,450,697,1,-1
71,425,1441,449,750,1,-1
72,424,1439,445,838,1,-1
73,-1,-1,-1,-1,1,-1
74,427,1486,446,1177,1,-1
75,399,1445,408,1226,1,-1
76,413,1434,417,1199,1,-1
77,464,1471,477,1156,1,-1
78,402,1425,407,1136,0,-1
79,487,1469,490,1101,0,-1
80,440,1460,455,1099,0,-1
81,443,1436,456,1088,0,-1
82,448,1447,457,1108,0,-1
83,444,1453,456,1122,0,-1
84,446,1454,454,1138,0,-1
85,446,1446,456,1160,0,-1
86,446,1452,451,1193,0,-1
87,443,1451,450,1215,0,-1
88,444,1451,451,1226,0,-1
89,444,1451,451,1225,0,-1
90,447,1449,451,1216,0,-1
91,446,1448,453,1196,0,-1
92,445,1450,453,1183,0,-1
93,446,1449,450,1171,0,-1
94,448,1451,456,1168,0,-1
95,446,1451,457,1163,0,-1
96,444,1450,452,1164,0,-1
97,445,1450,452,1170,0,-1
98,443,1449,456,1180,0,-1
99,442,1449,449,1183,0,-1
100,442,1446,451,1189,0,-1
101,442,1448,449,1193,0,-1
102,440,1449,448,1195,0,-1
103,439,1451,449,1191,0,-1
104,440,1452,442,1192,0,-1
105,441,1451,446,1194,0,-1
106,438,1451,446,1196,0,-1
