,start_x,start_y,end_x,end_Y,top_of_magnet,y_pixel_scale
0,433,1453,437,1190,0,0.15625
1,431,1452,436,1190,0,0.15625
2,426,1455,435,1190,0,0.15625
3,430,1453,431,1190,0,0.15625
4,425,1455,426,1194,0,0.15625
5,424,1463,421,1204,0,0.15625
6,426,1469,426,1228,0,0.15625
7,433,1470,433,1252,0,0.15625
8,437,1468,441,1288,0,0.15625
9,436,1472,437,1310,0,0.15625
10,421,1465,425,1292,0,0.15625
11,410,1466,416,1246,0,0.15625
12,404,1465,408,1197,0,0.15625
13,479,1398,477,1092,0,0.15625
14,440,1423,441,966,1,0.15625
15,434,1433,442,946,1,0.15625
16,431,1429,441,901,1,0.15625
17,427,1429,442,849,1,0.15625
18,431,1423,442,774,1,0.15625
19,428,1418,443,714,1,0.15625
20,425,1433,438,666,1,0.15625
21,430,1429,449,668,1,0.15625
22,428,1427,442,672,1,0.15625
23,429,1429,442,674,1,0.15625
24,429,1431,447,676,1,0.15625
25,430,1429,448,684,1,0.15625
26,427,1438,439,722,1,0.15625
27,426,1441,438,780,1,0.15625
28,427,1443,434,872,1,0.15625
29,426,1437,435,963,1,0.15625
30,427,1428,433,1130,0,0.15625
31,428,1432,426,1226,0,0.15625
32,422,1428,429,1286,0,0.15625
33,427,1430,429,1239,0,0.15625
34,429,1429,431,1168,0,0.15625
35,424,1431,431,1095,0,0.15625
36,426,1430,434,980,1,0.15625
37,425,1430,436,937,1,0.15625
38,427,1431,435,919,1,0.15625
39,430,1432,434,915,1,0.15625
40,426,1433,436,926,1,0.15625
41,426,1435,437,945,1,0.15625
42,427,1439,435,974,1,0.15625
43,427,1439,431,1083,0,0.15625
44,424,1442,431,1134,0,0.15625
45,423,1443,427,1177,0,0.15625
46,423,1446,425,1225,0,0.15625
47,422,1451,421,1265,0,0.15625
48,421,1454,424,1267,0,0.15625
49,423,1454,423,1244,0,0.15625
50,424,1461,426,1223,0,0.15625
51,423,1462,427,1207,0,0.15625
52,427,1462,426,1202,0,0.15625
53,424,1458,424,1207,0,0.15625
54,425,1446,431,1206,0,0.15625
55,430,1430,434,1201,0,0.15625
56,432,1427,438,1202,0,0.15625
57,435,1428,435,1190,0,0.15625
58,434,1431,440,1149,0,0.15625
59,436,1431,439,1089,0,0.15625
60,433,1431,442,1065,0,0.15625
61,436,1426,449,913,1,0.15625
62,441,1442,455,840,1,0.15625
63,446,1443,459,771,1,0.15625
64,455,1451,478,703,1,0.15625
65,450,1459,471,712,1,0.15625
66,452,1453,464,713,1,0.15625
67,447,1464,471,718,1,0.15625
68,449,1468,465,722,1,0.15625
69,446,1461,464,755,1,0.15625
70,446,1466,460,811,1,0.15625
71,447,1470,461,878,1,0.15625
72,-1,-1,-1,-1,1,0.15625
73,407,1417,410,1076,1,0.15625
74,-1,-1,-1,-1,1,0.15625
75,472,1473,481,1157,1,0.15625
76,416,1465,431,1133,1,0.15625
77,459,1461,474,1155,1,0.15625
78,454,1473,473,1145,1,0.15625
79,454,1481,469,1144,1,0.15625
80,451,1471,471,1134,1,0.15625
81,453,1459,473,1137,1,0.15625
82,454,1475,465,1149,1,0.15625
83,459,1476,472,1149,1,0.15625
84,456,1470,473,1140,1,0.15625
85,458,1469,471,1142,1,0.15625
86,454,1474,470,1148,1,0.15625
87,459,1477,470,1147,1,0.15625
88,457,1475,469,1149,1,0.15625
89,459,1476,469,1146,1,0.15625
90,454,1477,476,1149,1,0.15625
91,461,1475,473,1150,1,0.15625
92,460,1477,469,1149,1,0.15625
93,458,1482,469,1149,1,0.15625
94,456,1477,469,1154,1,0.15625
95,452,1479,473,1150,1,0.15625
96,459,1479,474,1150,1,0.15625
97,451,1478,470,1150,1,0.15625
98,454,1478,473,1153,1,0.15625
99,454,1479,471,1153,1,0.15625
100,453,1481,472,1149,1,0.15625
101,457,1481,468,1149,1,0.15625
102,447,1479,468,1151,1,0.15625
103,457,1480,468,1154,1,0.15625
104,454,1480,463,1156,1,0.15625
105,456,1479,465,1156,1,0.15625
106,455,1482,466,1154,1,0.15625
