,start_x,start_y,end_x,end_y,top_of_magnet,y_pixel_scale
0,444,1459,450,1198,0,-1
1,444,1460,453,1201,0,-1
2,440,1459,452,1200,0,-1
3,440,1460,449,1201,0,-1
4,433,1460,438,1204,0,-1
5,432,1477,437,1218,0,-1
6,435,1484,441,1242,0,-1
7,444,1484,448,1267,0,-1
8,444,1482,454,1296,0,-1
9,439,1481,438,1305,0,-1
10,421,1481,427,1288,0,-1
11,416,1427,421,1248,0,-1
12,437,1457,440,1178,0,-1
13,440,1439,453,1104,0,-1
14,445,1438,459,1072,0,-1
15,446,1437,461,923,1,-1
16,441,1435,461,871,1,-1
17,440,1449,461,820,1,-1
18,437,1473,460,768,1,-1
19,437,1483,464,716,1,-1
20,435,1480,460,743,1,-1
21,438,1482,460,770,1,-1
22,439,1486,461,820,1,-1
23,439,1484,460,896,1,-1
24,438,1484,454,979,1,-1
25,435,1489,445,1149,0,-1
26,429,1487,438,1247,0,-1
27,428,1487,435,1324,0,-1
28,429,1486,434,1337,0,-1
29,428,1484,437,1258,0,-1
30,433,1478,436,1174,0,-1
31,433,1472,445,1108,0,-1
32,437,1470,451,992,1,-1
33,440,1467,453,982,1,-1
34,443,1464,456,985,1,-1
35,445,1464,458,990,1,-1
36,442,1462,454,1005,1,-1
37,442,1463,453,1114,0,-1
38,442,1464,450,1153,0,-1
39,441,1461,447,1186,0,-1
40,443,1460,449,1214,0,-1
41,444,1460,452,1251,0,-1
42,447,1460,449,1259,0,-1
43,446,1462,449,1244,0,-1
44,447,1462,457,1224,0,-1
45,446,1462,453,1194,0,-1
46,453,1461,458,1173,0,-1
47,451,1459,458,1157,0,-1
48,452,1459,462,1153,0,-1
49,451,1457,461,1152,0,-1
50,453,1458,460,1161,0,-1
51,453,1455,463,1170,0,-1
52,455,1455,462,1183,0,-1
53,456,1458,464,1192,0,-1
54,459,1458,466,1197,0,-1
55,457,1465,464,1201,0,-1
56,456,1472,466,1202,0,-1
57,456,1481,465,1204,0,-1
58,453,1481,464,1200,0,-1
59,449,1482,457,1198,0,-1
60,449,1485,455,1203,0,-1
61,449,1485,455,1217,0,-1
62,448,1487,449,1241,0,-1
63,446,1486,449,1263,0,-1
64,445,1481,449,1286,0,-1
65,447,1479,453,1303,0,-1
66,446,1464,451,1280,0,-1
67,447,1443,451,1238,0,-1
68,443,1441,449,1207,0,-1
69,440,1439,451,1173,0,-1
70,440,1439,446,1134,0,-1
71,431,1440,443,1088,0,-1
72,428,1437,443,964,1,-1
73,425,1432,447,897,1,-1
74,429,1422,453,828,1,-1
75,433,1446,461,762,1,-1
76,436,1459,469,701,1,-1
77,446,1467,477,707,1,-1
78,453,1462,488,721,1,-1
79,455,1468,489,720,1,-1
80,455,1472,486,736,1,-1
81,452,1470,477,776,1,-1
82,453,1469,478,841,1,-1
83,454,1468,472,955,1,-1
84,446,1464,456,1127,0,-1
85,436,1459,448,1240,0,-1
86,437,1447,439,1325,0,-1
87,462,1469,476,1362,0,-1
88,452,1457,463,1215,0,-1
89,439,1465,451,1112,0,-1
90,434,1462,448,970,1,-1
91,426,1460,448,938,1,-1
92,434,1464,452,915,1,-1
93,440,1465,459,901,1,-1
94,436,1470,456,914,1,-1
95,436,1461,457,938,1,-1
96,436,1463,455,983,1,-1
97,436,1469,451,1009,1,-1
98,437,1471,443,1137,0,-1
99,439,1465,443,1165,0,-1
100,436,1466,443,1202,0,-1
101,438,1469,442,1232,0,-1
102,439,1466,444,1254,0,-1
103,437,1464,442,1257,0,-1
104,436,1466,441,1241,0,-1
105,439,1465,441,1229,0,-1
106,437,1462,442,1196,0,-1
107,435,1465,443,1175,0,-1
108,439,1464,441,1164,0,-1
109,438,1465,445,1158,0,-1
110,440,1462,445,1162,0,-1
111,433,1461,449,1166,0,-1
112,441,1462,443,1182,0,-1
113,436,1460,441,1194,0,-1
114,439,1460,441,1208,0,-1
115,435,1461,442,1219,0,-1
116,437,1460,441,1219,0,-1
117,436,1460,442,1217,0,-1
118,439,1461,443,1210,0,-1
119,439,1460,443,1206,0,-1
120,438,1459,443,1203,0,-1
121,438,1458,443,1195,0,-1
122,438,1457,447,1193,0,-1
123,437,1456,446,1194,0,-1
124,437,1457,445,1194,0,-1
125,439,1457,446,1191,0,-1
126,439,1455,447,1195,0,-1
127,436,1455,446,1194,0,-1
128,439,1457,445,1192,0,-1
129,439,1456,446,1192,0,-1
130,438,1455,445,1193,0,-1
131,437,1456,444,1194,0,-1
132,438,1457,450,1192,0,-1
133,441,1455,449,1192,0,-1
134,440,1457,446,1195,0,-1
135,440,1458,451,1194,0,-1
136,440,1455,451,1195,0,-1
