,time(ms),x_G,y_G,z_G
0,0.0,0.03125,-0.0546875,1.015625
1,0.625,0.0234375,-0.0546875,1.0
2,1.25,0.046875,-0.0703125,0.9921875
3,1.875,0.03125,-0.0703125,1.0078125
4,2.5,0.046875,-0.0859375,1.0078125
5,3.125,0.015625,-0.0625,1.0234375
6,3.75,0.0546875,-0.0625,1.0
7,4.375,0.046875,-0.046875,1.015625
8,5.0,0.03125,-0.0546875,1.0234375
9,5.625,0.046875,-0.0625,1.015625
10,6.25,0.0625,-0.078125,1.0234375
11,6.875,0.046875,-0.0625,1.0234375
12,7.5,0.0859375,-0.0703125,1.0234375
13,8.125,0.078125,-0.078125,1.0
14,8.75,0.0703125,-0.0625,1.0078125
15,9.375,0.078125,-0.0625,1.03125
16,10.0,0.078125,-0.078125,1.0234375
17,10.625,0.0625,-0.046875,1.015625
18,11.25,0.0703125,-0.0703125,1.0
19,11.875,0.0703125,-0.0703125,1.0078125
20,12.5,0.0703125,-0.09375,1.0078125
21,13.125,0.078125,-0.0703125,1.0
22,13.75,0.0625,-0.0703125,1.0
23,14.375,0.0625,-0.078125,1.0
24,15.0,0.046875,-0.046875,1.0
25,15.625,0.046875,-0.0390625,1.0
26,16.25,0.0703125,-0.0703125,1.0
27,16.875,0.0625,-0.0703125,0.9765625
28,17.5,0.0625,-0.046875,1.0
29,18.125,0.0703125,-0.078125,1.0
30,18.75,0.046875,-0.0625,1.0
31,19.375,0.0625,-0.0625,0.9921875
32,20.0,0.0546875,-0.0390625,1.0078125
33,20.625,0.0546875,-0.078125,1.015625
34,21.25,0.046875,-0.0625,1.0078125
35,21.875,0.0546875,-0.0859375,1.0
36,22.5,0.0546875,-0.0703125,1.0078125
37,23.125,0.046875,-0.0859375,1.0
38,23.75,0.046875,-0.0625,1.0
39,24.375,0.0390625,-0.0625,1.0
40,25.0,0.046875,-0.0703125,1.0
41,25.625,0.03125,-0.0546875,1.0
42,26.25,0.03125,-0.0859375,1.015625
43,26.875,0.046875,-0.078125,1.0
44,27.5,0.03125,-0.046875,1.0
45,28.125,0.0546875,-0.0625,1.0
46,28.75,0.0546875,-0.0703125,1.0
47,29.375,0.0234375,-0.078125,1.015625
48,30.0,0.046875,-0.0625,1.0
49,30.625,0.046875,-0.0546875,1.0
50,31.25,0.015625,-0.0703125,1.0
51,31.875,0.03125,-0.0546875,1.0
52,32.5,0.0234375,-0.0625,0.984375
53,33.125,0.0234375,-0.0625,1.015625
54,33.75,0.015625,-0.0546875,1.0078125
55,34.375,0.015625,-0.0703125,0.9921875
56,35.0,0.046875,-0.078125,1.0
57,35.625,0.015625,-0.0859375,1.0
58,36.25,0.0234375,-0.0546875,1.0
59,36.875,0.0234375,-0.0546875,1.0
60,37.5,0.0390625,-0.0625,1.0
61,38.125,0.0390625,-0.0546875,1.0
62,38.75,0.03125,-0.0546875,0.9921875
63,39.375,0.0234375,-0.0546875,1.0
64,40.0,0.046875,-0.0703125,0.9921875
65,40.625,0.0078125,-0.0546875,0.984375
66,41.25,0.03125,-0.046875,1.0
67,41.875,0.0234375,-0.0625,0.9921875
68,42.5,0.0234375,-0.0703125,1.0078125
69,43.125,0.0234375,-0.078125,1.0
70,43.75,0.0234375,-0.0625,1.0
71,44.375,0.046875,-0.0703125,1.0
72,45.0,0.03125,-0.0546875,0.9921875
73,45.625,0.03125,-0.0625,0.984375
74,46.25,0.03125,-0.0546875,0.9921875
75,46.875,0.0234375,-0.0625,1.0078125
76,47.5,0.015625,-0.0546875,1.0
77,48.125,0.0234375,-0.0625,1.0
78,48.75,0.0234375,-0.0625,1.0
79,49.375,0.0234375,-0.078125,1.0078125
80,50.0,0.0234375,-0.0859375,1.0
81,50.625,0.046875,-0.0703125,1.0
82,51.25,0.046875,-0.0703125,1.0
83,51.875,0.0390625,-0.0703125,1.0
84,52.5,0.03125,-0.0625,1.0
85,53.125,0.03125,-0.078125,1.0
86,53.75,0.046875,-0.0625,1.0
87,54.375,0.046875,-0.0703125,1.0
88,55.0,0.0390625,-0.0703125,1.0
89,55.625,0.03125,-0.046875,0.9765625
90,56.25,0.03125,-0.0390625,1.0
91,56.875,0.046875,-0.0703125,1.0
92,57.5,0.03125,-0.046875,1.0
93,58.125,0.015625,-0.046875,1.0
94,58.75,0.046875,-0.046875,1.0
95,59.375,0.0234375,-0.0390625,0.9921875
96,60.0,0.0390625,-0.0625,0.96875
97,60.625,0.0078125,-0.0390625,0.9921875
98,61.25,0.0390625,-0.0703125,0.984375
99,61.875,0.0234375,-0.046875,1.0
100,62.5,0.0390625,-0.0703125,1.015625
101,63.125,0.03125,-0.0546875,1.0
102,63.75,0.03125,-0.0546875,1.0
103,64.375,0.046875,-0.0703125,1.0
104,65.0,0.0390625,-0.0703125,1.0
105,65.625,0.0390625,-0.0703125,1.0
106,66.25,0.046875,-0.0859375,1.0
107,66.875,0.0234375,-0.0625,1.015625
108,67.5,0.0390625,-0.078125,1.0
109,68.125,0.0078125,-0.0859375,1.015625
110,68.75,0.0234375,-0.078125,1.0
111,69.375,0.015625,-0.0546875,1.015625
112,70.0,0.03125,-0.0859375,1.0234375
113,70.625,0.0390625,-0.078125,1.0
114,71.25,0.03125,-0.0546875,1.0
115,71.875,0.0234375,-0.0703125,1.0078125
116,72.5,0.0078125,-0.078125,1.0078125
117,73.125,0.0234375,-0.078125,1.0
118,73.75,0.015625,-0.0703125,1.0078125
119,74.375,0.0078125,-0.0546875,1.0078125
120,75.0,0.015625,-0.0703125,1.0
121,75.625,0.0078125,-0.0703125,1.0
122,76.25,0.0234375,-0.0625,1.0
123,76.875,0.0,-0.0546875,1.0078125
124,77.5,0.0,-0.0546875,1.0
125,78.125,0.0,-0.0703125,0.984375
126,78.75,0.0,-0.0703125,0.9921875
127,79.375,0.0,-0.0703125,0.984375
128,80.0,0.015625,-0.0703125,0.9765625
129,80.625,0.0,-0.03125,0.9921875
130,81.25,0.0078125,-0.0625,1.0
131,81.875,0.0,-0.0625,1.0
132,82.5,0.0,-0.0625,0.9921875
133,83.125,0.0,-0.046875,0.9765625
134,83.75,0.0,-0.0390625,0.9921875
135,84.375,0.015625,-0.0625,0.96875
136,85.0,0.0,-0.046875,0.96875
137,85.625,0.0,-0.0625,0.984375
138,86.25,0.0078125,-0.0390625,0.9921875
139,86.875,0.0,-0.046875,0.9921875
140,87.5,0.0078125,-0.078125,0.984375
141,88.125,0.0,-0.078125,0.9921875
142,88.75,0.015625,-0.0625,0.9921875
143,89.375,-0.015625,-0.0390625,1.0
144,90.0,0.0,-0.078125,1.015625
145,90.625,0.0078125,-0.0703125,1.0
146,91.25,0.0,-0.0625,1.0
147,91.875,0.0,-0.0625,1.0
148,92.5,0.0,-0.0625,1.015625
149,93.125,0.03125,-0.0703125,1.03125
150,93.75,0.0,-0.03125,1.015625
151,94.375,0.0,-0.0625,1.0
152,95.0,0.0,-0.078125,1.03125
153,95.625,0.0,-0.0625,1.0
154,96.25,0.0,-0.078125,1.015625
155,96.875,0.0,-0.0625,1.0078125
156,97.5,0.015625,-0.0625,1.0
157,98.125,0.0,-0.0625,1.0234375
158,98.75,0.0,-0.0625,1.0
159,99.375,0.0,-0.0546875,1.0390625
160,100.0,0.0,-0.0703125,0.9921875
161,100.625,0.0,-0.0625,0.9921875
162,101.25,0.015625,-0.0625,1.0
163,101.875,0.0234375,-0.0546875,1.0
164,102.5,0.0,-0.046875,1.0078125
165,103.125,0.0,-0.0625,1.015625
166,103.75,0.0,-0.0625,1.0546875
167,104.375,0.015625,-0.0625,0.9609375
168,105.0,0.0,-0.046875,1.0
169,105.625,0.0,-0.0625,0.9921875
170,106.25,0.0078125,-0.0703125,1.0
171,106.875,0.0,-0.03125,0.9921875
172,107.5,0.0,-0.1015625,0.9921875
173,108.125,0.0,-0.046875,1.03125
174,108.75,0.0078125,-0.0546875,0.953125
175,109.375,0.0078125,-0.0625,0.9765625
176,110.0,0.0234375,-0.0703125,1.0
177,110.625,0.015625,-0.046875,1.0
178,111.25,0.0,-0.0234375,1.0
179,111.875,0.015625,-0.09375,1.0
180,112.5,0.015625,-0.0390625,1.0390625
